date,gap,side,entry,exit,net,scenario,asset,net_points
2019-03-08 00:00:00,-0.007815893006417385,-1,248.7222,249.1693,-0.0019975878309213212,PRIMARY,SPY,
2019-03-11 00:00:00,0.0026773729645217514,1,251.5505,251.7253,0.0004948902904189147,PRIMARY,SPY,
2019-03-13 00:00:00,0.00372185224219157,1,255.9026,255.9482,-2.180720320923407e-05,PRIMARY,SPY,
2019-03-15 00:00:00,0.0020615832210746365,1,257.0335,257.0426,-0.00016459605459997456,PRIMARY,SPY,
2019-03-19 00:00:00,0.00396599975422629,1,259.7643,259.92,0.0003993895235028024,PRIMARY,SPY,
2019-03-21 00:00:00,-0.003196678895988514,-1,257.6291,258.0231,-0.0017293303435055528,PRIMARY,SPY,
2019-03-22 00:00:00,-0.0050934606129864335,-1,259.8834,259.9567,-0.00048204956530508694,PRIMARY,SPY,
2019-03-26 00:00:00,0.007024368037619633,1,257.7574,258.0506,0.0009375037147332012,PRIMARY,SPY,
2019-03-28 00:00:00,0.00225219338199234,1,256.6944,256.8502,0.0004069474051635382,PRIMARY,SPY,
2019-03-29 00:00:00,0.0057341802850534584,1,258.628,258.4172,-0.001015070294013065,PRIMARY,SPY,
2019-04-01 00:00:00,0.007395400433924282,1,260.9739,260.7814,-0.0009376216548857783,PRIMARY,SPY,
2019-04-03 00:00:00,0.004685489520896535,1,262.9487,262.9346,-0.00025362262677088834,PRIMARY,SPY,
2019-04-05 00:00:00,0.0024369236100056924,1,263.8055,263.668,-0.000721217336257207,PRIMARY,SPY,
2019-04-09 00:00:00,-0.003774309230375694,-1,263.2373,263.274,-0.00033941793203309237,PRIMARY,SPY,
2019-04-12 00:00:00,0.006141003808028289,1,265.6474,265.9773,0.0010418717442745918,PRIMARY,SPY,
2019-04-16 00:00:00,0.0033103910227705313,1,266.5088,266.6004,0.00014370347245560317,PRIMARY,SPY,
2019-04-17 00:00:00,0.004204381055314732,1,266.4721,266.353,-0.0006469511067012322,PRIMARY,SPY,
2019-04-18 00:00:00,0.0021415778614908287,1,265.6932,265.6382,-0.0004070056742137227,PRIMARY,SPY,
2019-04-22 00:00:00,-0.0029307681743184766,-1,265.0242,265.2167,-0.0009263487636224308,PRIMARY,SPY,
2019-05-01 00:00:00,0.0025513556373712998,1,269.991,270.0551,3.741532125143293e-05,PRIMARY,SPY,
2019-05-03 00:00:00,0.0053212294688886885,1,268.4057,268.4698,3.881758099775218e-05,PRIMARY,SPY,
2019-05-06 00:00:00,-0.01622338846165272,-1,266.0414,266.3072,-0.0011990926224265896,PRIMARY,SPY,
2019-05-07 00:00:00,-0.009287639607091669,-1,266.2934,266.4411,-0.000754651373259718,PRIMARY,SPY,
2019-05-09 00:00:00,-0.008067937651463741,-1,261.5237,261.4609,4.01312003463829e-05,PRIMARY,SPY,
2019-05-10 00:00:00,-0.003940708604482812,-1,261.7436,262.101,-0.0015654584104443313,PRIMARY,SPY,
2019-05-13 00:00:00,-0.019443133088676068,-1,259.3885,259.6176,-0.00108323113784905,PRIMARY,SPY,
2019-05-14 00:00:00,0.0037725633311349593,1,258.6738,258.8845,0.0006145393928569167,PRIMARY,SPY,
2019-05-15 00:00:00,-0.006141290113851894,-1,258.2339,258.4584,-0.0010693668801809108,PRIMARY,SPY,
2019-05-16 00:00:00,0.002736377163730541,1,262.2476,262.55,0.0009531087415099783,PRIMARY,SPY,
2019-05-17 00:00:00,-0.008657072484486328,-1,261.8627,262.2385,-0.00163510320484741,PRIMARY,SPY,
2019-05-20 00:00:00,-0.006435717257463058,-1,260.3232,259.8147,0.0017533410775527392,PRIMARY,SPY,
2019-05-21 00:00:00,0.006550166319271522,1,262.0277,261.9819,-0.0003747906805272814,PRIMARY,SPY,
2019-05-22 00:00:00,-0.003630037820194554,-1,261.8169,261.6886,0.0002900371213621968,PRIMARY,SPY,
2019-05-23 00:00:00,-0.008612926457918224,-1,259.0037,258.7837,0.0006494087150104912,PRIMARY,SPY,
2019-05-24 00:00:00,0.00520790243427216,1,260.2774,260.1216,-0.000798592117486918,PRIMARY,SPY,
2019-05-29 00:00:00,-0.004603772203435219,-1,255.5031,254.8158,0.0024899869316653334,PRIMARY,SPY,
2019-05-30 00:00:00,0.0027663721123345475,1,256.0209,256.2545,0.0007124255090113831,PRIMARY,SPY,
2019-05-31 00:00:00,-0.010213367360945136,-1,252.7219,252.7357,-0.0002546054774042126,PRIMARY,SPY,
2019-06-04 00:00:00,0.00925054159544425,1,254.2569,253.7355,-0.0022506818104051306,PRIMARY,SPY,
2019-06-05 00:00:00,0.00645216505031887,1,258.2797,258.2889,-0.00016437970154050668,PRIMARY,SPY,
2019-06-07 00:00:00,0.0041793138337014035,1,262.1102,262.8066,0.0024568977475884824,PRIMARY,SPY,
2019-06-10 00:00:00,0.006014574901243019,1,265.4183,265.3908,-0.00030361003743897255,PRIMARY,SPY,
2019-06-11 00:00:00,0.007095032495294085,1,266.857,266.2797,-0.002363330922554163,PRIMARY,SPY,
2019-06-13 00:00:00,0.0036064974476368583,1,265.1479,265.377,0.0006640460663653649,PRIMARY,SPY,
2019-06-18 00:00:00,0.006737044507700629,1,266.7653,267.6176,0.0029949432703577417,PRIMARY,SPY,
2019-06-20 00:00:00,0.01020320388049445,1,271.0448,271.1181,7.043499819967564e-05,PRIMARY,SPY,
2019-06-26 00:00:00,0.003301344401551054,1,268.7273,269.0865,0.001136671041609838,PRIMARY,SPY,
2019-06-27 00:00:00,0.0028918590522477583,1,268.5984,268.2209,-0.0016054439639255013,PRIMARY,SPY,
2019-06-28 00:00:00,0.0035673803538176507,1,269.51,269.464,-0.00037068012318643964,PRIMARY,SPY,
2019-07-01 00:00:00,0.012283309816569332,1,273.1842,273.2763,0.00013713516374667129,PRIMARY,SPY,
2019-07-03 00:00:00,0.00242865327329711,1,273.5387,273.6998,0.0003889477430431889,PRIMARY,SPY,
2019-07-05 00:00:00,-0.004251615668485309,-1,273.7367,273.6538,0.00010284576383066141,PRIMARY,SPY,
2019-07-08 00:00:00,-0.004524634891701518,-1,273.2809,273.0737,0.0005581942243310991,PRIMARY,SPY,
2019-07-09 00:00:00,-0.004446532052527319,-1,272.512,272.512,-0.0002,PRIMARY,SPY,
2019-07-10 00:00:00,0.003734005534701268,1,275.0719,275.1409,5.0843506733877665e-05,PRIMARY,SPY,
2019-07-11 00:00:00,0.0023777087441347877,1,275.5415,275.6428,0.00016763972033271307,PRIMARY,SPY,
2019-07-19 00:00:00,0.003915090431539481,1,276.0111,276.048,-6.630972450019073e-05,PRIMARY,SPY,
2019-07-23 00:00:00,0.004094990362155437,1,275.2929,275.0765,-0.0009860718529245637,PRIMARY,SPY,
2019-07-24 00:00:00,-0.0026001606726966386,-1,275.652,275.8546,-0.0009349846908422108,PRIMARY,SPY,
2019-07-26 00:00:00,0.002633016572473501,1,277.1115,277.1944,9.915755932186093e-05,PRIMARY,SPY,
2019-07-30 00:00:00,-0.005240741261048676,-1,275.9237,276.2782,-0.0014847754651015287,PRIMARY,SPY,
2019-08-02 00:00:00,-0.003493092441920309,-1,270.4585,270.6841,-0.0010341390638488822,PRIMARY,SPY,
2019-08-05 00:00:00,-0.015951632090516088,-1,265.0624,265.1099,-0.0003792030857636906,PRIMARY,SPY,
2019-08-06 00:00:00,0.006583726496249387,1,263.6904,263.7272,-6.044239759963582e-05,PRIMARY,SPY,
2019-08-07 00:00:00,-0.011675969579080125,-1,261.2778,261.95,-0.0027727405849251817,PRIMARY,SPY,
2019-08-08 00:00:00,0.00548546496941138,1,266.6002,266.766,0.00042190500982395315,PRIMARY,SPY,
2019-08-09 00:00:00,-0.003304339590812333,-1,269.6758,269.7771,-0.0005756362269067281,PRIMARY,SPY,
2019-08-12 00:00:00,-0.005589812976455333,-1,266.6647,266.5818,0.00011087729272005759,PRIMARY,SPY,
2019-08-14 00:00:00,-0.014909399071152185,-1,265.4123,265.8681,-0.0019173280967008876,PRIMARY,SPY,
2019-08-15 00:00:00,0.003451606178772826,1,262.3552,261.4896,-0.0034993437904033086,PRIMARY,SPY,
2019-08-16 00:00:00,0.006287559230768736,1,264.4547,264.4639,-0.0001652114331867292,PRIMARY,SPY,
2019-08-19 00:00:00,0.01145819744761023,1,269.068,269.0957,-9.705204632262082e-05,PRIMARY,SPY,
2019-08-21 00:00:00,0.008343685718800176,1,269.1279,269.1636,-6.734931606879862e-05,PRIMARY,SPY,
2019-08-22 00:00:00,0.002735816054527662,1,270.2835,270.4806,0.0005292343039806415,PRIMARY,SPY,
2019-08-23 00:00:00,-0.004754999920124625,-1,267.8065,267.7881,-0.00013129367659094876,PRIMARY,SPY,
2019-08-26 00:00:00,0.008637128135829952,1,264.5836,264.5007,-0.000513322518856074,PRIMARY,SPY,
2019-08-27 00:00:00,0.005451914581014794,1,266.5173,266.5357,-0.00013096132971470703,PRIMARY,SPY,
2019-08-28 00:00:00,-0.002440442747652427,-1,262.9629,263.1471,-0.0009004790409599337,PRIMARY,SPY,
2019-08-29 00:00:00,0.01000583535866384,1,269.1924,268.9667,-0.0010384337745048765,PRIMARY,SPY,
2019-08-30 00:00:00,0.005674101102637552,1,270.744,270.6979,-0.0003702715480307315,PRIMARY,SPY,
2019-09-03 00:00:00,-0.006462501044345315,-1,267.6039,267.917,-0.0013700128436094027,PRIMARY,SPY,
2019-09-04 00:00:00,0.008150850491053019,1,269.9244,269.8139,-0.0006093738839467953,PRIMARY,SPY,
2019-09-05 00:00:00,0.00959298169657008,1,273.3407,273.5341,0.0005075419064925814,PRIMARY,SPY,
2019-09-09 00:00:00,0.0036233032502615004,1,275.0627,274.989,-0.0004679389099286,PRIMARY,SPY,
2019-09-10 00:00:00,-0.0026498195208836117,-1,273.3683,273.1473,0.0006084331650743959,PRIMARY,SPY,
2019-09-12 00:00:00,0.0031969031989282914,1,277.7331,277.5627,-0.000813538681561443,PRIMARY,SPY,
2019-09-16 00:00:00,-0.004019228230262573,-1,276.3334,276.2966,-6.68275351442203e-05,PRIMARY,SPY,
2019-09-20 00:00:00,0.0023028093263777194,1,277.9853,278.1056,0.00023275669612730105,PRIMARY,SPY,
2019-09-24 00:00:00,0.003889631876714761,1,276.7919,277.1342,0.0010366691366330062,PRIMARY,SPY,
2019-09-27 00:00:00,0.002895945785099441,1,275.1498,275.0573,-0.0005361805096715464,PRIMARY,SPY,
2019-09-30 00:00:00,0.0020315510751556243,1,274.1091,273.9518,-0.0007738590947911293,PRIMARY,SPY,
2019-10-01 00:00:00,0.0030655565889801117,1,275.7142,275.8113,0.00015217627528805194,PRIMARY,SPY,
2019-10-02 00:00:00,-0.005797961662743489,-1,268.8822,268.3734,0.0016922784773406364,PRIMARY,SPY,
2019-10-04 00:00:00,0.0026516696994154376,1,269.8629,269.9276,3.975137004739188e-05,PRIMARY,SPY,
2019-10-07 00:00:00,-0.003057392014500393,-1,271.528,271.2135,0.0009582599216287681,PRIMARY,SPY,
2019-10-08 00:00:00,-0.007062303159043881,-1,269.021,268.4243,0.002018042457652003,PRIMARY,SPY,
2019-10-09 00:00:00,0.007624199490895878,1,268.6417,269.095,0.001487377648369681,PRIMARY,SPY,
2019-10-11 00:00:00,0.010264366888173448,1,274.4329,274.3866,-0.0003687115502552183,PRIMARY,SPY,
2019-10-15 00:00:00,0.003648470206046639,1,274.9232,275.0157,0.00013645759979505917,PRIMARY,SPY,
2019-10-17 00:00:00,0.004222253696736011,1,277.236,277.1434,-0.0005340114559436946,PRIMARY,SPY,
2019-10-21 00:00:00,0.004832344385342635,1,276.9307,277.1434,0.0005680621902879104,PRIMARY,SPY,
2019-10-24 00:00:00,0.0035014104054578166,1,278.1888,277.9853,-0.0009315175880553415,PRIMARY,SPY,
2019-10-25 00:00:00,-0.0022632371487530945,-1,277.6337,277.8003,-0.0008000712449534262,PRIMARY,SPY,
2019-10-28 00:00:00,0.004309634286713715,1,280.5987,280.7606,0.0003769805776005832,PRIMARY,SPY,
2019-11-01 00:00:00,0.0054411405115277756,1,281.954,282.0743,0.00022666534257351784,PRIMARY,SPY,
2019-11-04 00:00:00,0.005454562785901285,1,284.7293,284.6831,-0.000362259381103369,PRIMARY,SPY,
2019-11-07 00:00:00,0.00468858002401662,1,285.4694,285.7978,0.0009503859958370555,PRIMARY,SPY,
2019-11-11 00:00:00,-0.00501661475939208,-1,284.6091,284.5628,-3.732073219011572e-05,PRIMARY,SPY,
2019-11-13 00:00:00,-0.003333771864756807,-1,285.1641,285.215,-0.00037849371642486565,PRIMARY,SPY,
2019-11-15 00:00:00,0.0047812401889586464,1,287.2826,287.3011,-0.0001356034789437242,PRIMARY,SPY,
2019-11-19 00:00:00,0.002179652419757261,1,288.9756,288.9478,-0.00029620189386239096,PRIMARY,SPY,
2019-11-22 00:00:00,0.0025782847874229464,1,287.6156,287.7637,0.00031492339080350115,PRIMARY,SPY,
2019-11-25 00:00:00,0.003151109353157322,1,288.9015,288.9848,8.833356697699485e-05,PRIMARY,SPY,
2019-12-03 00:00:00,-0.009467042619383914,-1,285.4787,285.0253,0.001388209558191167,PRIMARY,SPY,
2019-12-04 00:00:00,0.003942468669302368,1,287.3659,287.8701,0.0015545575170887505,PRIMARY,SPY,
2019-12-05 00:00:00,0.002472036454121751,1,288.5038,288.3835,-0.0006169789098098508,PRIMARY,SPY,
2019-12-06 00:00:00,0.0066016490092677405,1,290.8073,290.7425,-0.00042282796889894206,PRIMARY,SPY,
2019-12-16 00:00:00,0.0059883932081801206,1,295.6456,295.3218,-0.001295230235119371,PRIMARY,SPY,
2019-12-20 00:00:00,0.003485967205163254,1,298.1526,298.1247,-0.0002935762425012809,PRIMARY,SPY,
2019-12-27 00:00:00,0.0025703849414620006,1,300.8206,300.6998,-0.0006015682436642187,PRIMARY,SPY,
2020-01-02 00:00:00,0.005125982404770246,1,300.8996,301.0623,0.0003407119185267817,PRIMARY,SPY,
2020-01-03 00:00:00,-0.011390387595051066,-1,299.9189,299.7237,0.00045084261111925114,PRIMARY,SPY,
2020-01-06 00:00:00,-0.006047342548744616,-1,298.5244,298.6267,-0.0005426855560215713,PRIMARY,SPY,
2020-01-07 00:00:00,-0.0020083417803551384,-1,300.393,299.9561,0.001254428032610533,PRIMARY,SPY,
2020-01-09 00:00:00,0.005332697596290625,1,303.3678,303.2284,-0.0006595082273067819,PRIMARY,SPY,
2020-01-10 00:00:00,0.002051460063878796,1,303.8977,303.7118,-0.0008117190093903879,PRIMARY,SPY,
2020-01-13 00:00:00,0.002149400509475319,1,303.1819,303.2842,0.00013742119829716088,PRIMARY,SPY,
2020-01-16 00:00:00,0.004662409617465446,1,306.6355,306.6122,-0.0002759859833581178,PRIMARY,SPY,
2020-01-17 00:00:00,0.0023873897449517845,1,308.0718,307.9695,-0.0005320654470808648,PRIMARY,SPY,
2020-01-21 00:00:00,-0.003342965662189279,-1,308.109,307.8765,0.0005546030787803915,PRIMARY,SPY,
2020-01-22 00:00:00,0.0028071665540032598,1,308.9735,309.2031,0.0005431058003355418,PRIMARY,SPY,
2020-01-23 00:00:00,-0.0022932965626843993,-1,306.5937,306.5379,-1.800017417177263e-05,PRIMARY,SPY,
2020-01-24 00:00:00,0.0021102662768228697,1,308.7039,308.7876,7.113360083896864e-05,PRIMARY,SPY,
2020-01-27 00:00:00,-0.017399199980367652,-1,300.9973,301.1925,-0.0008485108005951368,PRIMARY,SPY,
2020-01-28 00:00:00,0.004760345197344806,1,302.1035,301.8618,-0.0010000569341301001,PRIMARY,SPY,
2020-01-29 00:00:00,0.0045582523057807744,1,305.1713,304.9436,-0.0009461383164143465,PRIMARY,SPY,
2020-01-30 00:00:00,-0.00691943746060264,-1,302.4103,302.7821,-0.0014294554782030787,PRIMARY,SPY,
2020-01-31 00:00:00,-0.00201408910317058,-1,303.5259,303.6002,-0.00044478965386487415,PRIMARY,SPY,
2020-02-03 00:00:00,0.005003998651959662,1,301.0623,301.383,0.0008652280275544879,PRIMARY,SPY,
2020-02-04 00:00:00,0.012124504574523964,1,304.9621,304.7065,-0.0010381369357045588,PRIMARY,SPY,
2020-02-05 00:00:00,0.00969390139979076,1,308.6296,308.3321,-0.0011639386500839287,PRIMARY,SPY,
2020-02-06 00:00:00,0.0033050938393257567,1,309.9589,309.6707,-0.0011298006929305825,PRIMARY,SPY,
2020-02-07 00:00:00,-0.003413312272173341,-1,308.7132,309.1316,-0.0015553032393820442,PRIMARY,SPY,
2020-02-10 00:00:00,-0.002920102271579128,-1,308.6853,308.8155,-0.0006217887926636354,PRIMARY,SPY,
2020-02-11 00:00:00,0.004421809374313135,1,312.1017,312.0227,-0.0004531226199665726,PRIMARY,SPY,
2020-02-12 00:00:00,0.004592916078222098,1,313.4451,313.4637,-0.00014065946476751173,PRIMARY,SPY,
2020-02-13 00:00:00,-0.004587650262283582,-1,312.7571,312.7199,-8.105785608072385e-05,PRIMARY,SPY,
2020-02-18 00:00:00,-0.0031990334075951976,-1,313.2127,312.9152,0.0007498337711081328,PRIMARY,SPY,
2020-02-19 00:00:00,0.00317787303267858,1,314.0028,314.1953,0.00041305185813620435,PRIMARY,SPY,
2020-02-21 00:00:00,-0.004480822195918721,-1,311.7531,311.2697,0.0013505860246458613,PRIMARY,SPY,
2020-02-24 00:00:00,-0.03103533919954571,-1,301.5271,302.2987,-0.002758973969503775,PRIMARY,SPY,
2020-02-25 00:00:00,0.00471434190889819,1,300.5324,300.9694,0.0012540861484486633,PRIMARY,SPY,
2020-02-26 00:00:00,0.004796748778538529,1,292.4911,293.7182,0.003995341328334435,PRIMARY,SPY,
2020-02-27 00:00:00,-0.019547502000843764,-1,283.3621,285.1284,-0.006433367129901967,PRIMARY,SPY,
2020-02-28 00:00:00,-0.02974264757717382,-1,271.0258,271.6952,-0.002669875561662338,PRIMARY,SPY,
2020-03-02 00:00:00,0.006888330590471448,1,276.4363,275.1487,-0.004857854268777295,PRIMARY,SPY,
2020-03-04 00:00:00,0.01924488891021925,1,284.9796,283.3063,-0.006071648356584047,PRIMARY,SPY,
2020-03-05 00:00:00,-0.02534273017383426,-1,284.3196,284.3382,-0.00026541933795634057,PRIMARY,SPY,
2020-03-06 00:00:00,-0.030649636285197235,-1,272.727,273.6846,-0.003711203511203487,PRIMARY,SPY,
2020-03-10 00:00:00,0.037244616547996934,1,264.5927,263.189,-0.005505135024511131,PRIMARY,SPY,
2020-03-11 00:00:00,-0.02683372621939184,-1,261.6458,260.5209,0.004099323742250061,PRIMARY,SPY,
2020-03-13 00:00:00,0.060419046793197095,1,242.9322,240.887,-0.008618809857235865,PRIMARY,SPY,
2020-03-17 00:00:00,0.023516392370910078,1,227.5518,224.5534,-0.013376779968341213,PRIMARY,SPY,
2020-03-18 00:00:00,-0.070576913880812,-1,223.5958,222.2479,0.005828288545670391,PRIMARY,SPY,
2020-03-19 00:00:00,-0.007302788556554418,-1,219.1336,217.9529,0.005188037252160305,PRIMARY,SPY,
2020-03-20 00:00:00,0.011859095020848365,1,226.8962,224.3802,-0.011288770988672337,PRIMARY,SPY,
2020-03-23 00:00:00,-0.0032759233410589728,-1,212.3703,208.18,0.019531101759520865,PRIMARY,SPY,
2020-03-24 00:00:00,0.05352583414294765,1,221.3787,220.9194,-0.0022747253462054528,PRIMARY,SPY,
2020-03-25 00:00:00,0.005254982753315929,1,230.7031,233.0415,0.009935971298175006,PRIMARY,SPY,
2020-03-26 00:00:00,0.011143975291066033,1,234.6503,235.7353,0.004423902036349437,PRIMARY,SPY,
2020-03-27 00:00:00,-0.030988166801027894,-1,237.1009,236.998,0.00023399244794095625,PRIMARY,SPY,
2020-03-30 00:00:00,0.009116596830561763,1,240.0191,238.3262,-0.007253188683733946,PRIMARY,SPY,
2020-03-31 00:00:00,-0.004203278868023741,-1,243.4706,243.0777,0.001413747203974558,PRIMARY,SPY,
2020-04-01 00:00:00,-0.03771842446876783,-1,232.2838,232.9105,-0.002897992714085107,PRIMARY,SPY,
2020-04-02 00:00:00,-0.003738368097637168,-1,231.1146,231.0866,-7.88479827757092e-05,PRIMARY,SPY,
2020-04-03 00:00:00,-0.004406890743746561,-1,235.2863,235.8381,-0.0025452279201976457,PRIMARY,SPY,
2020-04-06 00:00:00,0.03879787493399012,1,240.44,240.5149,0.00011151222758274421,PRIMARY,SPY,
2020-04-07 00:00:00,0.03491072282413743,1,255.9948,254.4235,-0.006338015303435828,PRIMARY,SPY,
2020-04-08 00:00:00,0.01071300958782917,1,250.5735,250.5792,-0.00017725218349109434,PRIMARY,SPY,
2020-04-09 00:00:00,0.012806694589395873,1,259.2218,260.3723,0.004238284125795056,PRIMARY,SPY,
2020-04-13 00:00:00,-0.003917760835993822,-1,258.221,258.7713,-0.002331120241963158,PRIMARY,SPY,
2020-04-14 00:00:00,0.01948685041083853,1,263.0848,263.2251,0.00033328812610997646,PRIMARY,SPY,
2020-04-15 00:00:00,-0.022193330965622815,-1,259.624,260.1758,-0.002325381320678965,PRIMARY,SPY,
2020-04-16 00:00:00,0.00504017823462144,1,260.8025,260.2507,-0.00231577726440515,PRIMARY,SPY,
2020-04-17 00:00:00,0.022062123312324156,1,266.2182,266.5549,0.0010647519966701991,PRIMARY,SPY,
2020-04-20 00:00:00,-0.014369193987288198,-1,264.1511,264.7871,-0.002607712858284672,PRIMARY,SPY,
2020-04-21 00:00:00,-0.01732897296460023,-1,258.7635,257.6598,0.004065284709783268,PRIMARY,SPY,
2020-04-22 00:00:00,0.019522399421697756,1,260.0449,260.3723,0.001059013347310489,PRIMARY,SPY,
2020-04-23 00:00:00,0.004728468274225905,1,263.3747,263.7676,0.0012917909730889355,PRIMARY,SPY,
2020-04-24 00:00:00,0.006019898267435542,1,262.4581,262.43,-0.00030706470861443494,PRIMARY,SPY,
2020-04-27 00:00:00,0.007242947144805667,1,266.6671,267.0039,0.001062997947628186,PRIMARY,SPY,
2020-04-28 00:00:00,0.013618462601732828,1,271.7835,271.7461,-0.00033760953111574546,PRIMARY,SPY,
2020-04-29 00:00:00,0.020191265192084806,1,272.2231,271.8583,-0.0015400773115874732,PRIMARY,SPY,
2020-04-30 00:00:00,-0.005047876978100052,-1,271.6993,271.4281,0.000798162306638295,PRIMARY,SPY,
2020-05-01 00:00:00,-0.01749350459528931,-1,267.4528,266.3491,0.003926709460510414,PRIMARY,SPY,
2020-05-04 00:00:00,-0.0070561436095387675,-1,261.8595,261.3731,0.0016574846434824543,PRIMARY,SPY,
2020-05-05 00:00:00,0.01050579639243443,1,268.6594,268.4162,-0.0011052354021485965,PRIMARY,SPY,
2020-05-06 00:00:00,0.006323896297065534,1,269.4264,269.1552,-0.0012065828738387018,PRIMARY,SPY,
2020-05-07 00:00:00,0.012170682130574706,1,269.5012,269.548,-2.6345856716036674e-05,PRIMARY,SPY,
2020-05-08 00:00:00,0.011748464319822682,1,271.8396,271.3719,-0.0019204998830193664,PRIMARY,SPY,
2020-05-11 00:00:00,-0.007282481468457225,-1,271.3626,272.0173,-0.0026126390298442325,PRIMARY,SPY,
2020-05-12 00:00:00,0.004170004326777166,1,274.5895,274.2622,-0.0013919610910102741,PRIMARY,SPY,
2020-05-14 00:00:00,-0.00969221385195207,-1,260.7464,260.578,0.0004458382551015607,PRIMARY,SPY,
2020-05-15 00:00:00,-0.009401756204701628,-1,263.6273,264.5907,-0.0038544014978723284,PRIMARY,SPY,
2020-05-18 00:00:00,0.023719701918304192,1,274.2247,274.8514,0.0020853521218184624,PRIMARY,SPY,
2020-05-19 00:00:00,-0.0022205518653068967,-1,274.9543,275.3565,-0.0016627885434050914,PRIMARY,SPY,
2020-05-20 00:00:00,0.013013121124464844,1,276.5912,277.1337,0.0017613783808014595,PRIMARY,SPY,
2020-05-26 00:00:00,0.022036415039235147,1,281.8946,281.5391,-0.001461109648783676,PRIMARY,SPY,
2020-05-27 00:00:00,0.00986101938180628,1,282.091,281.7356,-0.0014598771318476088,PRIMARY,SPY,
2020-05-28 00:00:00,0.003855437985364585,1,284.3124,283.7466,-0.0021900644502316434,PRIMARY,SPY,
2020-06-02 00:00:00,0.003174342162807209,1,286.5058,286.2065,-0.001244655989512311,PRIMARY,SPY,
2020-06-03 00:00:00,0.0068152120585049936,1,290.5933,290.135,-0.001777118261157473,PRIMARY,SPY,
2020-06-04 00:00:00,-0.003528795381233185,-1,291.061,291.089,-0.0002961997656849789,PRIMARY,SPY,
2020-06-05 00:00:00,0.019144687903741575,1,297.1314,297.281,0.0003034809515251926,PRIMARY,SPY,
2020-06-08 00:00:00,0.002975609445734939,1,300.0777,300.1338,-1.3048420459038477e-05,PRIMARY,SPY,
2020-06-09 00:00:00,-0.009156919152798038,-1,299.3855,299.4417,-0.00038771784204663076,PRIMARY,SPY,
2020-06-11 00:00:00,-0.023666763074648323,-1,291.22,290.2897,0.0029944921365292255,PRIMARY,SPY,
2020-06-12 00:00:00,0.025347841997953813,1,287.9182,288.4046,0.0014893687165313586,PRIMARY,SPY,
2020-06-15 00:00:00,-0.020573274524774643,-1,277.8726,279.4253,-0.005787812544309844,PRIMARY,SPY,
2020-06-16 00:00:00,0.027489098274144474,1,294.0915,294.316,0.0005633678634029195,PRIMARY,SPY,
2020-06-17 00:00:00,0.003611233155835114,1,293.3058,292.6043,-0.0025917017665520125,PRIMARY,SPY,
2020-06-18 00:00:00,-0.004991139826035829,-1,290.0227,290.5091,-0.0018771101020713886,PRIMARY,SPY,
2020-06-19 00:00:00,0.012256125833719933,1,294.8484,294.9236,5.50463221098198e-05,PRIMARY,SPY,
2020-06-23 00:00:00,0.009044479626366675,1,294.1579,294.6136,0.0013491679808703473,PRIMARY,SPY,
2020-06-24 00:00:00,-0.007018639049217512,-1,290.7898,291.4663,-0.002526422728720079,PRIMARY,SPY,
2020-06-25 00:00:00,-0.002104182956118028,-1,285.1623,285.0872,6.335879602601419e-05,PRIMARY,SPY,
2020-06-26 00:00:00,-0.003742116755151126,-1,287.3513,287.2198,0.00025762799750670437,PRIMARY,SPY,
2020-06-29 00:00:00,0.004699929360916677,1,282.372,281.5829,-0.0029945405351805786,PRIMARY,SPY,
2020-07-01 00:00:00,0.0032083775875113574,1,291.8327,291.3348,-0.0019061144964221065,PRIMARY,SPY,
2020-07-02 00:00:00,0.01178471315182228,1,295.9946,295.8349,-0.0007395368699293579,PRIMARY,SPY,
2020-07-06 00:00:00,0.013421578518655108,1,297.2723,296.8214,-0.001716791170923071,PRIMARY,SPY,
2020-07-07 00:00:00,-0.005079114784770411,-1,296.5489,296.051,0.0014789811056456826,PRIMARY,SPY,
2020-07-08 00:00:00,0.002836778849660826,1,296.1543,296.314,0.0003392459268700467,PRIMARY,SPY,
2020-07-09 00:00:00,0.002277513927213093,1,297.526,296.7556,-0.0027893535354892806,PRIMARY,SPY,
2020-07-13 00:00:00,0.007934239149194777,1,300.8048,300.5605,-0.0010121545932777697,PRIMARY,SPY,
2020-07-14 00:00:00,-0.004860026568866638,-1,295.0833,295.4967,-0.0016009603389957271,PRIMARY,SPY,
2020-07-15 00:00:00,0.011038316007594418,1,302.7213,301.9979,-0.0025896567568915118,PRIMARY,SPY,
2020-07-16 00:00:00,-0.006446688656089994,-1,299.9123,300.5981,-0.0024866684694158313,PRIMARY,SPY,
2020-07-17 00:00:00,0.003241574974112149,1,302.0167,301.8758,-0.0006665304931813496,PRIMARY,SPY,
2020-07-21 00:00:00,0.006443699016643434,1,306.6014,306.4323,-0.0007515304235401697,PRIMARY,SPY,
2020-07-24 00:00:00,-0.00614681085364166,-1,301.4248,300.5135,0.002823307969350797,PRIMARY,SPY,
2020-07-27 00:00:00,0.0023997855651936018,1,301.6503,301.7443,0.00011161911657306972,PRIMARY,SPY,
2020-07-28 00:00:00,-0.002320639529521995,-1,303.2193,302.9938,0.0005436861703722375,PRIMARY,SPY,
2020-07-29 00:00:00,0.002864167288843422,1,303.0877,302.8247,-0.0010677356421918915,PRIMARY,SPY,
