entry_time,exit_time,model,direction,tag,risk_ticks,raw_r,spread_cost_points,primary_r,stress_r,reason,year,period,session,hour,weekday,model_direction,md_session,md_weekday,risk_quartile
2022-07-05 13:49:00,2022-07-05 13:50:00,pm_mom,short,pm_mom_short,50.599999999998545,-0.004940711462450735,0.2,-0.02075098814229309,-0.036561264822135446,trail,2022,DEV,PM_1330_1500,13,Tuesday,pm_mom__short,pm_mom__short__PM_1330_1500,pm_mom__short__Tuesday,Q3
2022-07-06 10:21:00,2022-07-06 10:23:00,sweep,short,sweep_pdh_short,79.80000000000291,0.7637844611528178,0.2,0.7537593984961766,0.7437343358395354,trail,2022,DEV,OPEN_0930_1030,10,Wednesday,sweep__short,sweep__short__OPEN_0930_1030,sweep__short__Wednesday,Q4_WIDE
2022-07-06 10:39:00,2022-07-06 10:39:00,pd_rev,short,pd_pdh_short,57.599999999998545,-1.004340277777778,0.2,-1.0182291666666672,-1.0321180555555565,stop,2022,DEV,MORNING_1030_1200,10,Wednesday,pd_rev__short,pd_rev__short__MORNING_1030_1200,pd_rev__short__Wednesday,Q4_WIDE
2022-07-06 13:12:00,2022-07-06 13:18:00,vwap_scalp,short,vwap_scalp_short,42.19999999999709,0.8424170616115014,0.2,0.8234597156399361,0.8045023696683709,trail,2022,DEV,LUNCH_1200_1330,13,Wednesday,vwap_scalp__short,vwap_scalp__short__LUNCH_1200_1330,vwap_scalp__short__Wednesday,Q1_TIGHT
2022-07-06 13:42:00,2022-07-06 13:44:00,ou_rev,short,ou_rev_short,40.80000000000291,-1.0061274509803917,0.2,-1.0257352941176452,-1.0453431372548987,trail,2022,DEV,PM_1330_1500,13,Wednesday,ou_rev__short,ou_rev__short__PM_1330_1500,ou_rev__short__Wednesday,Q1_TIGHT
2022-07-06 13:45:00,2022-07-06 14:01:00,pm_mom,long,pm_mom_long,75.40000000000146,-1.0033156498673739,0.2,-1.0139257294429704,-1.024535809018567,stop,2022,DEV,PM_1330_1500,13,Wednesday,pm_mom__long,pm_mom__long__PM_1330_1500,pm_mom__long__Wednesday,Q4_WIDE
2022-07-06 14:36:00,2022-07-06 14:38:00,ou_rev,short,ou_rev_short,65.59999999999854,1.740091463414695,0.2,1.7278963414634751,1.7157012195122554,trail,2022,DEV,PM_1330_1500,14,Wednesday,ou_rev__short,ou_rev__short__PM_1330_1500,ou_rev__short__Wednesday,Q4_WIDE
2022-07-06 14:39:00,2022-07-06 14:40:00,ou_rev,short,ou_rev_short,68.80000000000291,-1.0036337209302324,0.2,-1.0152616279069762,-1.0268895348837197,stop,2022,DEV,PM_1330_1500,14,Wednesday,ou_rev__short,ou_rev__short__PM_1330_1500,ou_rev__short__Wednesday,Q4_WIDE
2022-07-07 10:22:00,2022-07-07 10:26:00,or_rev,short,or_rev_short,56.400000000001455,-0.004432624113475063,0.2,-0.018617021276595265,-0.03280141843971547,trail,2022,DEV,OPEN_0930_1030,10,Thursday,or_rev__short,or_rev__short__OPEN_0930_1030,or_rev__short__Thursday,Q4_WIDE
2022-07-07 11:00:00,2022-07-07 11:02:00,vwap_scalp,short,vwap_scalp_short,40.80000000000291,0.8566176470586911,0.2,0.8370098039214376,0.8174019607841841,trail,2022,DEV,MORNING_1030_1200,11,Thursday,vwap_scalp__short,vwap_scalp__short__MORNING_1030_1200,vwap_scalp__short__Thursday,Q1_TIGHT
2022-07-07 11:21:00,2022-07-07 11:24:00,ou_rev,short,ou_rev_short,66.19999999999709,1.050604229607341,0.2,1.0385196374623253,1.0264350453173097,trail,2022,DEV,MORNING_1030_1200,11,Thursday,ou_rev__short,ou_rev__short__MORNING_1030_1200,ou_rev__short__Thursday,Q4_WIDE
2022-07-07 12:07:00,2022-07-07 12:11:00,ou_lunch,short,ou_lunch_short,45.0,-1.0055555555555555,0.2,-1.0233333333333332,-1.041111111111111,stop,2022,DEV,LUNCH_1200_1330,12,Thursday,ou_lunch__short,ou_lunch__short__LUNCH_1200_1330,ou_lunch__short__Thursday,Q2
2022-07-07 14:42:00,2022-07-07 14:48:00,ou_rev,short,ou_rev_short,43.400000000001455,-0.005760368663594277,0.2,-0.02419354838709596,-0.04262672811059765,trail,2022,DEV,PM_1330_1500,14,Thursday,ou_rev__short,ou_rev__short__PM_1330_1500,ou_rev__short__Thursday,Q1_TIGHT
2022-07-08 10:18:00,2022-07-08 10:20:00,kalman_mom,long,kalman_mom_long,41.80000000000291,-1.0059808612440186,0.2,-1.0251196172248787,-1.0442583732057384,stop,2022,DEV,OPEN_0930_1030,10,Friday,kalman_mom__long,kalman_mom__long__OPEN_0930_1030,kalman_mom__long__Friday,Q1_TIGHT
2022-07-08 10:34:00,2022-07-08 10:37:00,or_rev,short,or_rev_short,56.19999999999709,-1.0044483985765127,0.2,-1.0186832740213534,-1.0329181494661939,stop,2022,DEV,MORNING_1030_1200,10,Friday,or_rev__short,or_rev__short__MORNING_1030_1200,or_rev__short__Friday,Q4_WIDE
2022-07-08 10:41:00,2022-07-08 10:42:00,vwap_rev,short,vwap_rev_short,41.599999999998545,1.3497596153846976,0.2,1.3305288461539277,1.3112980769231577,trail,2022,DEV,MORNING_1030_1200,10,Friday,vwap_rev__short,vwap_rev__short__MORNING_1030_1200,vwap_rev__short__Friday,Q1_TIGHT
2022-07-08 11:19:00,2022-07-08 11:21:00,pd_rev,short,pd_pdh_short,46.19999999999709,-1.0054112554112558,0.2,-1.0227272727272743,-1.0400432900432925,stop,2022,DEV,MORNING_1030_1200,11,Friday,pd_rev__short,pd_rev__short__MORNING_1030_1200,pd_rev__short__Friday,Q2
2022-07-08 12:33:00,2022-07-08 12:34:00,ema_rev,long,ema_rev_long,44.0,1.2670454545454546,0.2,1.2488636363636365,1.2306818181818182,trail,2022,DEV,LUNCH_1200_1330,12,Friday,ema_rev__long,ema_rev__long__LUNCH_1200_1330,ema_rev__long__Friday,Q1_TIGHT
2022-07-08 13:42:00,2022-07-08 13:46:00,pm_mom,long,pm_mom_long,41.19999999999709,-1.006067961165049,0.2,-1.0254854368932056,-1.0449029126213623,stop,2022,DEV,PM_1330_1500,13,Friday,pm_mom__long,pm_mom__long__PM_1330_1500,pm_mom__long__Friday,Q1_TIGHT
2022-07-11 10:18:00,2022-07-11 10:19:00,kalman_mom,long,kalman_mom_long,46.19999999999709,-0.005411255411255752,0.2,-0.02272727272727416,-0.04004329004329257,trail,2022,DEV,OPEN_0930_1030,10,Monday,kalman_mom__long,kalman_mom__long__OPEN_0930_1030,kalman_mom__long__Monday,Q2
2022-07-11 13:06:00,2022-07-11 13:08:00,ou_lunch,short,ou_lunch_short,50.400000000001455,-1.0049603174603172,0.2,-1.0208333333333326,-1.036706349206348,stop,2022,DEV,LUNCH_1200_1330,13,Monday,ou_lunch__short,ou_lunch__short__LUNCH_1200_1330,ou_lunch__short__Monday,Q3
2022-07-11 13:32:00,2022-07-11 13:33:00,pm_mom,long,pm_mom_long,42.19999999999709,1.2452606635072638,0.2,1.2263033175356985,1.2073459715641333,trail,2022,DEV,PM_1330_1500,13,Monday,pm_mom__long,pm_mom__long__PM_1330_1500,pm_mom__long__Monday,Q1_TIGHT
2022-07-11 13:36:00,2022-07-11 13:42:00,vwap_scalp,short,vwap_scalp_short,41.80000000000291,-1.0059808612440186,0.2,-1.0251196172248787,-1.0442583732057384,stop,2022,DEV,PM_1330_1500,13,Monday,vwap_scalp__short,vwap_scalp__short__PM_1330_1500,vwap_scalp__short__Monday,Q1_TIGHT
2022-07-12 10:03:00,2022-07-12 10:04:00,vwap_rev,long,vwap_rev_long,44.0,-0.005681818181818182,0.2,-0.023863636363636365,-0.04204545454545455,trail,2022,DEV,OPEN_0930_1030,10,Tuesday,vwap_rev__long,vwap_rev__long__OPEN_0930_1030,vwap_rev__long__Tuesday,Q1_TIGHT
2022-07-12 10:17:00,2022-07-12 10:18:00,kalman_mom,short,kalman_mom_short,46.400000000001455,-0.00538793103448259,0.2,-0.022629310344826875,-0.03987068965517116,trail,2022,DEV,OPEN_0930_1030,10,Tuesday,kalman_mom__short,kalman_mom__short__OPEN_0930_1030,kalman_mom__short__Tuesday,Q2
2022-07-12 12:39:00,2022-07-12 12:43:00,vwap_scalp,short,vwap_scalp_short,40.400000000001455,0.5532178217821223,0.2,0.5334158415841033,0.5136138613860841,trail,2022,DEV,LUNCH_1200_1330,12,Tuesday,vwap_scalp__short,vwap_scalp__short__LUNCH_1200_1330,vwap_scalp__short__Tuesday,Q1_TIGHT
2022-07-12 13:47:00,2022-07-12 13:48:00,pm_mom,short,pm_mom_short,40.400000000001455,-1.0061881188118809,0.2,-1.0259900990099,-1.045792079207919,stop,2022,DEV,PM_1330_1500,13,Tuesday,pm_mom__short,pm_mom__short__PM_1330_1500,pm_mom__short__Tuesday,Q1_TIGHT
2022-07-13 11:23:00,2022-07-13 11:25:00,ou_rev,short,ou_rev_short,46.80000000000291,1.4946581196579645,0.2,1.4775641025639485,1.4604700854699324,trail,2022,DEV,MORNING_1030_1200,11,Wednesday,ou_rev__short,ou_rev__short__MORNING_1030_1200,ou_rev__short__Wednesday,Q2
2022-07-13 12:58:00,2022-07-13 12:58:00,ou_lunch,short,ou_lunch_short,44.19999999999709,-1.0056561085972855,0.2,-1.023755656108599,-1.0418552036199122,stop,2022,DEV,LUNCH_1200_1330,12,Wednesday,ou_lunch__short,ou_lunch__short__LUNCH_1200_1330,ou_lunch__short__Wednesday,Q2
2022-07-13 13:03:00,2022-07-13 13:03:00,ou_lunch,short,ou_lunch_short,52.80000000000291,-1.0047348484848482,0.2,-1.0198863636363624,-1.035037878787877,stop,2022,DEV,LUNCH_1200_1330,13,Wednesday,ou_lunch__short,ou_lunch__short__LUNCH_1200_1330,ou_lunch__short__Wednesday,Q3
2022-07-14 11:20:00,2022-07-14 11:21:00,ou_rev,short,ou_rev_short,44.0,-1.0056818181818181,0.2,-1.0238636363636362,-1.0420454545454545,stop,2022,DEV,MORNING_1030_1200,11,Thursday,ou_rev__short,ou_rev__short__MORNING_1030_1200,ou_rev__short__Thursday,Q1_TIGHT
2022-07-14 11:45:00,2022-07-14 11:46:00,or_rev,short,or_rev_short,51.80000000000291,1.5241312741311324,0.2,1.5086872586871178,1.4932432432431033,trail,2022,DEV,MORNING_1030_1200,11,Thursday,or_rev__short,or_rev__short__MORNING_1030_1200,or_rev__short__Thursday,Q3
2022-07-14 11:50:00,2022-07-14 11:52:00,vwap_rev,short,vwap_rev_short,41.80000000000291,-0.005980861244018722,0.2,-0.025119617224878633,-0.04425837320573854,trail,2022,DEV,MORNING_1030_1200,11,Thursday,vwap_rev__short,vwap_rev__short__MORNING_1030_1200,vwap_rev__short__Thursday,Q1_TIGHT
2022-07-14 12:24:00,2022-07-14 12:25:00,ou_lunch,short,ou_lunch_short,49.80000000000291,1.163654618473769,0.2,1.1475903614456575,1.131526104417546,trail,2022,DEV,LUNCH_1200_1330,12,Thursday,ou_lunch__short,ou_lunch__short__LUNCH_1200_1330,ou_lunch__short__Thursday,Q3
2022-07-14 12:27:00,2022-07-14 12:30:00,ou_lunch,short,ou_lunch_short,56.0,1.3348214285714286,0.2,1.3205357142857144,1.3062500000000001,trail,2022,DEV,LUNCH_1200_1330,12,Thursday,ou_lunch__short,ou_lunch__short__LUNCH_1200_1330,ou_lunch__short__Thursday,Q4_WIDE
2022-07-15 11:14:00,2022-07-15 11:16:00,ou_rev,short,ou_rev_short,54.599999999998545,-1.0045787545787548,0.2,-1.0192307692307698,-1.0338827838827849,stop,2022,DEV,MORNING_1030_1200,11,Friday,ou_rev__short,ou_rev__short__MORNING_1030_1200,ou_rev__short__Friday,Q3
2022-07-15 11:18:00,2022-07-15 11:20:00,ou_rev,short,ou_rev_short,42.0,1.1607142857142858,0.2,1.1416666666666668,1.1226190476190476,trail,2022,DEV,MORNING_1030_1200,11,Friday,ou_rev__short,ou_rev__short__MORNING_1030_1200,ou_rev__short__Friday,Q1_TIGHT
2022-07-15 11:40:00,2022-07-15 11:43:00,vwap_scalp,short,vwap_scalp_short,42.19999999999709,-0.005924170616114153,0.2,-0.024881516587679443,-0.04383886255924473,trail,2022,DEV,MORNING_1030_1200,11,Friday,vwap_scalp__short,vwap_scalp__short__MORNING_1030_1200,vwap_scalp__short__Friday,Q1_TIGHT
2022-07-15 11:56:00,2022-07-15 12:01:00,ou_lunch,short,ou_lunch_short,51.599999999998545,1.2044573643411474,0.2,1.1889534883721546,1.173449612403162,trail,2022,DEV,MORNING_1030_1200,11,Friday,ou_lunch__short,ou_lunch__short__MORNING_1030_1200,ou_lunch__short__Friday,Q3
2022-07-15 13:56:00,2022-07-15 13:58:00,pm_mom,short,pm_mom_short,49.80000000000291,-1.0050200803212848,0.2,-1.0210843373493963,-1.0371485943775078,stop,2022,DEV,PM_1330_1500,13,Friday,pm_mom__short,pm_mom__short__PM_1330_1500,pm_mom__short__Friday,Q3
2022-07-15 14:02:00,2022-07-15 14:04:00,ou_rev,short,ou_rev_short,44.400000000001455,1.246621621621548,0.2,1.2286036036035306,1.2105855855855132,trail,2022,DEV,PM_1330_1500,14,Friday,ou_rev__short,ou_rev__short__PM_1330_1500,ou_rev__short__Friday,Q2
2022-07-18 13:32:00,2022-07-18 13:33:00,kalman_mom,short,kalman_mom_short,46.400000000001455,2.0549568965516283,0.2,2.037715517241284,2.0204741379309397,trail,2022,DEV,PM_1330_1500,13,Monday,kalman_mom__short,kalman_mom__short__PM_1330_1500,kalman_mom__short__Monday,Q2
2022-07-19 10:57:00,2022-07-19 11:01:00,vwap_rev,short,vwap_rev_short,40.80000000000291,-1.0061274509803917,0.2,-1.0257352941176452,-1.0453431372548987,trail,2022,DEV,MORNING_1030_1200,10,Tuesday,vwap_rev__short,vwap_rev__short__MORNING_1030_1200,vwap_rev__short__Tuesday,Q1_TIGHT
2022-07-19 11:13:00,2022-07-19 11:16:00,vwap_rev,short,vwap_rev_short,44.80000000000291,-1.0055803571428568,0.2,-1.0234374999999984,-1.0412946428571401,stop,2022,DEV,MORNING_1030_1200,11,Tuesday,vwap_rev__short,vwap_rev__short__MORNING_1030_1200,vwap_rev__short__Tuesday,Q2
2022-07-19 11:38:00,2022-07-19 11:40:00,pd_rev,short,pd_pdh_short,50.80000000000291,1.0620078740156298,0.2,1.0462598425195677,1.0305118110235056,trail,2022,DEV,MORNING_1030_1200,11,Tuesday,pd_rev__short,pd_rev__short__MORNING_1030_1200,pd_rev__short__Tuesday,Q3
2022-07-19 13:35:00,2022-07-19 13:36:00,pm_mom,long,pm_mom_long,43.80000000000291,0.6837899543377877,0.2,0.6655251141551405,0.6472602739724933,trail,2022,DEV,PM_1330_1500,13,Tuesday,pm_mom__long,pm_mom__long__PM_1330_1500,pm_mom__long__Tuesday,Q1_TIGHT
2022-07-20 10:25:00,2022-07-20 10:27:00,kalman_mom,long,kalman_mom_long,42.19999999999709,2.3353080568722677,0.2,2.316350710900702,2.297393364929137,trail,2022,DEV,OPEN_0930_1030,10,Wednesday,kalman_mom__long,kalman_mom__long__OPEN_0930_1030,kalman_mom__long__Wednesday,Q1_TIGHT
2022-07-21 10:29:00,2022-07-21 10:30:00,ou_rev,long,ou_rev_long,58.80000000000291,1.4107142857141663,0.2,1.3971088435372963,1.3835034013604262,trail,2022,DEV,OPEN_0930_1030,10,Thursday,ou_rev__long,ou_rev__long__OPEN_0930_1030,ou_rev__long__Thursday,Q4_WIDE
2022-07-21 12:07:00,2022-07-21 12:08:00,kalman_mom,long,kalman_mom_long,45.599999999998545,1.8015350877193876,0.2,1.7839912280702643,1.7664473684211408,trail,2022,DEV,LUNCH_1200_1330,12,Thursday,kalman_mom__long,kalman_mom__long__LUNCH_1200_1330,kalman_mom__long__Thursday,Q2
2022-07-22 11:08:00,2022-07-22 11:14:00,ou_rev,long,ou_rev_long,69.59999999999854,0.8354885057471648,0.2,0.8239942528736014,0.8125000000000379,trail,2022,DEV,MORNING_1030_1200,11,Friday,ou_rev__long,ou_rev__long__MORNING_1030_1200,ou_rev__long__Friday,Q4_WIDE
2022-07-22 11:16:00,2022-07-22 11:17:00,vwap_scalp,long,vwap_scalp_long,42.0,-1.005952380952381,0.2,-1.025,-1.0440476190476191,stop,2022,DEV,MORNING_1030_1200,11,Friday,vwap_scalp__long,vwap_scalp__long__MORNING_1030_1200,vwap_scalp__long__Friday,Q1_TIGHT
2022-07-22 11:19:00,2022-07-22 11:22:00,ou_rev,long,ou_rev_long,66.40000000000146,-1.0037650602409638,0.2,-1.0158132530120478,-1.0278614457831319,stop,2022,DEV,MORNING_1030_1200,11,Friday,ou_rev__long,ou_rev__long__MORNING_1030_1200,ou_rev__long__Friday,Q4_WIDE
2022-07-22 11:51:00,2022-07-22 11:54:00,vwap_scalp,long,vwap_scalp_long,47.599999999998545,1.3056722689076334,0.2,1.2888655462185572,1.2720588235294812,trail,2022,DEV,MORNING_1030_1200,11,Friday,vwap_scalp__long,vwap_scalp__long__MORNING_1030_1200,vwap_scalp__long__Friday,Q2
2022-07-22 13:49:00,2022-07-22 13:51:00,pm_mom,long,pm_mom_long,47.19999999999709,-1.0052966101694918,0.2,-1.0222457627118657,-1.0391949152542397,stop,2022,DEV,PM_1330_1500,13,Friday,pm_mom__long,pm_mom__long__PM_1330_1500,pm_mom__long__Friday,Q2
2022-07-25 10:19:00,2022-07-25 10:22:00,ou_rev,long,ou_rev_long,54.80000000000291,1.148722627737112,0.2,1.1341240875911274,1.1195255474451429,trail,2022,DEV,OPEN_0930_1030,10,Monday,ou_rev__long,ou_rev__long__OPEN_0930_1030,ou_rev__long__Monday,Q3
2022-07-25 10:27:00,2022-07-25 10:27:00,ou_rev,long,ou_rev_long,71.19999999999709,-1.0035112359550564,0.2,-1.0147471910112367,-1.025983146067417,stop,2022,DEV,OPEN_0930_1030,10,Monday,ou_rev__long,ou_rev__long__OPEN_0930_1030,ou_rev__long__Monday,Q4_WIDE
2022-07-25 11:20:00,2022-07-25 11:21:00,ou_rev,long,ou_rev_long,41.0,1.1890243902439024,0.2,1.1695121951219511,1.15,trail,2022,DEV,MORNING_1030_1200,11,Monday,ou_rev__long,ou_rev__long__MORNING_1030_1200,ou_rev__long__Monday,Q1_TIGHT
2022-07-25 12:36:00,2022-07-25 12:47:00,kalman_mom,long,kalman_mom_long,41.19999999999709,2.052184466019633,0.2,2.0327669902914764,2.01334951456332,trail,2022,DEV,LUNCH_1200_1330,12,Monday,kalman_mom__long,kalman_mom__long__LUNCH_1200_1330,kalman_mom__long__Monday,Q1_TIGHT
2022-07-26 10:23:00,2022-07-26 10:26:00,ou_rev,long,ou_rev_long,56.400000000001455,-1.0044326241134751,0.2,-1.0186170212765953,-1.0328014184397156,trail,2022,DEV,OPEN_0930_1030,10,Tuesday,ou_rev__long,ou_rev__long__OPEN_0930_1030,ou_rev__long__Tuesday,Q4_WIDE
2022-07-26 10:28:00,2022-07-26 10:31:00,ou_rev,long,ou_rev_long,58.400000000001455,-1.004280821917808,0.2,-1.017979452054794,-1.03167808219178,stop,2022,DEV,OPEN_0930_1030,10,Tuesday,ou_rev__long,ou_rev__long__OPEN_0930_1030,ou_rev__long__Tuesday,Q4_WIDE
2022-07-26 10:35:00,2022-07-26 10:38:00,ou_rev,long,ou_rev_long,67.59999999999854,-1.0036982248520712,0.2,-1.0155325443786987,-1.0273668639053262,stop,2022,DEV,MORNING_1030_1200,10,Tuesday,ou_rev__long,ou_rev__long__MORNING_1030_1200,ou_rev__long__Tuesday,Q4_WIDE
2022-07-26 10:43:00,2022-07-26 10:45:00,vwap_scalp,long,vwap_scalp_long,48.80000000000291,-1.0051229508196717,0.2,-1.0215163934426217,-1.0379098360655714,stop,2022,DEV,MORNING_1030_1200,10,Tuesday,vwap_scalp__long,vwap_scalp__long__MORNING_1030_1200,vwap_scalp__long__Tuesday,Q3
2022-07-26 12:30:00,2022-07-26 12:34:00,ou_lunch,long,ou_lunch_long,44.19999999999709,-0.005656108597285441,0.2,-0.02375565610859885,-0.04185520361991226,trail,2022,DEV,LUNCH_1200_1330,12,Tuesday,ou_lunch__long,ou_lunch__long__LUNCH_1200_1330,ou_lunch__long__Tuesday,Q2
2022-07-26 14:05:00,2022-07-26 14:06:00,pm_mom,long,pm_mom_long,43.0,1.436046511627907,0.2,1.4174418604651164,1.3988372093023256,trail,2022,DEV,PM_1330_1500,14,Tuesday,pm_mom__long,pm_mom__long__PM_1330_1500,pm_mom__long__Tuesday,Q1_TIGHT
2022-07-27 10:03:00,2022-07-27 10:04:00,or_rev,short,or_rev_short,59.599999999998545,-0.004194630872483324,0.2,-0.017617449664429963,-0.0310402684563766,trail,2022,DEV,OPEN_0930_1030,10,Wednesday,or_rev__short,or_rev__short__OPEN_0930_1030,or_rev__short__Wednesday,Q4_WIDE
2022-07-27 12:29:00,2022-07-27 12:36:00,ou_lunch,short,ou_lunch_short,45.599999999998545,-0.005482456140351052,0.2,-0.023026315789474422,-0.04057017543859779,trail,2022,DEV,LUNCH_1200_1330,12,Wednesday,ou_lunch__short,ou_lunch__short__LUNCH_1200_1330,ou_lunch__short__Wednesday,Q2
2022-07-27 12:41:00,2022-07-27 12:47:00,ou_lunch,short,ou_lunch_short,50.80000000000291,0.7667322834644658,0.2,0.7509842519684037,0.7352362204723416,trail,2022,DEV,LUNCH_1200_1330,12,Wednesday,ou_lunch__short,ou_lunch__short__LUNCH_1200_1330,ou_lunch__short__Wednesday,Q3
2022-07-27 13:34:00,2022-07-27 13:38:00,pm_mom,long,pm_mom_long,44.400000000001455,-1.0056306306306304,0.2,-1.0236486486486478,-1.0416666666666652,stop,2022,DEV,PM_1330_1500,13,Wednesday,pm_mom__long,pm_mom__long__PM_1330_1500,pm_mom__long__Wednesday,Q2
2022-07-27 14:21:00,2022-07-27 14:25:00,ou_rev,short,ou_rev_short,48.80000000000291,1.003073770491684,0.2,0.986680327868734,0.9702868852457842,trail,2022,DEV,PM_1330_1500,14,Wednesday,ou_rev__short,ou_rev__short__PM_1330_1500,ou_rev__short__Wednesday,Q3
2022-07-27 14:31:00,2022-07-27 14:33:00,ou_rev,short,ou_rev_short,46.0,3.2989130434782608,0.2,3.2815217391304348,3.264130434782609,trail,2022,DEV,PM_1330_1500,14,Wednesday,ou_rev__short,ou_rev__short__PM_1330_1500,ou_rev__short__Wednesday,Q2
2022-07-28 10:01:00,2022-07-28 10:01:00,trend,short,trend_cont_short,41.0,-1.0060975609756098,0.2,-1.025609756097561,-1.0451219512195122,stop,2022,DEV,OPEN_0930_1030,10,Thursday,trend__short,trend__short__OPEN_0930_1030,trend__short__Thursday,Q1_TIGHT
2022-07-28 10:09:00,2022-07-28 10:09:00,or_rev,long,or_rev_long,54.19999999999709,-1.0046125461254616,0.2,-1.0193726937269383,-1.0341328413284152,stop,2022,DEV,OPEN_0930_1030,10,Thursday,or_rev__long,or_rev__long__OPEN_0930_1030,or_rev__long__Thursday,Q3
2022-07-28 10:51:00,2022-07-28 10:54:00,kalman_mom,long,kalman_mom_long,43.80000000000291,1.0719178082190404,0.2,1.053652968036393,1.035388127853746,trail,2022,DEV,MORNING_1030_1200,10,Thursday,kalman_mom__long,kalman_mom__long__MORNING_1030_1200,kalman_mom__long__Thursday,Q1_TIGHT
2022-07-28 10:57:00,2022-07-28 10:58:00,trend,long,trend_cont_long,48.0,1.6197916666666667,0.2,1.6031250000000001,1.5864583333333333,trail,2022,DEV,MORNING_1030_1200,10,Thursday,trend__long,trend__long__MORNING_1030_1200,trend__long__Thursday,Q2
2022-07-28 13:39:00,2022-07-28 13:41:00,pm_mom,long,pm_mom_long,51.0,0.8186274509803921,0.2,0.8029411764705883,0.7872549019607843,trail,2022,DEV,PM_1330_1500,13,Thursday,pm_mom__long,pm_mom__long__PM_1330_1500,pm_mom__long__Thursday,Q3
2022-07-29 10:17:00,2022-07-29 10:20:00,kalman_mom,long,kalman_mom_long,49.400000000001455,-0.005060728744939122,0.2,-0.021255060728744314,-0.03744939271254951,trail,2022,DEV,OPEN_0930_1030,10,Friday,kalman_mom__long,kalman_mom__long__OPEN_0930_1030,kalman_mom__long__Friday,Q3
2022-07-29 14:20:00,2022-07-29 14:21:00,pm_mom,long,pm_mom_long,40.0,0.84375,0.2,0.82375,0.80375,trail,2022,DEV,PM_1330_1500,14,Friday,pm_mom__long,pm_mom__long__PM_1330_1500,pm_mom__long__Friday,Q1_TIGHT
2022-08-01 10:47:00,2022-08-01 10:48:00,kalman_mom,long,kalman_mom_long,40.599999999998545,-0.006157635467980516,0.2,-0.02586206896551817,-0.045566502463055825,trail,2022,DEV,MORNING_1030_1200,10,Monday,kalman_mom__long,kalman_mom__long__MORNING_1030_1200,kalman_mom__long__Monday,Q1_TIGHT
2022-08-01 13:15:00,2022-08-01 13:16:00,vwap_scalp,long,vwap_scalp_long,43.599999999998545,1.0126146788991497,0.2,0.994266055045938,0.9759174311927264,trail,2022,DEV,LUNCH_1200_1330,13,Monday,vwap_scalp__long,vwap_scalp__long__LUNCH_1200_1330,vwap_scalp__long__Monday,Q1_TIGHT
2022-08-01 13:26:00,2022-08-01 13:29:00,ou_lunch,long,ou_lunch_long,55.599999999998545,-1.004496402877698,0.2,-1.0188848920863314,-1.0332733812949648,stop,2022,DEV,LUNCH_1200_1330,13,Monday,ou_lunch__long,ou_lunch__long__LUNCH_1200_1330,ou_lunch__long__Monday,Q4_WIDE
2022-08-01 14:00:00,2022-08-01 14:01:00,pm_mom,long,pm_mom_long,45.80000000000291,1.0032751091701784,0.2,0.9858078602618825,0.9683406113535867,trail,2022,DEV,PM_1330_1500,14,Monday,pm_mom__long,pm_mom__long__PM_1330_1500,pm_mom__long__Monday,Q2
2022-08-02 14:08:00,2022-08-02 14:09:00,pm_mom,long,pm_mom_long,58.80000000000291,1.0365646258502392,0.2,1.0229591836733691,1.009353741496499,trail,2022,DEV,PM_1330_1500,14,Tuesday,pm_mom__long,pm_mom__long__PM_1330_1500,pm_mom__long__Tuesday,Q4_WIDE
