year,sample,entry_model,target_r,trades,tp_pct,sl_pct,time_pct,ambiguous_same_bar_pct,avg_gross_R,pf_gross,avg_net_R_legacy22,pf_net_legacy22,avg_net_R_cost1_5x,pf_net_cost1_5x,median_risk_price,median_entry_delay_minutes,median_legacy_commission_R
2023,OBJECTIVE_LIQUIDITY_ONLY,CLEAN_REJECTION,0.5,1403,54.81111903064861,27.72630078403421,17.46258018531718,0.0,-0.0371576900904827,0.8836350527803013,-0.1183596579532121,0.6641500693322662,-0.1589606418845768,0.5694434287717486,2.5999999999996817,1.0,0.0846153846153949
2024,OBJECTIVE_LIQUIDITY_ONLY,CLEAN_REJECTION,0.5,1529,57.09614126880314,32.63570961412688,10.26814911706998,0.1308044473512099,-0.0604961836585963,0.8276398214437068,-0.1330172441895584,0.6500179904854801,-0.1692777744550395,0.57124138928417,2.987000000000535,1.0,0.0736524941412656
2025,OBJECTIVE_LIQUIDITY_ONLY,CLEAN_REJECTION,0.5,1586,59.394703656998736,34.867591424968474,5.737704918032787,0.0,-0.0625051792681952,0.8279221540983357,-0.1094263986922061,0.7130746396023918,-0.1328870084042115,0.6596596983079208,4.569750000000568,1.0,0.0481427017400954
2011,OBJECTIVE_LIQUIDITY_ONLY,CLEAN_REJECTION,1.0,1397,32.71295633500358,39.29849677881174,27.98854688618469,0.0,-0.0613159479735581,0.8591253022856906,-0.1303080655422022,0.7242096828719474,-0.1648041243265243,0.6647956204636378,3.1770000000001346,1.0,0.0692477179729275
2012,OBJECTIVE_LIQUIDITY_ONLY,CLEAN_REJECTION,1.0,1337,30.291697830964846,38.29468960359013,31.413612565445025,0.0,-0.0727877947312134,0.8300629788294652,-0.1518624438240644,0.6774311710836182,-0.1913997683704899,0.6116071853037219,2.7504999999998745,1.0,0.0799854571896055
2013,OBJECTIVE_LIQUIDITY_ONLY,CLEAN_REJECTION,1.0,1324,31.797583081570995,38.82175226586103,29.38066465256798,0.0,-0.0753448588224222,0.8286325262733333,-0.1521122613636641,0.6839415628081107,-0.1904959626342851,0.6209751561274329,2.832250000000045,1.0,0.0776767593659139
2014,OBJECTIVE_LIQUIDITY_ONLY,CLEAN_REJECTION,1.0,1383,28.344179320318148,34.4179320318149,37.23788864786696,0.1446131597975415,-0.0491988047379307,0.8764381257646754,-0.1442444237274051,0.6779681276743722,-0.1917672332221423,0.5953887123567905,2.2940000000000964,1.0,0.095902353966866
2015,OBJECTIVE_LIQUIDITY_ONLY,CLEAN_REJECTION,1.0,1414,25.31824611032532,34.016973125884014,40.66478076379067,0.1414427157001414,-0.0864606609486001,0.7824339051195731,-0.173978818023405,0.6113143091849069,-0.2177378965608074,0.5403009852035888,2.427000000000021,1.0,0.0906469237890742
2016,OBJECTIVE_LIQUIDITY_ONLY,CLEAN_REJECTION,1.0,1461,28.199863107460644,38.809034907597535,32.99110198494182,0.0,-0.1060561984647803,0.7590890908220023,-0.1954530283357257,0.6019259220881956,-0.2401514432711984,0.5356573044157252,2.391000000000304,1.0,0.092011710581335
2017,OBJECTIVE_LIQUIDITY_ONLY,CLEAN_REJECTION,1.0,1471,23.861318830727395,36.845683208701566,39.29299796057104,0.1359619306594153,-0.138812227142228,0.6819373666180245,-0.2532555194578867,0.497899893154425,-0.3104771656157161,0.4248824176639195,1.8530000000000653,1.0,0.1187263896384199
2018,OBJECTIVE_LIQUIDITY_ONLY,CLEAN_REJECTION,1.0,1489,27.602417730020147,39.153794492948286,33.243787777031564,0.0,-0.1209664533642282,0.73074897545468,-0.2414413268162105,0.5350806902540691,-0.3016787635422017,0.4571902494814409,1.806999999999789,1.0,0.1217487548422942
2019,OBJECTIVE_LIQUIDITY_ONLY,CLEAN_REJECTION,1.0,1451,25.9131633356306,37.698139214334944,36.388697450034456,0.0,-0.1301674289391075,0.7062181528879541,-0.2297873343837614,0.5424257136157274,-0.2795972871060884,0.4751954434931021,2.166500000000269,1.0,0.101546272790202
2020,OBJECTIVE_LIQUIDITY_ONLY,CLEAN_REJECTION,1.0,1520,31.05263157894737,38.55263157894736,30.394736842105264,0.0,-0.0782952049060898,0.8199630599319251,-0.1427510258156945,0.69613713036629,-0.1749789362704969,0.6411207693562697,3.4742500000003247,1.0,0.0633230275537771
2021,OBJECTIVE_LIQUIDITY_ONLY,CLEAN_REJECTION,1.0,1448,32.251381215469614,39.226519337016576,28.52209944751381,0.0690607734806629,-0.0792317154050877,0.8205450224738594,-0.1579951408885868,0.6742028377988728,-0.1973768536303363,0.6108375445921591,2.760250000000042,1.0,0.0797029418051239
2022,OBJECTIVE_LIQUIDITY_ONLY,CLEAN_REJECTION,1.0,1539,35.08771929824561,38.79142300194932,26.120857699805068,0.0,-0.0412148161676142,0.9049727232922532,-0.1179878900456502,0.7511666429214684,-0.1563744269846683,0.6841113267223576,2.8219999999996617,1.0,0.0779588944011433
2023,OBJECTIVE_LIQUIDITY_ONLY,CLEAN_REJECTION,1.0,1403,34.06985032074127,37.91874554526016,28.01140413399857,0.142551674982181,-0.0513185608076304,0.8810576673506509,-0.1325205286703599,0.7216793142171122,-0.1731215126017246,0.6530001238485826,2.5999999999996817,1.0,0.0846153846153949
2024,OBJECTIVE_LIQUIDITY_ONLY,CLEAN_REJECTION,1.0,1529,37.148463047743626,44.408109875735775,18.443427076520603,0.1308044473512099,-0.073676471890715,0.8450822362407518,-0.1461975324216771,0.7161129502773041,-0.1824580626871581,0.6589469572392088,2.987000000000535,1.0,0.0736524941412656
2025,OBJECTIVE_LIQUIDITY_ONLY,CLEAN_REJECTION,1.0,1586,41.17276166456495,46.34300126103405,12.484237074401008,0.0,-0.0549855923135061,0.8871038388085042,-0.1019068117375169,0.8009985571980841,-0.1253674214495224,0.7610444470948831,4.569750000000568,1.0,0.0481427017400954
2011,OBJECTIVE_LIQUIDITY_ONLY,CLEAN_REJECTION,1.5,1397,19.54187544738726,43.020758768790266,37.43736578382248,0.0,-0.0798700329776097,0.832570889400973,-0.1488621505462538,0.7126331349733706,-0.1833582093305758,0.6599311912803627,3.1770000000001346,1.0,0.0692477179729275
2012,OBJECTIVE_LIQUIDITY_ONLY,CLEAN_REJECTION,1.5,1337,18.47419596110696,41.95961106955871,39.56619296933433,0.0,-0.0837981011742348,0.8202377449616918,-0.1628727502670858,0.6820248486632694,-0.2024100748135112,0.6224199500076639,2.7504999999998745,1.0,0.0799854571896055
2013,OBJECTIVE_LIQUIDITY_ONLY,CLEAN_REJECTION,1.5,1324,21.299093655589125,42.220543806646525,36.48036253776435,0.0,-0.0629701233860497,0.867409549053554,-0.1397375259272917,0.7311796390652155,-0.1781212271979126,0.6719403585403123,2.832250000000045,1.0,0.0776767593659139
2014,OBJECTIVE_LIQUIDITY_ONLY,CLEAN_REJECTION,1.5,1383,15.762834417932032,37.52711496746204,46.71005061460593,0.0,-0.0666436697478743,0.8451370510947783,-0.1616892887373487,0.6659744393099895,-0.2092120982320859,0.5915912802596478,2.2940000000000964,1.0,0.095902353966866
2015,OBJECTIVE_LIQUIDITY_ONLY,CLEAN_REJECTION,1.5,1414,15.417256011315416,36.28005657708628,48.30268741159831,0.0707213578500707,-0.0798698351956274,0.8110339726979447,-0.1673879922704322,0.6480941189866578,-0.2111470708078347,0.5803272858052005,2.427000000000021,1.0,0.0906469237890742
2016,OBJECTIVE_LIQUIDITY_ONLY,CLEAN_REJECTION,1.5,1461,16.97467488021903,40.4517453798768,42.573579739904176,0.0,-0.091860024443108,0.7996931074304751,-0.1812568543140534,0.6461570906827395,-0.2259552692495261,0.5816138746709327,2.391000000000304,1.0,0.092011710581335
2017,OBJECTIVE_LIQUIDITY_ONLY,CLEAN_REJECTION,1.5,1471,13.936097892590077,39.22501699524133,46.83888511216859,0.1359619306594153,-0.1452327738260273,0.6862041153993843,-0.259676066141686,0.5148089794924201,-0.3168977122995154,0.4469213466122809,1.8530000000000653,1.0,0.1187263896384199
2018,OBJECTIVE_LIQUIDITY_ONLY,CLEAN_REJECTION,1.5,1489,15.580926796507724,41.302887844190735,43.11618535930155,0.0,-0.1249203592229788,0.7365938538935723,-0.2453952326749611,0.5527176892914161,-0.3056326694009523,0.4798432889052516,1.806999999999789,1.0,0.1217487548422942
2019,OBJECTIVE_LIQUIDITY_ONLY,CLEAN_REJECTION,1.5,1451,15.782219159200553,40.38594073053067,43.83184011026879,0.0689179875947622,-0.1285250989431455,0.7274858477235218,-0.2281450043877994,0.5731724862625137,-0.2779549571101264,0.509816135327056,2.166500000000269,1.0,0.101546272790202
2020,OBJECTIVE_LIQUIDITY_ONLY,CLEAN_REJECTION,1.5,1520,19.34210526315789,41.8421052631579,38.81578947368421,0.0,-0.0785765762305567,0.8327224379082606,-0.1430323971401614,0.7184828756877144,-0.1752603075949638,0.6678290523055146,3.4742500000003247,1.0,0.0633230275537771
2021,OBJECTIVE_LIQUIDITY_ONLY,CLEAN_REJECTION,1.5,1448,20.64917127071823,42.26519337016575,37.08563535911602,0.0690607734806629,-0.0724771889576064,0.8477699697289272,-0.1512406144411055,0.7110015278121796,-0.190622327182855,0.6518706389605231,2.760250000000042,1.0,0.0797029418051239
2022,OBJECTIVE_LIQUIDITY_ONLY,CLEAN_REJECTION,1.5,1539,23.32683560753736,42.30019493177387,34.37296946068876,0.0,-0.0331774379883345,0.9297211248479134,-0.1099505118663706,0.7870336468062537,-0.1483370488053887,0.7249017451266335,2.8219999999996617,1.0,0.0779588944011433
2023,OBJECTIVE_LIQUIDITY_ONLY,CLEAN_REJECTION,1.5,1403,22.451888809693514,40.841054882394864,36.707056307911614,0.2138275124732715,-0.0379383713923782,0.918552127762082,-0.1191403392551076,0.7683291599939989,-0.1597413231864724,0.703637326725454,2.5999999999996817,1.0,0.0846153846153949
2024,OBJECTIVE_LIQUIDITY_ONLY,CLEAN_REJECTION,1.5,1529,24.9836494440811,49.90189666448659,25.11445389143231,0.0654022236756049,-0.0926628978094495,0.8265259685752243,-0.1651839583404116,0.7146187375163928,-0.2014444886058927,0.6651047789460492,2.987000000000535,1.0,0.0736524941412656
2025,OBJECTIVE_LIQUIDITY_ONLY,CLEAN_REJECTION,1.5,1586,29.94955863808323,50.94577553593948,19.104665825977303,0.0,-0.034162352826779,0.93656239988108,-0.0810835722507898,0.8569040190541924,-0.1045441819627952,0.8199873831313015,4.569750000000568,1.0,0.0481427017400954
2011,OBJECTIVE_LIQUIDITY_ONLY,CLEAN_REJECTION,2.0,1397,13.314244810307802,44.73872584108805,41.94702934860416,0.0,-0.073694633552597,0.8510510999338209,-0.142686751121241,0.7344254634231892,-0.1771828099055631,0.6831483976880007,3.1770000000001346,1.0,0.0692477179729275
2012,OBJECTIVE_LIQUIDITY_ONLY,CLEAN_REJECTION,2.0,1337,11.518324607329845,43.0815258040389,45.40014958863127,0.0,-0.0874624114579069,0.8169958387171756,-0.1665370605507578,0.6830382113165591,-0.2060743850971834,0.6253103992966762,2.7504999999998745,1.0,0.0799854571896055
2013,OBJECTIVE_LIQUIDITY_ONLY,CLEAN_REJECTION,2.0,1324,13.821752265861026,43.73111782477341,42.44712990936556,0.0,-0.0620279456498932,0.8736184632384301,-0.1387953481911351,0.7415781721824438,-0.1771790494617561,0.6841622399860628,2.832250000000045,1.0,0.0776767593659139
2014,OBJECTIVE_LIQUIDITY_ONLY,CLEAN_REJECTION,2.0,1383,9.616775126536512,38.46710050614605,51.91612436731743,0.0,-0.0669186636674795,0.8480623638083564,-0.161964282656954,0.6730764795142429,-0.2094870921516912,0.6004484562394735,2.2940000000000964,1.0,0.095902353966866
2015,OBJECTIVE_LIQUIDITY_ONLY,CLEAN_REJECTION,2.0,1414,9.193776520509193,37.05799151343705,53.74823196605375,0.1414427157001414,-0.074401579456667,0.8272731487427611,-0.1619197365314719,0.6658464046819994,-0.2056788150688743,0.598630142543608,2.427000000000021,1.0,0.0906469237890742
2016,OBJECTIVE_LIQUIDITY_ONLY,CLEAN_REJECTION,2.0,1461,11.36208076659822,41.68377823408625,46.954140999315534,0.0,-0.0872607741705901,0.8147700035458411,-0.1766576040415355,0.6642392981776357,-0.2213560189770081,0.6009405819644953,2.391000000000304,1.0,0.092011710581335
2017,OBJECTIVE_LIQUIDITY_ONLY,CLEAN_REJECTION,2.0,1471,8.225696804894628,39.97280761386811,51.801495581237255,0.0,-0.1449194843715678,0.6920571547327317,-0.2593627766872265,0.5234389931788087,-0.3165844228450559,0.4566310567659632,1.8530000000000653,1.0,0.1187263896384199
2018,OBJECTIVE_LIQUIDITY_ONLY,CLEAN_REJECTION,2.0,1489,9.066487575554063,42.10879785090665,48.82471457353929,0.0,-0.1304474347193241,0.7301298676821444,-0.2509223081713064,0.551511735471153,-0.3111597448972976,0.480844721108784,1.806999999999789,1.0,0.1217487548422942
2019,OBJECTIVE_LIQUIDITY_ONLY,CLEAN_REJECTION,2.0,1451,9.717436250861477,41.35079255685734,48.93177119228119,0.0,-0.1298955368740174,0.7304981753491296,-0.2295154423186713,0.5798252522421078,-0.2793253950409983,0.5179881277992221,2.166500000000269,1.0,0.101546272790202
2020,OBJECTIVE_LIQUIDITY_ONLY,CLEAN_REJECTION,2.0,1520,12.36842105263158,43.22368421052632,44.40789473684211,0.0,-0.0821613306006525,0.8303655472695772,-0.1466171515102572,0.720136553869197,-0.1788450619650596,0.6713012835762171,3.4742500000003247,1.0,0.0633230275537771
2021,OBJECTIVE_LIQUIDITY_ONLY,CLEAN_REJECTION,2.0,1448,13.328729281767956,43.853591160220994,42.81767955801105,0.0,-0.07599570508697,0.8458250445080936,-0.154759130570469,0.7143461013060243,-0.1941408433122186,0.6575205490786193,2.760250000000042,1.0,0.0797029418051239
2022,OBJECTIVE_LIQUIDITY_ONLY,CLEAN_REJECTION,2.0,1539,15.85445094217024,43.7946718648473,40.35087719298245,0.0,-0.0264220705056659,0.9459074548460964,-0.103195144383702,0.8069528320664859,-0.14158168132272,0.746528459839071,2.8219999999996617,1.0,0.0779588944011433
2023,OBJECTIVE_LIQUIDITY_ONLY,CLEAN_REJECTION,2.0,1403,15.466856735566642,42.19529579472559,42.33784746970777,0.2138275124732715,-0.031856363412821,0.9339639671085402,-0.1130583312755505,0.7877652280422839,-0.1536593152069152,0.7248134599090164,2.5999999999996817,1.0,0.0846153846153949
2024,OBJECTIVE_LIQUIDITY_ONLY,CLEAN_REJECTION,2.0,1529,17.331589274035316,52.125572269457166,30.54283845650752,0.0654022236756049,-0.0992053708411993,0.8223989056534907,-0.1717264313721614,0.7163214228913726,-0.2079869616376424,0.6694244881651354,2.987000000000535,1.0,0.0736524941412656
2025,OBJECTIVE_LIQUIDITY_ONLY,CLEAN_REJECTION,2.0,1586,22.06809583858764,53.0264817150063,24.905422446406053,0.0,-0.014184811040421,0.9747529981352336,-0.0611060304644318,0.8966575243944703,-0.0845666401764373,0.8604775259269068,4.569750000000568,1.0,0.0481427017400954
2011,OBJECTIVE_LIQUIDITY_ONLY,CLEAN_REJECTION,2.5,1397,9.663564781675015,45.45454545454545,44.881889763779526,0.0,-0.0623382631832101,0.8758977418372758,-0.1313303807518542,0.7591915469355249,-0.1658264395361763,0.7078426713926312,3.1770000000001346,1.0,0.0692477179729275
2012,OBJECTIVE_LIQUIDITY_ONLY,CLEAN_REJECTION,2.5,1337,7.62902019446522,43.67988032909499,48.69109947643979,0.0,-0.0899424053514455,0.8143478073710194,-0.1690170544442965,0.6827753064166787,-0.208554378990722,0.6261057337194493,2.7504999999998745,1.0,0.0799854571896055
2013,OBJECTIVE_LIQUIDITY_ONLY,CLEAN_REJECTION,2.5,1324,8.91238670694864,44.78851963746224,46.299093655589125,0.0,-0.0799605843322993,0.8408165511651451,-0.1567279868735413,0.7148541734908097,-0.1951116881441622,0.6601298012027598,2.832250000000045,1.0,0.0776767593659139
2014,OBJECTIVE_LIQUIDITY_ONLY,CLEAN_REJECTION,2.5,1383,6.724511930585683,38.75632682574114,54.519161243673175,0.0,-0.0606420169417869,0.8634669353533159,-0.1556876359312614,0.6883557761352946,-0.2032104454259986,0.6156356268158445,2.2940000000000964,1.0,0.095902353966866
2015,OBJECTIVE_LIQUIDITY_ONLY,CLEAN_REJECTION,2.5,1414,6.364922206506366,37.34087694483734,56.294200848656295,0.1414427157001414,-0.0635134070259455,0.8535125955080008,-0.1510315641007504,0.6903057344856299,-0.1947906426381528,0.622291195148171,2.427000000000021,1.0,0.0906469237890742
2016,OBJECTIVE_LIQUIDITY_ONLY,CLEAN_REJECTION,2.5,1461,7.186858316221765,42.50513347022588,50.30800821355236,0.0,-0.1022494574127097,0.7871223660740883,-0.1916462872836551,0.6428086219201784,-0.2363447022191278,0.5822433020295739,2.391000000000304,1.0,0.092011710581335
2017,OBJECTIVE_LIQUIDITY_ONLY,CLEAN_REJECTION,2.5,1471,5.166553365057784,40.312712440516655,54.52073419442556,0.0,-0.1464310571713251,0.6910764456557658,-0.2608743494869838,0.5240310163275861,-0.3180959956448132,0.457867111992601,1.8530000000000653,1.0,0.1187263896384199
2018,OBJECTIVE_LIQUIDITY_ONLY,CLEAN_REJECTION,2.5,1489,5.03693754197448,42.243116185359305,52.71994627266622,0.0,-0.1372375426995587,0.7168897567211572,-0.257712416151541,0.5407481557218192,-0.3179498528775322,0.4711351132472074,1.806999999999789,1.0,0.1217487548422942
2019,OBJECTIVE_LIQUIDITY_ONLY,CLEAN_REJECTION,2.5,1451,6.133700895933838,41.62646450723639,52.23983459682977,0.0,-0.1229787574582014,0.7464613698364216,-0.2225986629028553,0.5950470437724612,-0.2724086156251823,0.5328625104226676,2.166500000000269,1.0,0.101546272790202
2020,OBJECTIVE_LIQUIDITY_ONLY,CLEAN_REJECTION,2.5,1520,8.289473684210526,43.75,47.96052631578947,0.0,-0.0847885475742355,0.8270391760965031,-0.1492443684838402,0.7185031293868663,-0.1814722789386425,0.6704434339512446,3.4742500000003247,1.0,0.0633230275537771
2021,OBJECTIVE_LIQUIDITY_ONLY,CLEAN_REJECTION,2.5,1448,9.599447513812157,44.129834254143645,46.2707182320442,0.0,-0.0603117356533072,0.8784279001711172,-0.1390751611368063,0.7449687100535554,-0.1784568738785558,0.6872737683964892,2.760250000000042,1.0,0.0797029418051239
2022,OBJECTIVE_LIQUIDITY_ONLY,CLEAN_REJECTION,2.5,1539,11.89083820662768,44.50942170240416,43.59974009096816,0.0,-0.0076337384282021,0.9846158571989598,-0.0844068123062382,0.844571824136009,-0.1227933492452562,0.783608721704756,2.8219999999996617,1.0,0.0779588944011433
2023,OBJECTIVE_LIQUIDITY_ONLY,CLEAN_REJECTION,2.5,1403,10.192444761225945,43.33570919458304,46.47184604419102,0.2851033499643621,-0.0412420906964036,0.9166227349920116,-0.122444058559133,0.7757611520594275,-0.1630450424904977,0.7150922073154862,2.5999999999996817,1.0,0.0846153846153949
2024,OBJECTIVE_LIQUIDITY_ONLY,CLEAN_REJECTION,2.5,1529,13.342053629823416,53.30281229561805,33.355134074558535,0.0654022236756049,-0.0879106933202065,0.8460909285073057,-0.1604317538511686,0.7408644786048129,-0.1966922841166496,0.6943368407304275,2.987000000000535,1.0,0.0736524941412656
2025,OBJECTIVE_LIQUIDITY_ONLY,CLEAN_REJECTION,2.5,1586,15.636822194199244,54.03530895334174,30.327868852459016,0.0,-0.0156158834524976,0.9728001968339764,-0.0625371028765084,0.8965304762566,-0.0859977125885138,0.8612120820720846,4.569750000000568,1.0,0.0481427017400954
2011,OBJECTIVE_LIQUIDITY_ONLY,CLEAN_REJECTION,3.0,1397,6.728704366499643,45.66929133858268,47.60200429491768,0.0,-0.0555300354243198,0.8899220770559806,-0.1245221529929638,0.7726298208266412,-0.1590182117772859,0.7209981548371422,3.1770000000001346,1.0,0.0692477179729275
2012,OBJECTIVE_LIQUIDITY_ONLY,CLEAN_REJECTION,3.0,1337,5.385190725504862,43.829468960359016,50.78534031413613,0.0,-0.0851011748009713,0.824881415473822,-0.1641758238938223,0.6927993730855712,-0.2037131484402478,0.6358891645918551,2.7504999999998745,1.0,0.0799854571896055
2013,OBJECTIVE_LIQUIDITY_ONLY,CLEAN_REJECTION,3.0,1324,6.419939577039275,45.31722054380665,48.26283987915408,0.0,-0.0844716268034939,0.8347481481971134,-0.1612390293447358,0.7115749559798349,-0.1996227306153568,0.6580267867893046,2.832250000000045,1.0,0.0776767593659139
2014,OBJECTIVE_LIQUIDITY_ONLY,CLEAN_REJECTION,3.0,1383,4.6276211135213305,38.97324656543745,56.399132321041215,0.0,-0.0546913439146948,0.8774630897958283,-0.1497369629041692,0.7017455592337802,-0.1972597723989064,0.6287373936178502,2.2940000000000964,1.0,0.095902353966866
2015,OBJECTIVE_LIQUIDITY_ONLY,CLEAN_REJECTION,3.0,1414,4.101838755304102,37.41159830268741,58.48656294200849,0.0,-0.0622976837273697,0.8565505243706846,-0.1498158408021746,0.6932840823274462,-0.193574919339577,0.6252329878862254,2.427000000000021,1.0,0.0906469237890742
2016,OBJECTIVE_LIQUIDITY_ONLY,CLEAN_REJECTION,3.0,1461,4.791238877481177,42.573579739904176,52.63518138261465,0.0,-0.0950884175625272,0.8023129558878559,-0.1844852474334726,0.6566763670471955,-0.2291836623689453,0.5955323518508083,2.391000000000304,1.0,0.092011710581335
2017,OBJECTIVE_LIQUIDITY_ONLY,CLEAN_REJECTION,3.0,1471,2.4473147518694764,40.380693405846365,57.17199184228416,0.0,-0.153795260214412,0.6760049582443165,-0.2682385525300707,0.5112674901263851,-0.3254601986879001,0.4460917231779046,1.8530000000000653,1.0,0.1187263896384199
2018,OBJECTIVE_LIQUIDITY_ONLY,CLEAN_REJECTION,3.0,1489,3.2236400268636665,42.31027535258563,54.4660846205507,0.0,-0.133110888483674,0.7257826313111114,-0.2535857619356563,0.5487274266772073,-0.3138231986616474,0.4787195942881514,1.806999999999789,1.0,0.1217487548422942
2019,OBJECTIVE_LIQUIDITY_ONLY,CLEAN_REJECTION,3.0,1451,4.203997243280496,41.69538249483115,54.10062026188835,0.0,-0.1160610520178928,0.7610627204958484,-0.2156809574625467,0.6081839778317375,-0.2654909101848737,0.5453625881384174,2.166500000000269,1.0,0.101546272790202
2020,OBJECTIVE_LIQUIDITY_ONLY,CLEAN_REJECTION,3.0,1520,5.526315789473684,44.40789473684211,50.065789473684205,0.0,-0.1026508906230473,0.7935636171480892,-0.167106711532652,0.6893607663070882,-0.1993346219874544,0.6432707931401337,3.4742500000003247,1.0,0.0633230275537771
2021,OBJECTIVE_LIQUIDITY_ONLY,CLEAN_REJECTION,3.0,1448,6.975138121546961,44.47513812154696,48.54972375690608,0.0,-0.055685432213716,0.8886105180811791,-0.134448857697215,0.7553449857810289,-0.1738305704389646,0.6977442702468782,2.760250000000042,1.0,0.0797029418051239
2022,OBJECTIVE_LIQUIDITY_ONLY,CLEAN_REJECTION,3.0,1539,8.70695256660169,44.89928525016244,46.39376218323586,0.0,0.0003333439182392,1.0006664562270646,-0.0764397299597968,0.8603606720393805,-0.1148262668988148,0.7992616300767966,2.8219999999996617,1.0,0.0779588944011433
2023,OBJECTIVE_LIQUIDITY_ONLY,CLEAN_REJECTION,3.0,1403,6.343549536707056,43.83464005702067,49.82181040627227,0.142551674982181,-0.0524521449807732,0.8951268538744687,-0.1336541128435026,0.7579070915985581,-0.1742550967748674,0.6988191984590163,2.5999999999996817,1.0,0.0846153846153949
2024,OBJECTIVE_LIQUIDITY_ONLY,CLEAN_REJECTION,3.0,1529,9.941137998691955,54.15304120340092,35.905820797907126,0.0654022236756049,-0.086773574230039,0.8504002547289299,-0.159294634761001,0.7466633750928079,-0.1955551650264821,0.7008058013209921,2.987000000000535,1.0,0.0736524941412656
2025,OBJECTIVE_LIQUIDITY_ONLY,CLEAN_REJECTION,3.0,1586,10.970996216897856,55.10718789407314,33.921815889029006,0.0,-0.0287920610849058,0.9508355158806974,-0.0757132805089166,0.8772006743027325,-0.0991738902209221,0.8431127365976896,4.569750000000568,1.0,0.0481427017400954
2011,OBJECTIVE_LIQUIDITY_ONLY,FAILED_AUCTION,0.5,188,57.44680851063831,39.8936170212766,2.6595744680851063,0.0,-0.119613737657486,0.7061599842938335,-0.1789416052966498,0.5857185231620988,-0.2086055391162317,0.530669545782496,3.733249999999998,7.0,0.0589298934344845
2012,OBJECTIVE_LIQUIDITY_ONLY,FAILED_AUCTION,0.5,267,56.92883895131086,40.0749063670412,2.9962546816479403,0.3745318352059925,-0.1214458840093218,0.7012316340551376,-0.2015870370150269,0.5429261071100041,-0.2416576135178794,0.4728992133728862,3.0309999999997217,4.0,0.0725833058396635
2013,OBJECTIVE_LIQUIDITY_ONLY,FAILED_AUCTION,0.5,327,54.43425076452599,40.97859327217125,4.587155963302752,0.0,-0.1422794132518364,0.6594500024746235,-0.206563183109132,0.5355183806971496,-0.2387050680377797,0.4792023714944214,3.4659999999998945,4.0,0.063473744950954
2014,OBJECTIVE_LIQUIDITY_ONLY,FAILED_AUCTION,0.5,232,60.77586206896552,29.74137931034483,9.482758620689657,0.0,0.0001740583207788,1.0005620241037296,-0.0767027419694855,0.7723566877635183,-0.1151411421146177,0.6715550114424522,2.866112119358036,4.0,0.0767606413952275
2015,OBJECTIVE_LIQUIDITY_ONLY,FAILED_AUCTION,0.5,207,57.971014492753625,34.29951690821256,7.729468599033816,0.4830917874396135,-0.0765098962216577,0.791871834559587,-0.1528705604067241,0.6171137724499948,-0.1910508924992573,0.5397283546230114,2.8579999999999472,5.0,0.076976906927923
2016,OBJECTIVE_LIQUIDITY_ONLY,FAILED_AUCTION,0.5,226,54.42477876106194,38.49557522123894,7.079646017699115,0.4424778761061947,-0.1267270834598597,0.6857841658873515,-0.1989272995662216,0.5420456400484243,-0.2350274076194025,0.4780105706346929,2.9512500000003,5.0,0.0745447106665709
2017,OBJECTIVE_LIQUIDITY_ONLY,FAILED_AUCTION,0.5,202,57.92079207920792,29.7029702970297,12.376237623762377,0.495049504950495,-0.0457657887643553,0.8647661856719732,-0.141448876073071,0.6233037136204637,-0.1892904197274289,0.5200119541861707,2.233000000000061,4.0,0.0985225676012722
2018,OBJECTIVE_LIQUIDITY_ONLY,FAILED_AUCTION,0.5,156,53.84615384615385,38.46153846153847,7.6923076923076925,0.0,-0.1362519515049854,0.6648229042395972,-0.238578963993169,0.4732824258173345,-0.2897424702372609,0.3915244907033763,2.15099999999984,6.0,0.1022802208312219
2019,OBJECTIVE_LIQUIDITY_ONLY,FAILED_AUCTION,0.5,198,58.08080808080808,35.858585858585855,6.0606060606060606,0.5050505050505051,-0.0845147076597857,0.7754440861106072,-0.1588857309877654,0.6099961448446752,-0.1960712426517553,0.5366454440334747,2.7670000000000528,5.5,0.0795087032439905
2020,OBJECTIVE_LIQUIDITY_ONLY,FAILED_AUCTION,0.5,366,57.377049180327866,36.0655737704918,6.557377049180328,0.0,-0.0877059077236165,0.767379832655121,-0.1408432913709074,0.6474032374670549,-0.1674119831945528,0.5923917799363986,4.3064398789611005,5.0,0.0510862820517167
2021,OBJECTIVE_LIQUIDITY_ONLY,FAILED_AUCTION,0.5,257,62.2568093385214,33.46303501945525,4.280155642023346,0.3891050583657587,-0.0302131566961176,0.9121561973932464,-0.0921442033091429,0.7486542444951054,-0.1231097266156555,0.674338551474092,3.5950000000002547,7.0,0.06119610570236
2022,OBJECTIVE_LIQUIDITY_ONLY,FAILED_AUCTION,0.5,294,54.761904761904766,40.47619047619048,4.761904761904762,0.0,-0.1395092527177432,0.6649364625566068,-0.1947536799174336,0.5579333436518645,-0.2223758935172787,0.508719900576813,3.9752499999998463,4.0,0.0553424315125131
2023,OBJECTIVE_LIQUIDITY_ONLY,FAILED_AUCTION,0.5,248,60.88709677419355,35.483870967741936,3.629032258064517,0.0,-0.0668412425129496,0.8199756022074208,-0.12833803315832,0.6751262111558344,-0.1590864284810051,0.6090485004019661,3.5341644654121183,6.0,0.06224951171613
