sample,entry_model,vol_floor_k,target_r,trades,widened_pct,avg_gross_R,pf_gross,avg_net_R_legacy22,pf_net_legacy22,avg_net_R_cost1_5x,pf_net_cost1_5x,median_risk_price,median_structural_risk_price,median_commission_R
MEMORY_ONLY,ACCEPTANCE_RETEST,0.5,0.5,66,36.36363636363637,-0.09805365423382326,0.7510945700218332,-0.15078386486177672,0.6378034282409087,-0.17714897017575346,0.5858119899887247,3.9039999999995416,3.7080000000000837,0.056354588783679806
MEMORY_ONLY,ACCEPTANCE_RETEST,0.5,1.0,66,36.36363636363637,-0.15763978678386728,0.7220550436685679,-0.21036999741182075,0.6489703354283279,-0.2367351027257975,0.6154249118800861,3.9039999999995416,3.7080000000000837,0.056354588783679806
MEMORY_ONLY,ACCEPTANCE_RETEST,0.5,1.5,66,36.36363636363637,-0.16919012516026416,0.7384577489504897,-0.22192033578821765,0.6749909433023467,-0.24828544110219442,0.6458062981135884,3.9039999999995416,3.7080000000000837,0.056354588783679806
MEMORY_ONLY,ACCEPTANCE_RETEST,0.5,2.0,66,36.36363636363637,-0.151717123242896,0.775086495248648,-0.20444733387084948,0.7126240811057494,-0.2308124391848262,0.6838528254259719,3.9039999999995416,3.7080000000000837,0.056354588783679806
MEMORY_ONLY,ACCEPTANCE_RETEST,0.5,2.5,66,36.36363636363637,-0.14009164487585504,0.7968830142643115,-0.1928218555038085,0.7349658259584642,-0.21918696081778527,0.7064452814693322,3.9039999999995416,3.7080000000000837,0.056354588783679806
MEMORY_ONLY,ACCEPTANCE_RETEST,0.5,3.0,66,36.36363636363637,-0.06088551013900105,0.9117229203399478,-0.11361572076695454,0.8438348773642581,-0.13998082608093126,0.8125251983668919,3.9039999999995416,3.7080000000000837,0.056354588783679806
MEMORY_ONLY,ACCEPTANCE_RETEST,0.75,0.5,66,63.63636363636363,-0.14350819968837508,0.6617306721631149,-0.18787454680630744,0.577066640838778,-0.2100577203652737,0.5377466104343375,4.981473354965319,3.7080000000000837,0.04416374557836841
MEMORY_ONLY,ACCEPTANCE_RETEST,0.75,1.0,66,63.63636363636363,-0.24740065832524125,0.5894016407541832,-0.29176700544317374,0.53804330860314,-0.31395017900213995,0.5142582232402646,4.981473354965319,3.7080000000000837,0.04416374557836841
MEMORY_ONLY,ACCEPTANCE_RETEST,0.75,1.5,66,63.63636363636363,-0.23895804309654348,0.629611931219,-0.28332439021447586,0.5809519295141191,-0.30550756377344207,0.5583932527689226,4.981473354965319,3.7080000000000837,0.04416374557836841
MEMORY_ONLY,ACCEPTANCE_RETEST,0.75,2.0,66,63.63636363636363,-0.21502478721162716,0.674356539895102,-0.2593911343295595,0.6251048839467239,-0.2815743078885257,0.6022493842427123,4.981473354965319,3.7080000000000837,0.04416374557836841
MEMORY_ONLY,ACCEPTANCE_RETEST,0.75,2.5,66,63.63636363636363,-0.17639506633985438,0.7328591717576776,-0.22076141345778677,0.6809359890720411,-0.24294458701675298,0.6568175562414257,4.981473354965319,3.7080000000000837,0.04416374557836841
MEMORY_ONLY,ACCEPTANCE_RETEST,0.75,3.0,66,63.63636363636363,-0.11991620433027149,0.8183933666106938,-0.16428255144820386,0.7625642589910052,-0.18646572500717004,0.7365993456739902,4.981473354965319,3.7080000000000837,0.04416374557836841
MEMORY_ONLY,ACCEPTANCE_RETEST,1.0,0.5,66,81.81818181818183,-0.09605277580340278,0.7489419224467078,-0.13278815946649297,0.6667402952166177,-0.15115585129803805,0.6282363249027945,6.618306656160565,3.7080000000000837,0.03324126806030575
MEMORY_ONLY,ACCEPTANCE_RETEST,1.0,1.0,66,81.81818181818183,-0.16689682586187604,0.6948417159713026,-0.20363220952496622,0.6422185930562283,-0.22199990135651135,0.6175566375905286,6.618306656160565,3.7080000000000837,0.03324126806030575
MEMORY_ONLY,ACCEPTANCE_RETEST,1.0,1.5,66,81.81818181818183,-0.0989623999358483,0.8251686619464819,-0.13569778359893847,0.7696341104380021,-0.15406547543048357,0.7435515486737446,6.618306656160565,3.7080000000000837,0.03324126806030575
MEMORY_ONLY,ACCEPTANCE_RETEST,1.0,2.0,66,81.81818181818183,-0.06900604770001602,0.8780908743017612,-0.1057414313631062,0.8204891911019286,-0.12410912319465124,0.7934151544997581,6.618306656160565,3.7080000000000837,0.03324126806030575
MEMORY_ONLY,ACCEPTANCE_RETEST,1.0,2.5,66,81.81818181818183,-0.06197031218927501,0.8933745927429695,-0.09870569585236523,0.8368185550463958,-0.11707338768391025,0.8102337784347797,6.618306656160565,3.7080000000000837,0.03324126806030575
MEMORY_ONLY,ACCEPTANCE_RETEST,1.0,3.0,66,81.81818181818183,-0.01908527602165861,0.9671620933228998,-0.055820659684748815,0.9077166132413983,-0.07418835151629385,0.8797468542602505,6.618306656160565,3.7080000000000837,0.03324126806030575
MEMORY_ONLY,CLEAN_REJECTION,0.25,0.5,868,0.0,-0.12893741670079192,0.6895796309494591,-0.17458201169175222,0.5987245551295053,-0.1974043091872324,0.5563530943611916,4.831766753837883,4.831766753837883,0.045532000534932185
MEMORY_ONLY,CLEAN_REJECTION,0.25,1.0,868,0.0,-0.11175953426286436,0.7929551103452502,-0.1574041292538247,0.7216716743162411,-0.18022642674930484,0.6884525332919463,4.831766753837883,4.831766753837883,0.045532000534932185
MEMORY_ONLY,CLEAN_REJECTION,0.25,1.5,868,0.0,-0.12704789592789506,0.7915920394142211,-0.17269249091885536,0.7298070215213346,-0.19551478841433548,0.7010668156472931,4.831766753837883,4.831766753837883,0.045532000534932185
MEMORY_ONLY,CLEAN_REJECTION,0.25,2.0,868,0.0,-0.09797397970495793,0.8463921698045334,-0.14361857469591824,0.7852336433501734,-0.1664408721913984,0.7567723170752325,4.831766753837883,4.831766753837883,0.045532000534932185
MEMORY_ONLY,CLEAN_REJECTION,0.25,2.5,868,0.0,-0.06247642100054959,0.904102575054847,-0.10812101599150992,0.8417122400181551,-0.13094331348699007,0.8126660147934748,4.831766753837883,4.831766753837883,0.045532000534932185
MEMORY_ONLY,CLEAN_REJECTION,0.25,3.0,868,0.0,-0.056268848674981956,0.9147378400992894,-0.10191344366594227,0.852713484674595,-0.12473574116142241,0.8238356618793496,4.831766753837883,4.831766753837883,0.045532000534932185
MEMORY_ONLY,CLEAN_REJECTION,0.5,0.5,868,14.400921658986174,-0.13412174849802677,0.6797628860521719,-0.17862328475643605,0.5924479959384156,-0.20087405288564067,0.5516739768577795,4.9280309779617255,4.831766753837883,0.044642586519649086
MEMORY_ONLY,CLEAN_REJECTION,0.5,1.0,868,14.400921658986174,-0.14014119349665405,0.7468517698634123,-0.18464272975506332,0.6813225866599439,-0.20689349788426792,0.6507460987465222,4.9280309779617255,4.831766753837883,0.044642586519649086
MEMORY_ONLY,CLEAN_REJECTION,0.5,1.5,868,14.400921658986174,-0.13429591049788386,0.7802682741759875,-0.17879744675629308,0.7206401743315715,-0.2010482148854977,0.6928582050750935,4.9280309779617255,4.831766753837883,0.044642586519649086
MEMORY_ONLY,CLEAN_REJECTION,0.5,2.0,868,14.400921658986174,-0.09701019359489445,0.8474520377046451,-0.14151172985330374,0.7875239794053985,-0.16376249798250833,0.7595909995857673,4.9280309779617255,4.831766753837883,0.044642586519649086
MEMORY_ONLY,CLEAN_REJECTION,0.5,2.5,868,14.400921658986174,-0.06628818922185446,0.8979571127299821,-0.11078972548026371,0.8371698009998864,-0.13304049360946832,0.808829274855361,4.9280309779617255,4.831766753837883,0.044642586519649086
MEMORY_ONLY,CLEAN_REJECTION,0.5,3.0,868,14.400921658986174,-0.06766153487918324,0.8973615324679335,-0.11216307113759247,0.8375480744928278,-0.1344138392667971,0.8096598072470155,4.9280309779617255,4.831766753837883,0.044642586519649086
