dt,date,contract,segment,open,high,low,close,volume
2024-05-24 06:30:00,2024-05-24,MNQ 06-24,18,18735.75,18751.5,18735.5,18748.5,3149.0
2024-05-24 06:45:00,2024-05-24,MNQ 06-24,18,18748.75,18753.5,18745.75,18749.5,2827.0
2024-05-24 07:00:00,2024-05-24,MNQ 06-24,18,18749.5,18759.5,18743.5,18756.0,4258.0
2024-05-24 07:15:00,2024-05-24,MNQ 06-24,18,18755.5,18755.5,18740.0,18743.5,3378.0
2024-05-24 07:30:00,2024-05-24,MNQ 06-24,18,18743.5,18749.75,18735.75,18746.75,3696.0
2024-05-24 07:45:00,2024-05-24,MNQ 06-24,18,18746.5,18761.5,18742.0,18759.5,4152.0
2024-05-24 08:00:00,2024-05-24,MNQ 06-24,18,18759.75,18762.0,18741.0,18744.25,5750.0
2024-05-24 08:15:00,2024-05-24,MNQ 06-24,18,18744.5,18745.5,18726.0,18732.5,6992.0
2024-05-27 03:00:00,2024-05-27,MNQ 06-24,18,18887.25,18887.25,18874.25,18878.75,3079.0
2024-05-27 03:15:00,2024-05-27,MNQ 06-24,18,18879.25,18886.0,18875.5,18880.5,1827.0
2024-05-27 03:30:00,2024-05-27,MNQ 06-24,18,18880.0,18883.0,18871.75,18878.0,1953.0
2024-05-27 03:45:00,2024-05-27,MNQ 06-24,18,18877.5,18878.75,18868.25,18873.0,1704.0
2024-05-27 04:00:00,2024-05-27,MNQ 06-24,18,18873.25,18877.5,18866.5,18868.5,1565.0
2024-05-27 04:15:00,2024-05-27,MNQ 06-24,18,18869.0,18875.0,18863.0,18873.5,1688.0
2024-05-27 04:30:00,2024-05-27,MNQ 06-24,18,18873.0,18880.0,18872.0,18876.0,1362.0
2024-05-27 04:45:00,2024-05-27,MNQ 06-24,18,18876.75,18879.0,18872.0,18875.5,1094.0
2024-05-27 05:00:00,2024-05-27,MNQ 06-24,18,18876.25,18885.0,18874.75,18883.75,1261.0
2024-05-27 05:15:00,2024-05-27,MNQ 06-24,18,18883.75,18884.25,18877.5,18880.5,982.0
2024-05-27 05:30:00,2024-05-27,MNQ 06-24,18,18880.5,18882.75,18876.0,18879.25,875.0
2024-05-27 05:45:00,2024-05-27,MNQ 06-24,18,18879.0,18880.75,18869.5,18871.25,1590.0
2024-05-27 06:00:00,2024-05-27,MNQ 06-24,18,18871.75,18879.0,18866.75,18876.5,1269.0
2024-05-27 06:15:00,2024-05-27,MNQ 06-24,18,18876.5,18877.0,18868.25,18876.25,953.0
2024-05-27 06:30:00,2024-05-27,MNQ 06-24,18,18875.75,18881.0,18871.25,18880.5,1133.0
2024-05-27 06:45:00,2024-05-27,MNQ 06-24,18,18881.0,18881.5,18873.5,18873.75,720.0
2024-05-27 07:00:00,2024-05-27,MNQ 06-24,18,18874.25,18877.75,18871.0,18877.75,1039.0
2024-05-27 07:15:00,2024-05-27,MNQ 06-24,18,18877.75,18878.5,18872.0,18876.75,671.0
2024-05-27 07:30:00,2024-05-27,MNQ 06-24,18,18877.0,18879.0,18873.25,18878.75,683.0
2024-05-27 07:45:00,2024-05-27,MNQ 06-24,18,18878.75,18881.5,18877.25,18879.0,845.0
2024-05-27 08:00:00,2024-05-27,MNQ 06-24,18,18879.25,18883.0,18875.5,18877.5,2013.0
2024-05-27 08:15:00,2024-05-27,MNQ 06-24,18,18877.75,18880.0,18874.75,18879.25,1025.0
2024-05-28 03:00:00,2024-05-28,MNQ 06-24,18,18936.0,18943.25,18928.75,18928.75,3754.0
2024-05-28 03:15:00,2024-05-28,MNQ 06-24,18,18928.5,18928.5,18912.25,18920.0,4642.0
2024-05-28 03:30:00,2024-05-28,MNQ 06-24,18,18919.5,18927.25,18915.25,18923.0,2444.0
2024-05-28 03:45:00,2024-05-28,MNQ 06-24,18,18923.75,18925.75,18917.0,18921.0,1324.0
2024-05-28 04:00:00,2024-05-28,MNQ 06-24,18,18921.5,18953.25,18918.0,18952.75,7056.0
2024-05-28 04:15:00,2024-05-28,MNQ 06-24,18,18953.0,18970.0,18952.75,18961.5,6866.0
2024-05-28 04:30:00,2024-05-28,MNQ 06-24,18,18961.0,18976.25,18959.75,18972.75,4572.0
2024-05-28 04:45:00,2024-05-28,MNQ 06-24,18,18972.5,18979.25,18966.0,18976.25,3703.0
2024-05-28 05:00:00,2024-05-28,MNQ 06-24,18,18976.25,18980.5,18968.5,18970.75,2761.0
2024-05-28 05:15:00,2024-05-28,MNQ 06-24,18,18971.0,18976.5,18966.75,18971.25,2628.0
2024-05-28 05:30:00,2024-05-28,MNQ 06-24,18,18971.25,18973.25,18964.5,18970.75,2810.0
2024-05-28 05:45:00,2024-05-28,MNQ 06-24,18,18970.5,18977.75,18968.25,18972.75,2110.0
2024-05-28 06:00:00,2024-05-28,MNQ 06-24,18,18972.75,18972.75,18957.0,18958.25,3084.0
2024-05-28 06:15:00,2024-05-28,MNQ 06-24,18,18958.25,18961.75,18916.75,18920.5,9494.0
2024-05-28 06:30:00,2024-05-28,MNQ 06-24,18,18920.25,18934.25,18916.0,18932.0,5271.0
2024-05-28 06:45:00,2024-05-28,MNQ 06-24,18,18932.25,18933.25,18915.25,18916.0,4770.0
2024-05-28 07:00:00,2024-05-28,MNQ 06-24,18,18915.75,18927.5,18910.5,18926.0,5292.0
2024-05-28 07:15:00,2024-05-28,MNQ 06-24,18,18926.25,18934.0,18913.5,18919.25,5530.0
2024-05-28 07:30:00,2024-05-28,MNQ 06-24,18,18919.5,18925.0,18909.0,18915.75,4433.0
2024-05-28 07:45:00,2024-05-28,MNQ 06-24,18,18915.5,18927.75,18912.25,18924.75,3588.0
2024-05-28 08:00:00,2024-05-28,MNQ 06-24,18,18924.75,18932.75,18918.5,18929.75,4623.0
2024-05-28 08:15:00,2024-05-28,MNQ 06-24,18,18929.75,18932.0,18915.75,18924.25,5085.0
2024-05-29 03:00:00,2024-05-29,MNQ 06-24,18,18868.75,18877.5,18856.25,18874.75,4461.0
2024-05-29 03:15:00,2024-05-29,MNQ 06-24,18,18874.5,18888.5,18868.25,18870.25,4848.0
2024-05-29 03:30:00,2024-05-29,MNQ 06-24,18,18870.5,18873.0,18846.25,18856.0,7082.0
2024-05-29 03:45:00,2024-05-29,MNQ 06-24,18,18856.0,18864.0,18843.5,18852.75,4648.0
2024-05-29 04:00:00,2024-05-29,MNQ 06-24,18,18853.5,18875.5,18825.0,18830.5,10622.0
2024-05-29 04:15:00,2024-05-29,MNQ 06-24,18,18830.75,18838.0,18818.0,18832.0,8470.0
2024-05-29 04:30:00,2024-05-29,MNQ 06-24,18,18831.75,18833.75,18809.5,18817.5,7217.0
2024-05-29 04:45:00,2024-05-29,MNQ 06-24,18,18817.25,18831.75,18802.0,18829.25,6819.0
2024-05-29 05:00:00,2024-05-29,MNQ 06-24,18,18829.5,18829.75,18806.25,18810.5,4553.0
2024-05-29 05:15:00,2024-05-29,MNQ 06-24,18,18811.0,18822.5,18797.5,18805.75,6001.0
2024-05-29 05:30:00,2024-05-29,MNQ 06-24,18,18806.0,18816.0,18799.0,18811.25,4234.0
2024-05-29 05:45:00,2024-05-29,MNQ 06-24,18,18811.25,18822.25,18808.0,18817.25,4220.0
2024-05-29 06:00:00,2024-05-29,MNQ 06-24,18,18817.5,18829.0,18815.75,18828.75,3809.0
2024-05-29 06:15:00,2024-05-29,MNQ 06-24,18,18828.75,18832.75,18820.75,18824.5,3522.0
2024-05-29 06:30:00,2024-05-29,MNQ 06-24,18,18824.0,18828.25,18812.5,18813.75,3414.0
2024-05-29 06:45:00,2024-05-29,MNQ 06-24,18,18814.5,18821.5,18807.25,18810.0,3529.0
2024-05-29 07:00:00,2024-05-29,MNQ 06-24,18,18810.5,18822.75,18805.25,18806.5,4369.0
2024-05-29 07:15:00,2024-05-29,MNQ 06-24,18,18805.5,18812.25,18794.0,18797.0,6173.0
2024-05-29 07:30:00,2024-05-29,MNQ 06-24,18,18797.0,18818.0,18795.75,18817.75,4800.0
2024-05-29 07:45:00,2024-05-29,MNQ 06-24,18,18818.25,18827.5,18812.75,18814.75,5334.0
2024-05-29 08:00:00,2024-05-29,MNQ 06-24,18,18815.0,18827.5,18806.5,18825.75,7251.0
2024-05-29 08:15:00,2024-05-29,MNQ 06-24,18,18826.0,18835.5,18809.25,18811.5,9250.0
2024-05-30 03:00:00,2024-05-30,MNQ 06-24,18,18664.25,18686.5,18657.25,18680.5,6672.0
2024-05-30 03:15:00,2024-05-30,MNQ 06-24,18,18680.5,18693.0,18676.75,18692.25,4975.0
2024-05-30 03:30:00,2024-05-30,MNQ 06-24,18,18692.0,18702.0,18690.5,18699.0,5956.0
2024-05-30 03:45:00,2024-05-30,MNQ 06-24,18,18699.75,18702.75,18688.25,18697.0,3079.0
2024-05-30 04:00:00,2024-05-30,MNQ 06-24,18,18696.75,18711.25,18696.75,18704.5,5415.0
2024-05-30 04:15:00,2024-05-30,MNQ 06-24,18,18704.25,18717.0,18703.0,18712.5,4193.0
2024-05-30 04:30:00,2024-05-30,MNQ 06-24,18,18713.0,18729.5,18710.5,18728.0,4951.0
2024-05-30 04:45:00,2024-05-30,MNQ 06-24,18,18728.0,18738.25,18725.75,18736.5,4658.0
2024-05-30 05:00:00,2024-05-30,MNQ 06-24,18,18736.75,18738.5,18730.5,18730.75,3127.0
2024-05-30 05:15:00,2024-05-30,MNQ 06-24,18,18730.5,18738.25,18724.25,18728.25,3484.0
2024-05-30 05:30:00,2024-05-30,MNQ 06-24,18,18728.25,18730.5,18719.75,18722.5,3178.0
2024-05-30 05:45:00,2024-05-30,MNQ 06-24,18,18722.75,18735.0,18720.75,18730.0,2588.0
2024-05-30 06:00:00,2024-05-30,MNQ 06-24,18,18730.0,18732.5,18717.75,18720.25,2772.0
2024-05-30 06:15:00,2024-05-30,MNQ 06-24,18,18720.0,18729.25,18714.0,18726.25,3964.0
2024-05-30 06:30:00,2024-05-30,MNQ 06-24,18,18726.5,18749.5,18724.25,18746.5,6076.0
2024-05-30 06:45:00,2024-05-30,MNQ 06-24,18,18746.75,18757.75,18745.75,18755.25,5982.0
2024-05-30 07:00:00,2024-05-30,MNQ 06-24,18,18754.75,18757.25,18741.75,18745.5,4477.0
2024-05-30 07:15:00,2024-05-30,MNQ 06-24,18,18745.25,18754.25,18740.5,18750.25,3520.0
2024-05-30 07:30:00,2024-05-30,MNQ 06-24,18,18750.75,18755.5,18745.5,18751.75,3524.0
2024-05-30 07:45:00,2024-05-30,MNQ 06-24,18,18751.75,18761.25,18741.5,18743.5,5255.0
2024-05-30 08:00:00,2024-05-30,MNQ 06-24,18,18743.25,18753.0,18738.25,18749.0,5127.0
2024-05-30 08:15:00,2024-05-30,MNQ 06-24,18,18749.25,18760.0,18744.25,18749.75,5796.0
2024-05-31 03:00:00,2024-05-31,MNQ 06-24,18,18547.5,18558.25,18542.5,18556.75,3416.0
2024-05-31 03:15:00,2024-05-31,MNQ 06-24,18,18556.0,18556.75,18526.75,18530.75,5248.0
2024-05-31 03:30:00,2024-05-31,MNQ 06-24,18,18530.75,18536.0,18513.0,18522.75,5547.0
2024-05-31 03:45:00,2024-05-31,MNQ 06-24,18,18523.0,18530.75,18515.5,18517.25,3756.0
2024-05-31 04:00:00,2024-05-31,MNQ 06-24,18,18517.25,18559.25,18517.25,18557.0,8529.0
2024-05-31 04:15:00,2024-05-31,MNQ 06-24,18,18556.75,18572.0,18551.75,18569.5,6738.0
2024-05-31 04:30:00,2024-05-31,MNQ 06-24,18,18569.25,18573.0,18557.75,18560.75,4548.0
2024-05-31 04:45:00,2024-05-31,MNQ 06-24,18,18560.75,18563.0,18544.25,18545.25,3549.0
2024-05-31 05:00:00,2024-05-31,MNQ 06-24,18,18545.25,18545.5,18526.0,18533.0,6190.0
2024-05-31 05:15:00,2024-05-31,MNQ 06-24,18,18532.75,18540.25,18527.5,18537.0,3221.0
2024-05-31 05:30:00,2024-05-31,MNQ 06-24,18,18537.25,18549.75,18534.0,18535.5,4455.0
2024-05-31 05:45:00,2024-05-31,MNQ 06-24,18,18536.0,18545.0,18532.75,18543.0,3032.0
2024-05-31 06:00:00,2024-05-31,MNQ 06-24,18,18543.0,18550.0,18527.75,18530.25,3802.0
2024-05-31 06:15:00,2024-05-31,MNQ 06-24,18,18530.5,18532.5,18511.0,18518.5,5615.0
2024-05-31 06:30:00,2024-05-31,MNQ 06-24,18,18518.5,18531.75,18515.5,18529.75,3914.0
2024-05-31 06:45:00,2024-05-31,MNQ 06-24,18,18530.5,18532.0,18485.0,18510.75,11691.0
2024-05-31 07:00:00,2024-05-31,MNQ 06-24,18,18510.75,18535.0,18510.0,18532.75,8303.0
2024-05-31 07:15:00,2024-05-31,MNQ 06-24,18,18533.0,18539.0,18525.75,18535.25,5243.0
2024-05-31 07:30:00,2024-05-31,MNQ 06-24,18,18536.25,18556.0,18534.25,18549.0,5997.0
2024-05-31 07:45:00,2024-05-31,MNQ 06-24,18,18549.25,18562.75,18545.25,18559.5,4603.0
2024-05-31 08:00:00,2024-05-31,MNQ 06-24,18,18559.25,18571.5,18557.0,18565.25,6396.0
2024-05-31 08:15:00,2024-05-31,MNQ 06-24,18,18565.25,18581.5,18558.25,18577.5,7653.0
2024-06-03 03:00:00,2024-06-03,MNQ 06-24,18,18662.75,18673.0,18653.75,18660.75,6248.0
2024-06-03 03:15:00,2024-06-03,MNQ 06-24,18,18660.5,18661.0,18631.0,18635.75,7654.0
2024-06-03 03:30:00,2024-06-03,MNQ 06-24,18,18635.5,18645.0,18622.5,18633.5,6778.0
2024-06-03 03:45:00,2024-06-03,MNQ 06-24,18,18633.5,18651.0,18627.0,18633.75,5174.0
2024-06-03 04:00:00,2024-06-03,MNQ 06-24,18,18633.25,18659.25,18624.75,18659.0,8081.0
2024-06-03 04:15:00,2024-06-03,MNQ 06-24,18,18659.0,18668.5,18650.25,18668.0,5483.0
2024-06-03 04:30:00,2024-06-03,MNQ 06-24,18,18668.25,18677.25,18652.0,18654.75,5326.0
2024-06-03 04:45:00,2024-06-03,MNQ 06-24,18,18654.75,18678.75,18652.75,18667.75,5106.0
2024-06-03 05:00:00,2024-06-03,MNQ 06-24,18,18668.25,18676.0,18657.0,18671.25,4983.0
2024-06-03 05:15:00,2024-06-03,MNQ 06-24,18,18671.25,18671.75,18657.5,18668.25,3098.0
2024-06-03 05:30:00,2024-06-03,MNQ 06-24,18,18668.0,18674.75,18661.75,18665.25,2835.0
2024-06-03 05:45:00,2024-06-03,MNQ 06-24,18,18665.0,18668.25,18647.5,18665.5,4215.0
2024-06-03 06:00:00,2024-06-03,MNQ 06-24,18,18665.5,18673.5,18663.75,18669.5,2956.0
2024-06-03 06:15:00,2024-06-03,MNQ 06-24,18,18669.5,18676.5,18667.5,18674.5,2708.0
2024-06-03 06:30:00,2024-06-03,MNQ 06-24,18,18674.25,18681.5,18666.75,18670.0,4240.0
2024-06-03 06:45:00,2024-06-03,MNQ 06-24,18,18670.0,18671.5,18657.75,18660.75,4138.0
2024-06-03 07:00:00,2024-06-03,MNQ 06-24,18,18660.75,18682.25,18659.75,18680.0,5544.0
2024-06-03 07:15:00,2024-06-03,MNQ 06-24,18,18680.0,18685.75,18659.5,18666.0,6292.0
2024-06-03 07:30:00,2024-06-03,MNQ 06-24,18,18666.0,18691.25,18664.5,18683.75,7801.0
2024-06-03 07:45:00,2024-06-03,MNQ 06-24,18,18683.75,18691.75,18678.75,18688.0,4889.0
2024-06-03 08:00:00,2024-06-03,MNQ 06-24,18,18687.75,18693.0,18683.5,18692.0,5343.0
2024-06-03 08:15:00,2024-06-03,MNQ 06-24,18,18692.25,18702.75,18691.5,18698.75,7414.0
2024-06-04 03:00:00,2024-06-04,MNQ 06-24,18,18599.75,18602.75,18566.75,18578.75,8855.0
2024-06-04 03:15:00,2024-06-04,MNQ 06-24,18,18578.5,18589.75,18572.5,18582.5,6017.0
2024-06-04 03:30:00,2024-06-04,MNQ 06-24,18,18583.25,18624.5,18582.0,18619.75,7229.0
2024-06-04 03:45:00,2024-06-04,MNQ 06-24,18,18619.75,18632.75,18613.75,18615.25,5016.0
2024-06-04 04:00:00,2024-06-04,MNQ 06-24,18,18615.5,18619.5,18581.5,18593.75,12094.0
2024-06-04 04:15:00,2024-06-04,MNQ 06-24,18,18594.0,18610.75,18588.25,18596.5,6023.0
2024-06-04 04:30:00,2024-06-04,MNQ 06-24,18,18596.25,18596.25,18557.75,18570.25,9685.0
2024-06-04 04:45:00,2024-06-04,MNQ 06-24,18,18570.0,18576.25,18544.5,18558.25,8896.0
2024-06-04 05:00:00,2024-06-04,MNQ 06-24,18,18557.5,18563.25,18511.25,18549.0,13006.0
2024-06-04 05:15:00,2024-06-04,MNQ 06-24,18,18549.0,18557.75,18529.0,18542.25,8026.0
2024-06-04 05:30:00,2024-06-04,MNQ 06-24,18,18541.75,18561.0,18536.0,18553.25,6695.0
2024-06-04 05:45:00,2024-06-04,MNQ 06-24,18,18552.5,18554.5,18524.25,18544.25,7046.0
2024-06-04 06:00:00,2024-06-04,MNQ 06-24,18,18544.25,18549.5,18530.0,18538.75,4246.0
2024-06-04 06:15:00,2024-06-04,MNQ 06-24,18,18538.75,18569.0,18538.75,18562.25,5353.0
2024-06-04 06:30:00,2024-06-04,MNQ 06-24,18,18561.5,18562.75,18541.5,18553.25,4663.0
2024-06-04 06:45:00,2024-06-04,MNQ 06-24,18,18552.75,18561.5,18541.25,18554.25,4158.0
2024-06-04 07:00:00,2024-06-04,MNQ 06-24,18,18553.75,18566.75,18552.25,18564.25,4356.0
2024-06-04 07:15:00,2024-06-04,MNQ 06-24,18,18564.5,18588.0,18563.25,18580.75,5853.0
2024-06-04 07:30:00,2024-06-04,MNQ 06-24,18,18580.5,18592.75,18573.0,18591.0,4682.0
2024-06-04 07:45:00,2024-06-04,MNQ 06-24,18,18591.0,18598.0,18576.0,18595.25,5830.0
2024-06-04 08:00:00,2024-06-04,MNQ 06-24,18,18595.0,18600.5,18562.25,18578.5,10788.0
2024-06-04 08:15:00,2024-06-04,MNQ 06-24,18,18578.0,18593.5,18568.75,18588.0,6704.0
2024-06-05 03:00:00,2024-06-05,MNQ 06-24,18,18726.5,18730.0,18703.0,18713.25,6919.0
2024-06-05 03:15:00,2024-06-05,MNQ 06-24,18,18713.0,18726.0,18708.25,18722.0,4377.0
2024-06-05 03:30:00,2024-06-05,MNQ 06-24,18,18721.5,18736.5,18720.0,18721.25,4434.0
2024-06-05 03:45:00,2024-06-05,MNQ 06-24,18,18721.25,18740.0,18713.75,18732.75,4895.0
2024-06-05 04:00:00,2024-06-05,MNQ 06-24,18,18733.0,18750.25,18727.75,18748.0,5770.0
2024-06-05 04:15:00,2024-06-05,MNQ 06-24,18,18748.25,18751.0,18733.25,18736.5,3946.0
2024-06-05 04:30:00,2024-06-05,MNQ 06-24,18,18736.5,18751.5,18735.0,18749.0,2517.0
2024-06-05 04:45:00,2024-06-05,MNQ 06-24,18,18749.0,18760.0,18749.0,18756.0,3401.0
2024-06-05 05:00:00,2024-06-05,MNQ 06-24,18,18756.0,18774.5,18753.75,18773.5,5206.0
2024-06-05 05:15:00,2024-06-05,MNQ 06-24,18,18773.25,18780.0,18764.75,18768.75,4595.0
2024-06-05 05:30:00,2024-06-05,MNQ 06-24,18,18768.5,18773.5,18762.75,18767.5,3530.0
2024-06-05 05:45:00,2024-06-05,MNQ 06-24,18,18766.75,18787.5,18766.5,18784.25,5964.0
2024-06-05 06:00:00,2024-06-05,MNQ 06-24,18,18785.0,18798.0,18778.0,18796.5,5759.0
2024-06-05 06:15:00,2024-06-05,MNQ 06-24,18,18797.0,18798.25,18784.0,18784.25,3710.0
2024-06-05 06:30:00,2024-06-05,MNQ 06-24,18,18784.5,18795.75,18782.5,18785.5,3630.0
2024-06-05 06:45:00,2024-06-05,MNQ 06-24,18,18786.0,18786.0,18775.0,18776.5,4604.0
2024-06-05 07:00:00,2024-06-05,MNQ 06-24,18,18776.5,18779.75,18764.5,18778.25,5782.0
2024-06-05 07:15:00,2024-06-05,MNQ 06-24,18,18778.25,18788.0,18768.25,18786.0,4647.0
2024-06-05 07:30:00,2024-06-05,MNQ 06-24,18,18786.0,18808.25,18785.5,18804.0,8361.0
2024-06-05 07:45:00,2024-06-05,MNQ 06-24,18,18804.25,18815.25,18798.25,18812.25,6511.0
2024-06-05 08:00:00,2024-06-05,MNQ 06-24,18,18812.5,18816.0,18801.5,18805.0,5930.0
2024-06-05 08:15:00,2024-06-05,MNQ 06-24,18,18805.25,18819.75,18787.0,18796.75,11840.0
2024-06-06 03:00:00,2024-06-06,MNQ 06-24,18,19090.5,19099.25,19079.75,19097.75,4452.0
2024-06-06 03:15:00,2024-06-06,MNQ 06-24,18,19098.0,19103.5,19089.25,19094.0,3891.0
2024-06-06 03:30:00,2024-06-06,MNQ 06-24,18,19094.0,19098.5,19083.0,19085.0,2994.0
2024-06-06 03:45:00,2024-06-06,MNQ 06-24,18,19085.5,19094.75,19085.25,19092.0,2874.0
2024-06-06 04:00:00,2024-06-06,MNQ 06-24,18,19092.0,19102.25,19088.5,19094.25,4579.0
2024-06-06 04:15:00,2024-06-06,MNQ 06-24,18,19094.25,19108.75,19091.5,19106.25,3542.0
2024-06-06 04:30:00,2024-06-06,MNQ 06-24,18,19106.25,19108.5,19096.75,19098.0,2623.0
2024-06-06 04:45:00,2024-06-06,MNQ 06-24,18,19097.75,19098.25,19089.0,19092.0,2599.0
2024-06-06 05:00:00,2024-06-06,MNQ 06-24,18,19092.0,19101.0,19089.0,19099.25,1980.0
2024-06-06 05:15:00,2024-06-06,MNQ 06-24,18,19099.75,19102.75,19091.5,19093.0,1698.0
2024-06-06 05:30:00,2024-06-06,MNQ 06-24,18,19093.25,19094.75,19072.5,19073.75,4007.0
2024-06-06 05:45:00,2024-06-06,MNQ 06-24,18,19074.0,19084.5,19072.75,19081.0,3426.0
2024-06-06 06:00:00,2024-06-06,MNQ 06-24,18,19081.0,19095.0,19079.5,19086.5,3007.0
2024-06-06 06:15:00,2024-06-06,MNQ 06-24,18,19086.75,19094.25,19083.5,19085.0,1903.0
2024-06-06 06:30:00,2024-06-06,MNQ 06-24,18,19085.0,19097.0,19085.0,19089.5,2373.0
2024-06-06 06:45:00,2024-06-06,MNQ 06-24,18,19090.0,19094.5,19084.75,19091.75,2214.0
2024-06-06 07:00:00,2024-06-06,MNQ 06-24,18,19092.5,19099.0,19087.5,19098.0,3088.0
2024-06-06 07:15:00,2024-06-06,MNQ 06-24,18,19098.25,19101.0,19091.0,19099.75,2529.0
2024-06-06 07:30:00,2024-06-06,MNQ 06-24,18,19100.25,19101.25,19091.25,19094.25,2316.0
2024-06-06 07:45:00,2024-06-06,MNQ 06-24,18,19094.25,19098.75,19087.25,19097.75,2768.0
2024-06-06 08:00:00,2024-06-06,MNQ 06-24,18,19097.5,19119.0,19092.5,19113.0,6768.0
2024-06-06 08:15:00,2024-06-06,MNQ 06-24,18,19114.5,19124.25,19088.0,19094.75,12404.0
2024-06-07 03:00:00,2024-06-07,MNQ 06-24,18,19092.75,19102.75,19089.25,19091.75,3271.0
2024-06-07 03:15:00,2024-06-07,MNQ 06-24,18,19091.75,19094.25,19079.5,19082.25,2864.0
2024-06-07 03:30:00,2024-06-07,MNQ 06-24,18,19082.25,19086.25,19074.25,19081.25,3005.0
2024-06-07 03:45:00,2024-06-07,MNQ 06-24,18,19081.25,19084.75,19072.75,19081.0,2299.0
2024-06-07 04:00:00,2024-06-07,MNQ 06-24,18,19081.0,19095.75,19075.75,19094.25,4568.0
2024-06-07 04:15:00,2024-06-07,MNQ 06-24,18,19093.75,19095.75,19081.0,19090.0,2826.0
2024-06-07 04:30:00,2024-06-07,MNQ 06-24,18,19090.0,19095.25,19086.25,19093.25,2422.0
2024-06-07 04:45:00,2024-06-07,MNQ 06-24,18,19093.25,19094.0,19073.0,19074.0,3562.0
2024-06-07 05:00:00,2024-06-07,MNQ 06-24,18,19074.0,19083.5,19071.25,19075.5,3068.0
2024-06-07 05:15:00,2024-06-07,MNQ 06-24,18,19075.5,19080.25,19070.5,19079.0,2123.0
2024-06-07 05:30:00,2024-06-07,MNQ 06-24,18,19079.0,19084.0,19076.75,19078.75,2092.0
2024-06-07 05:45:00,2024-06-07,MNQ 06-24,18,19078.25,19084.25,19074.25,19077.25,2005.0
2024-06-07 06:00:00,2024-06-07,MNQ 06-24,18,19077.75,19082.0,19070.5,19072.0,2274.0
2024-06-07 06:15:00,2024-06-07,MNQ 06-24,18,19072.0,19075.25,19067.25,19073.5,2039.0
2024-06-07 06:30:00,2024-06-07,MNQ 06-24,18,19073.5,19078.25,19071.0,19073.25,1890.0
2024-06-07 06:45:00,2024-06-07,MNQ 06-24,18,19073.5,19074.75,19064.0,19067.25,3177.0
2024-06-07 07:00:00,2024-06-07,MNQ 06-24,18,19067.5,19069.75,19059.0,19059.25,3851.0
2024-06-07 07:15:00,2024-06-07,MNQ 06-24,18,19059.25,19066.0,19052.25,19059.75,4425.0
2024-06-07 07:30:00,2024-06-07,MNQ 06-24,18,19059.75,19092.25,19059.25,19088.75,6577.0
2024-06-07 07:45:00,2024-06-07,MNQ 06-24,18,19088.5,19098.0,19087.25,19089.5,5562.0
2024-06-07 08:00:00,2024-06-07,MNQ 06-24,18,19089.0,19099.75,19086.0,19095.75,5480.0
2024-06-07 08:15:00,2024-06-07,MNQ 06-24,18,19095.25,19098.0,19087.5,19089.0,5157.0
2024-06-10 03:00:00,2024-06-10,MNQ 06-24,18,19005.0,19027.25,18992.5,19010.5,12703.0
2024-06-10 03:15:00,2024-06-10,MNQ 06-24,18,19010.0,19013.25,18999.25,19007.0,5737.0
2024-06-10 03:30:00,2024-06-10,MNQ 06-24,18,19007.75,19018.75,18997.75,19007.5,6186.0
2024-06-10 03:45:00,2024-06-10,MNQ 06-24,18,19008.25,19021.0,18999.25,19020.75,4552.0
2024-06-10 04:00:00,2024-06-10,MNQ 06-24,18,19020.5,19022.0,18999.0,19010.0,6510.0
2024-06-10 04:15:00,2024-06-10,MNQ 06-24,18,19010.5,19015.75,19002.5,19010.75,3939.0
2024-06-10 04:30:00,2024-06-10,MNQ 06-24,18,19010.75,19016.5,19005.75,19011.25,2535.0
2024-06-10 04:45:00,2024-06-10,MNQ 06-24,18,19011.25,19012.75,18989.0,18994.5,4014.0
2024-06-10 05:00:00,2024-06-10,MNQ 06-24,18,18994.5,19004.25,18990.25,18993.5,3848.0
2024-06-10 05:15:00,2024-06-10,MNQ 06-24,18,18993.5,18995.25,18973.25,18986.5,5677.0
2024-06-10 05:30:00,2024-06-10,MNQ 06-24,18,18986.5,19007.0,18986.25,19003.25,4686.0
2024-06-10 05:45:00,2024-06-10,MNQ 06-24,18,19002.75,19003.5,18993.25,18998.25,2899.0
2024-06-10 06:00:00,2024-06-10,MNQ 06-24,18,18998.25,19011.0,18995.0,18998.0,5013.0
2024-06-10 06:15:00,2024-06-10,MNQ 06-24,18,18997.25,19012.0,18995.75,19011.5,2878.0
2024-06-10 06:30:00,2024-06-10,MNQ 06-24,18,19011.25,19038.0,19010.5,19025.5,8811.0
2024-06-10 06:45:00,2024-06-10,MNQ 06-24,18,19025.75,19031.0,19015.25,19018.5,3957.0
2024-06-10 07:00:00,2024-06-10,MNQ 06-24,18,19018.75,19026.5,19014.25,19023.25,3797.0
2024-06-10 07:15:00,2024-06-10,MNQ 06-24,18,19023.75,19032.5,19022.75,19029.25,3463.0
2024-06-10 07:30:00,2024-06-10,MNQ 06-24,18,19029.25,19039.5,19023.75,19037.0,4452.0
2024-06-10 07:45:00,2024-06-10,MNQ 06-24,18,19037.0,19039.0,19023.5,19023.75,4231.0
2024-06-10 08:00:00,2024-06-10,MNQ 06-24,18,19023.5,19035.0,19022.0,19028.25,4707.0
