landmark_i,side,eidx,pidx,iou,center_err_vseg,lo_err_vseg,hi_err_vseg,score_exact,score_proxy,score_abs_err
31143,1,12271,11443,0.9874974054992826,0.08163265306114872,0.0079185024370249,0.025757123515232433,0.35634343114623857,0.3522015971928016,0.00414183395343698
31158,-1,12272,11444,0.9783648342613143,0.020325203252015613,0.011287355564528857,0.02226701355966454,0.19747989546453637,0.19747194048314892,7.95498138744799e-06
31158,-1,12273,11445,0.6118669832253961,0.0,2.665769807328002,0.005717682484843634,0.24082217642014234,0.23444957915368828,0.006372597266454061
31158,-1,12274,11446,0.9742133550537136,0.020325203252015613,0.036683586825080404,0.08428448535046326,0.4303614387834124,0.4313972570700521,0.0010358182866397336
31158,-1,12275,11447,0.955194117006395,0.020325203252015613,0.023425101903557104,0.028783264919578277,0.663257879801663,0.6661765772688831,0.002918697467220177
31158,-1,12276,11448,0.9912826589559505,0.020325203252015613,0.015213928511772635,0.008087963974467165,0.6209677283696009,0.6214673358713673,0.0004996075017663637
31158,-1,12277,11449,0.9938285633879118,0.0,0.007121949434764149,0.004418436189989781,0.6680412025906228,0.6857225361882596,0.017681333597636795
31158,1,12278,11450,0.9798337950449688,0.0,0.014650350635748738,0.012022857976544373,0.5948704143275757,0.5954263730427034,0.0005559587151277023
31158,1,12279,11451,0.9881786841351163,0.08130081300806245,0.007351948095386938,0.02435922660639317,0.48394295299414397,0.4791477985073861,0.00479515448675788
31173,-1,12280,11452,0.9661003113325347,0.0,0.025069556548260152,0.0263106112774949,0.18900206901487868,0.1894795573096127,0.0004774882947340131
31173,-1,12281,11453,0.9960583060585705,0.01999999999998181,0.008718877269075165,0.018063598006392567,0.2340067820616926,0.22196466725777106,0.012042114803921533
31173,-1,12282,11454,0.9835860989551355,0.01999999999998181,0.02398145620873038,0.052010828152106114,0.4067092817752007,0.40845220058356974,0.0017429188083690206
31173,-1,12283,11455,0.9778029487550595,0.01999999999998181,0.0274814295798933,0.041988124733052246,0.5984275856560874,0.6022230666447315,0.0037954809886440177
31173,-1,12284,11456,0.9817698128353589,0.020000000000436557,0.004189261108422215,0.028049882521372638,0.6351622018746297,0.6182802179018639,0.016881983972765746
31173,1,12285,11457,0.9763368226457739,0.019999999999527063,0.02281692095220933,0.008489559596455365,0.6677039311160594,0.6668285926453422,0.0008753384707171907
31173,1,12286,11458,0.986507632159297,0.1000000000003638,0.009045730306752375,0.026725955844995042,0.49958050185271496,0.4955873755561611,0.0039931262965538505
31188,-1,12287,11459,0.9661003113325347,0.0,0.025069556548260152,0.0263106112774949,0.1585721779092501,0.15911078399414522,0.0005386060848951157
31188,-1,12288,11460,0.9960583060585705,0.01999999999998181,0.008718877269075165,0.018063598006392567,0.1895233980461667,0.1861238707016016,0.003399527344565084
31188,-1,12289,11461,0.9835860989551355,0.01999999999998181,0.02398145620873038,0.052010828152106114,0.3539409117197876,0.3547879031752763,0.0008469914554887215
31188,-1,12290,11462,0.9947807811642749,0.03999999999996362,0.002887291314891627,0.007702574870108947,0.49364804007184787,0.48481934845635083,0.008828691615497042
31188,-1,12291,11463,0.9924279214793058,0.020000000000436557,0.019590735932069947,0.020627256283660245,0.6301137883995681,0.6307970572628191,0.0006832688632509853
31188,1,12292,11464,0.9859392677741027,0.0999999999994543,0.006979345157560601,0.027000495236279676,0.5571256139124121,0.5529244466378406,0.004201167274571538
31203,-1,12293,11465,0.9661003113325347,0.0,0.025069556548260152,0.0263106112774949,0.11125863185995648,0.11161555435869788,0.0003569224987414049
31203,-1,12294,11466,0.9960583060585705,0.01999999999998181,0.008718877269075165,0.018063598006392567,0.13794167687694825,0.13567641541207945,0.0022652614648688008
31203,-1,12295,11467,0.9860147197565925,0.01999999999998181,0.02043393810345151,0.044317870083432354,0.2863132274852643,0.2862862752640169,2.6952221247378283e-05
31203,-1,12296,11468,0.9947807811642749,0.03999999999996362,0.002887291314891627,0.007702574870108947,0.4647881325818159,0.4566043737677634,0.008183758814052478
31203,-1,12297,11469,0.9951224660910873,0.020000000000436557,0.014060700413665472,0.012601592517057725,0.5134733199901585,0.5126857527770852,0.0007875672130733813
31218,-1,12298,11470,0.9661003113325347,0.0,0.025069556548260152,0.0263106112774949,0.033374148381716706,0.03342264931658243,4.850093486572643e-05
31218,-1,12299,11471,0.9960583060585705,0.01999999999998181,0.008718877269075165,0.018063598006392567,0.045688659211780454,0.04528051823336676,0.0004081409784136916
31218,-1,12300,11472,0.9815164857107198,0.01999999999998181,0.02638389993353485,0.059586921160644124,0.12019878305180882,0.11510487585437292,0.00509390719743591
31218,-1,12301,11473,0.9947807811642749,0.03999999999996362,0.002887291314891627,0.007702574870108947,0.23709970069116146,0.23124683331389675,0.005852867377264703
31218,-1,12302,11474,0.9953310594018716,0.020000000000436557,0.013856253729500168,0.011558776720448805,0.2799071426304475,0.2791680277479006,0.0007391148825469096
31218,-1,12303,11475,0.9978880747904172,0.03999999999996362,0.0042710994803201174,0.0010139576470464817,0.5598182029665952,0.5617515963336109,0.001933393367015701
31218,-1,12304,11476,0.9676617315840814,0.020000000000436557,0.02968884997699206,0.03310222762320336,0.7010646545139531,0.7011370762236832,7.24217097300972e-05
31233,-1,12305,11478,0.9661003113325347,0.0,0.025069556548260152,0.0263106112774949,0.04207170353883847,0.04214894891599463,7.724537715616403e-05
31233,-1,12306,11479,0.9960583060585705,0.01999999999998181,0.008718877269075165,0.018063598006392567,0.053432400062597064,0.0529620888366419,0.00047031122595516534
31233,-1,12307,11480,0.9815164857107198,0.01999999999998181,0.02638389993353485,0.059586921160644124,0.12306158374086264,0.12371820003104061,0.0006566162901779776
31233,-1,12308,11481,0.9947807811642749,0.03999999999996362,0.002887291314891627,0.007702574870108947,0.23951511014557747,0.2332227483586411,0.0062923617869363735
31233,-1,12309,11482,0.9953300618772924,0.020000000000436557,0.013856253729500168,0.011564206671209831,0.26896015886290703,0.26825684094554925,0.0007033179173577819
31233,-1,12310,11483,0.9946670817542526,0.07999999999992724,2.1571379875240382e-05,0.013028506418777397,0.4627490978603147,0.44855563417357425,0.01419346368674046
31233,-1,12311,11484,0.9349104328124634,0.05999999999949068,0.07184236065404548,0.06646598934821668,0.6062208058419957,0.6055857187587561,0.0006350870832395605
31233,-1,12312,11485,0.8613520175559182,0.03999999999996362,0.22221022109988553,0.23698741038515436,0.7217440348472102,0.714900630776784,0.006843404070426162
31248,-1,12313,11486,0.9821678004305253,0.020140986908341447,0.0068315963291769345,0.020467907853590334,0.02579880929897432,0.025986591131310764,0.00018778183233644427
31248,-1,12314,11487,0.9993285614972574,0.0,0.0031272178917261103,0.0014544512820765128,0.03253307639168222,0.032604668475737106,7.159208405488338e-05
31248,-1,12315,11488,0.9713448297707943,0.020140986908341447,0.041620715790283855,0.09226855442766956,0.07693437056577393,0.07701529474145928,8.092417568535126e-05
31248,-1,12316,11489,0.9963466024314788,0.020140986908341447,0.0032866441819910082,0.0041827628334444806,0.15667839503311878,0.15477821037511785,0.0019001846580009307
31248,-1,12317,11490,0.9978095908954218,0.0,0.0032395979261528635,0.008732285846946125,0.17863615854891296,0.1787283421141323,9.218356521933924e-05
31248,-1,12318,11491,0.9515223218756893,0.06042296072548229,0.06603186032097312,0.0376025028836749,0.43055259991898,0.43255574491356596,0.0020031449945859814
31248,-1,12319,11492,0.9902874246551875,0.020140986907883494,0.03953478433463307,0.006300319795736199,0.5141094315979112,0.5265485876511524,0.012439156053241196
31248,-1,12320,11493,0.9870467795957393,0.0,0.010722782709214706,0.010540678179094019,0.6848714374865693,0.6858195205260719,0.0009480830395025563
31263,-1,12322,11494,0.9661003113325347,0.0,0.025069556548260152,0.0263106112774949,0.05360825952777653,0.0537090738678988,0.00010081434012226831
31263,-1,12323,11495,0.9960583060585705,0.01999999999998181,0.008718877269075165,0.018063598006392567,0.06541771644558941,0.06517791991225423,0.00023979653333518203
31263,-1,12324,11496,0.9815164857107198,0.01999999999998181,0.02638389993353485,0.059586921160644124,0.1427314467022605,0.144300603999681,0.0015691572974204926
31263,-1,12325,11497,0.9947807811642749,0.03999999999996362,0.002887291314891627,0.007702574870108947,0.2667871080078118,0.26057928162642374,0.00620782638138806
31263,-1,12326,11498,0.9953300618772924,0.020000000000436557,0.013856253729500168,0.011564206671209831,0.29530162850391484,0.2957079626258115,0.0004063341218966676
31263,-1,12327,11499,0.9874488773323455,0.03999999999996362,0.013635870395773964,0.010065590313388384,0.6030448023587465,0.6022611673413366,0.0007836350174098561
31263,-1,12328,11500,0.9362006271411304,0.05999999999949068,0.06806159739971918,0.0637358913954813,0.5639541871954405,0.5667785305242575,0.0028243433288169806
31263,1,12329,11501,0.9858526172817476,0.019999999999527063,0.015179909841208428,0.00930265308397793,0.6858009479104079,0.6729470729551696,0.012853874955238265
31278,-1,12331,11502,0.9661003113325347,0.0,0.025069556548260152,0.0263106112774949,0.027597945165417904,0.027684880534442794,8.69353690248903e-05
31278,-1,12332,11503,0.9960583060585705,0.01999999999998181,0.008718877269075165,0.018063598006392567,0.03691620939230158,0.03662840569909098,0.00028780369321059623
31278,-1,12333,11504,0.9815164857107198,0.01999999999998181,0.02638389993353485,0.059586921160644124,0.09151851360447996,0.09201292559289563,0.0004944119884156689
31278,-1,12334,11505,0.9934264209008795,0.03999999999996362,0.004808998979569878,0.008916176175716828,0.19572697990370816,0.190535429363482,0.005191550540226159
31278,-1,12335,11506,0.9948381706119646,0.0,0.012421266541423392,0.014899599319505796,0.2347252606795429,0.23513343628300293,0.0004081756034600148
31278,-1,12336,11507,0.9542861572496003,0.03999999999996362,0.006563101278516115,0.1079694760737766,0.4602343663187097,0.4577816680300793,0.0024526982886303728
31278,-1,12337,11508,0.9362006271411304,0.05999999999949068,0.06806159739971918,0.0637358913954813,0.49169848780355485,0.4961111995249149,0.004412711721360041
31293,-1,12339,11509,0.9661003113325347,0.0,0.025069556548260152,0.0263106112774949,0.020495559429538675,0.020549950431262797,5.43910017241217e-05
31293,-1,12340,11510,0.9960583060585705,0.01999999999998181,0.008718877269075165,0.018063598006392567,0.030007586611803746,0.029769641902716727,0.00023794470908701862
31293,-1,12341,11511,0.9815164857107198,0.01999999999998181,0.02638389993353485,0.059586921160644124,0.08227018613099354,0.08265184772233407,0.0003816615913405236
31293,-1,12342,11512,0.6910004952689311,0.03999999999996362,0.4251284066745029,0.5063954676688809,0.18234098633614831,0.21548376696450236,0.033142780628354046
31293,-1,12343,11513,0.9619536651453352,0.07999999999992724,0.038807516099041095,0.0393132244462322,0.3697433176004399,0.36584122609560993,0.003902091504829952
31293,-1,12344,11514,0.2729361107234709,0.0,3.6722043133740954,0.20155868027995893,0.2508084637699464,0.2076434909020632,0.04316497286788323
31293,-1,12345,11515,0.9542861572496003,0.03999999999996362,0.006563101278516115,0.1079694760737766,0.45118306044386175,0.4493111616401194,0.0018718988037423334
31293,-1,12346,11516,0.9362006271411304,0.05999999999949068,0.06806159739971918,0.0637358913954813,0.5248009828444842,0.5293665061107984,0.004565523266314209
31308,-1,12348,11517,0.9661003113325347,0.0,0.025069556548260152,0.0263106112774949,0.06682954845227103,0.0668954124575943,6.586400532326842e-05
31308,-1,12349,11518,0.9960583060585705,0.01999999999998181,0.008718877269075165,0.018063598006392567,0.09558847582480075,0.0947729826509295,0.0008154931738712512
31308,-1,12350,11519,0.9815164857107198,0.01999999999998181,0.02638389993353485,0.059586921160644124,0.23410771064563626,0.2349999902080137,0.000892279562377446
31308,-1,12351,11520,0.9906423823239344,0.03999999999996362,0.02066525553163956,0.007544641697222687,0.4807207525238277,0.41678921641118627,0.06393153611264141
31308,-1,12353,11521,0.9701564862328913,0.0,0.035440352911791706,0.0037251571693559526,0.4766201030961312,0.5400440267939088,0.06342392369777766
31308,1,12354,11522,0.9966361140933918,0.07999999999992724,0.011775745050726982,0.000898758570656355,0.6678183025284689,0.6682903042569771,0.0004720017285082534
31308,1,12355,11523,0.9656110054189276,0.0,0.03544594157483516,0.02360033549302898,0.49891650974721213,0.503068609509311,0.004152099762098849
31308,1,12356,11524,0.9973658127671902,0.019999999999527063,0.005237685007159598,0.003641515862000233,0.5525441252514632,0.5519021428735951,0.0006419823778681666
31323,-1,12358,11525,0.9661003113325347,0.0,0.025069556548260152,0.0263106112774949,0.05621311222774022,0.0562901488591859,7.703663144568301e-05
31323,-1,12359,11526,0.9960583060585705,0.01999999999998181,0.008718877269075165,0.018063598006392567,0.07568767055555176,0.07503207175140791,0.0006555988041438421
31323,-1,12360,11527,0.9815164857107198,0.01999999999998181,0.02638389993353485,0.059586921160644124,0.1824938351988957,0.18265891680537522,0.00016508160647951686
31323,-1,12361,11528,0.990542906668717,0.03999999999996362,0.02066525553163956,0.007844467052564141,0.3338359226157827,0.3249728926057118,0.008863030010070883
31323,-1,12362,11529,0.9809169558129441,0.05999999999994543,0.024935281454418146,0.024622602697490947,0.4939435776629372,0.5734750350327801,0.07953145736984285
31323,-1,12363,11530,0.9772899608791749,0.020000000000436557,0.018060678080473735,0.013672780026354303,0.6901708976416895,0.690400685567918,0.00022978792622851962
31323,1,12364,11531,0.9573267567163042,0.0,0.04146677385142539,0.03030583776671847,0.6108934075430346,0.6121342556206989,0.001240848077664336
31323,1,12365,11532,0.996783847530241,0.019999999999527063,0.0026374790650152136,0.008171867692908563,0.5805020377987264,0.5794487223937634,0.0010533154049630067
31338,-1,12367,11533,0.9661003113325347,0.0,0.025069556548260152,0.0263106112774949,0.06197102548296025,0.06206276294194431,9.173745898406055e-05
31338,-1,12368,11534,0.9960583060585705,0.01999999999998181,0.008718877269075165,0.018063598006392567,0.0814853631873957,0.08078536496488445,0.0006999982225112528
31338,-1,12369,11535,0.9815164857107198,0.01999999999998181,0.02638389993353485,0.059586921160644124,0.18921291432896153,0.18996441466118485,0.0007515003322233205
31338,-1,12370,11536,0.990542906668717,0.03999999999996362,0.02066525553163956,0.007844467052564141,0.3410997515760286,0.33066350866965744,0.010436242906371185
31338,-1,12371,11537,0.9816082559096154,0.05999999999994543,0.024935281454418146,0.022517997845170612,0.43561824070120014,0.47562000260838944,0.04000176190718929
31338,1,12372,11538,0.9573267567163042,0.0,0.04146677385142539,0.03030583776671847,0.5916528921613661,0.5924914138317839,0.0008385216704178688
31338,1,12373,11539,0.996783847530241,0.019999999999527063,0.0026374790650152136,0.008171867692908563,0.5497919482284499,0.5491162693526113,0.0006756788758386367
31353,-1,12375,11540,0.9744860630703281,0.0,0.014884443420420014,0.022701348440005712,0.08590316260853217,0.0861252916593287,0.00022212905079652123
31353,-1,12376,11541,0.9978674399466759,0.0,0.005470422949799258,0.008728919263768642,0.10320470522336793,0.10271223775428526,0.0004924674690826719
31353,-1,12377,11542,0.9747471726288117,0.0,0.03543788789414254,0.0805151094638481,0.2138267660939266,0.21507579606611912,0.0012490299721925335
31353,-1,12378,11543,0.9950375567615192,0.03921568627447484,0.013196476273454747,0.0014701659103914817,0.35510532728387606,0.3459904851951538,0.009114842088722264
31353,-1,12379,11544,0.9891117263658193,0.03921568627447484,0.019311436537963706,0.00788560717445972,0.44217366377021916,0.46767901228081166,0.025505348510592496
31353,1,12380,11545,0.9550663805507467,0.0,0.041130624777889535,0.03277084218668747,0.5767676976580194,0.5758979828820503,0.0008697147759690882
31353,1,12381,11546,0.9983428797663585,0.0,0.0007389158933316877,0.004722610636093332,0.5404432311761485,0.5377866329769359,0.002656598199212601
31368,-1,12384,11547,0.9957992327120347,0.019230769230752412,0.00894147325031865,0.018557096121168327,0.06639794819261205,0.06594156422006409,0.0004563839725479635
31368,-1,12385,11548,0.980366913227204,0.019230769230752412,0.026122091494822253,0.06289866848349737,0.14920846463078657,0.15371182744456285,0.004503362813776279
31368,-1,12386,11549,0.9890004414611048,0.038461538461504824,0.021585340000631857,0.010648096254657036,0.2689652060831921,0.2616777325401132,0.007287473543078904
31368,-1,12387,11550,0.980463380622201,0.05769230769225724,0.026572355003160197,0.02062503418231387,0.3444126966774836,0.3654762703626391,0.02106357368515549
31368,-1,12388,11551,0.9884420818495471,0.019230769230315158,0.010530805966132711,0.03969073166777468,0.6869459331896435,0.6856100815184665,0.0013358516711770019
31368,1,12389,11552,0.995662094410146,0.01923076923118967,0.010861002358699558,0.00229086493408649,0.6580629754113136,0.6594636942853986,0.001400718874084994
31383,-1,12392,11553,0.9957992327120347,0.019230769230752412,0.00894147325031865,0.018557096121168327,0.05089824803639175,0.05038617753226499,0.0005120705041267576
31383,-1,12393,11554,0.980366913227204,0.019230769230752412,0.026122091494822253,0.06289866848349737,0.1397757673040726,0.1432870676389327,0.003511300334860107
31383,-1,12394,11555,0.9890004414611048,0.038461538461504824,0.021585340000631857,0.010648096254657036,0.28638770617083614,0.2788661810378838,0.007521525132952345
31383,-1,12395,11556,0.9804095964456305,0.05769230769225724,0.026393635263626158,0.020131009598747442,0.37361229348429825,0.392206676892834,0.018594383408535753
31383,1,12396,11557,0.9914876220165099,0.0576923076926945,0.009424766611888586,0.013469775505060781,0.7763382737161668,0.7742567847417964,0.002081488974370438
31383,1,12397,11558,0.9950706951311733,0.01923076923118967,0.013611633784631788,0.00044224534314289633,0.5562582975772731,0.5662054014456515,0.009947103868378382
31398,-1,12400,11559,0.9957992327120347,0.019230769230752412,0.00894147325031865,0.018557096121168327,0.02328382802641989,0.02306269216736557,0.0002211358590543215
31398,-1,12401,11560,0.980366913227204,0.019230769230752412,0.026122091494822253,0.06289866848349737,0.07868434015301491,0.08078930711133159,0.002104966958316676
31398,-1,12402,11561,0.9890003624045409,0.038461538461504824,0.021585340000631857,0.010648327924383173,0.1917227309828144,0.18623635046147252,0.0054863805213418715
31398,-1,12403,11562,0.99542908487535,0.0,0.009868936229815443,0.011849785200341587,0.7499197421187733,0.7488252456089299,0.00109449650984339
31398,1,12404,11563,0.9945350821069038,0.01923076923118967,0.014533450900427241,0.0010168276512209356,0.6270523029299729,0.6196826873877226,0.007369615542250352
31413,-1,12407,11564,0.9957992327120347,0.019230769230752412,0.00894147325031865,0.018557096121168327,0.01802664966171266,0.017831388648123395,0.0001952610135892638
31413,-1,12408,11565,0.980366913227204,0.019230769230752412,0.026122091494822253,0.06289866848349737,0.07193260899486621,0.07369502475285683,0.001762415757990618
31413,-1,12409,11566,0.9889888189457902,0.038461538461504824,0.021585340000631857,0.010682155222132422,0.19536451810420297,0.18995350344802425,0.005411014656178714
31413,-1,12410,11567,0.9976128024435414,0.01923076923118967,0.00780000364714494,0.004178202178851565,0.7425221532650762,0.750738827224558,0.00821667395948178
31413,1,12411,11568,0.9544923781853186,0.019230769230315158,0.01697019507324012,0.06367133574415967,0.7962042341041724,0.7975654255853495,0.001361191481177082
31413,1,12412,11569,0.9945350821069038,0.01923076923118967,0.014533450900427241,0.0010168276512209356,0.5472417303671414,0.5472237801623954,1.7950204746042253e-05
31428,-1,12415,11570,0.9957992327120347,0.019230769230752412,0.00894147325031865,0.018557096121168327,0.009963455874413187,0.009853516142732216,0.00010993973168097089
31428,-1,12416,11571,0.980366913227204,0.019230769230752412,0.026122091494822253,0.06289866848349737,0.047418171537495106,0.0485540053575315,0.0011358338200363957
31428,-1,12417,11572,0.9916500228304038,0.038461538461504824,0.02197481876071281,0.0012446060264455546,0.1472299216151212,0.1429350659997549,0.0042948556153663
31428,-1,12418,11573,0.9843135189777085,0.07692307692300965,0.0016348301502288882,0.08729340476240981,0.7451470631396141,0.750605455604457,0.0054583924648429205
31428,1,12419,11574,0.9225656529057563,0.01923076923118967,0.051628820226423774,0.05201080946073251,0.7430137208230113,0.7463951055323284,0.003381384709317037
31428,1,12420,11575,0.9945350821069038,0.01923076923118967,0.014533450900427241,0.0010168276512209356,0.5509806328480681,0.5509564434847026,2.418936336545663e-05
31443,-1,12423,11576,0.9957992327120347,0.019230769230752412,0.00894147325031865,0.018557096121168327,0.015704402905003037,0.015531768165136815,0.00017263473986622174
31443,-1,12424,11577,0.9753052343262754,0.019230769230752412,0.024305910552760216,0.08948246020544326,0.07557383850325966,0.077118130799433,0.0015442922961733385
31443,-1,12425,11578,0.9891241378430621,0.0,0.0175813501182528,0.010562955804534464,0.20725060114595384,0.20872489008518885,0.0014742889392350134
31443,1,12426,11579,0.9945350821069038,0.01923076923118967,0.014533450900427241,0.0010168276512209356,0.39404083450108507,0.3940153876666011,2.5446834483966452e-05
31458,-1,12428,11580,0.9744860630703281,0.0,0.014884443420420014,0.022701348440005712,0.004244842962812533,0.008666398952294496,0.004421555989481962
31458,-1,12429,11581,0.9978674399466759,0.0,0.005470422949799258,0.008728919263768642,0.011621695520657619,0.011651957206573875,3.0261685916256262e-05
31458,-1,12430,11582,0.9621184232498792,0.01960784313723742,0.041056476828660614,0.14633461833758357,0.06341397406247677,0.06362910485956888,0.00021513079709210847
31458,-1,12431,11583,0.6639280693902442,0.03921568627447484,0.01676332418337938,1.8564535225145196,0.24014023365634504,0.28221009031840405,0.04206985666205901
31458,1,12433,11584,0.9952755053536215,0.0,0.012081412167247776,0.0016310225766895438,0.351360062231834,0.3512769020936943,8.316013813974843e-05
31473,-1,12435,11585,0.9719844445867034,0.0,0.017894012423150394,0.023728088514261052,0.0016600123306727253,0.002243912870089053,0.0005839005394163278
31473,-1,12436,11586,0.9973231082514409,0.0,0.00643718763093931,0.011494475260533791,0.005327198415770559,0.0050057254757733885,0.0003214729399971701
31473,-1,12437,11587,0.9746187756814076,0.0,0.04186599371713679,0.07523535417987758,0.03284157370518321,0.0328346133433441,6.960361839107587e-06
31473,-1,12438,11588,0.9876444947094475,0.0,0.02319146679816204,0.05157354784157035,0.197787077684102,0.19202683532633247,0.005760242357769535
31473,1,12440,11589,0.9951421210797733,0.0,0.012587203039901039,0.001597698394584259,0.41521318411340846,0.39935751258954827,0.015855671523860193
31488,-1,12442,11590,0.9661003113325347,0.0,0.025069556548260152,0.0263106112774949,0.0006843944954014264,0.0008182761535098457,0.0001338816581084193
31488,-1,12443,11591,0.9960583060585705,0.01999999999998181,0.008718877269075165,0.018063598006392567,0.0027235012670480036,0.002443440060747217,0.00028006120630078664
31488,-1,12444,11592,0.9832949245407155,0.01999999999998181,0.03535911251083235,0.041105212997536,0.019531743872902522,0.019854648897900003,0.0003229050249974816
31488,-1,12445,11593,0.9982285312600034,0.0,0.014255432415211544,0.0008403341735174763,0.22256829632892644,0.2219243073775468,0.0006439889513796537
31488,1,12447,11594,0.9948364238258101,0.019999999999527063,0.013785772457595158,0.0015075417277330416,0.3850589886880717,0.3620530596334751,0.023005929054596586
31503,-1,12449,11595,0.9766614694334793,0.02040816326528718,0.013294978081218014,0.02311229592838269,0.00043624908496125135,0.0005005017067195636,6.425262175831226e-05
31503,-1,12450,11596,0.6092532068131772,0.0,2.6928141223675977,0.0076412353634194964,0.0013205555462014506,0.0017923589546900475,0.0004718034084885969
31503,-1,12451,11597,0.9785341480156136,0.0,0.04429528959119451,0.055395752999674995,0.016451277256926102,0.016414482732523224,3.6794524402878476e-05
31503,-1,12452,11598,0.9930475794643371,0.02040816326528718,0.004147849417491519,0.021134635487065956,0.09759072348478938,0.0978814943820061,0.0002907708972167272
31503,-1,12453,11599,0.9895589730125481,0.04081632653057436,0.019863327280958663,0.018207234935678752,0.4184349221529852,0.415449634167137,0.0029852879858482395
31503,1,12455,11600,0.9958246558252736,0.020408163264823153,0.010660150144535587,0.0019649837092717043,0.3509187475632263,0.3285540699296111,0.02236467763361516
31518,-1,12457,11601,0.9849180808476725,0.0,0.010688631069031495,0.01521293958682421,0.00025941627200597964,0.0002963117241632357,3.689545215725603e-05
31518,-1,12458,11602,0.9884131946224531,0.02040816326528718,0.030730939442946123,0.01416924359481111,0.0008180377444918165,0.0007529682605739328,6.50694839178837e-05
31518,-1,12459,11603,0.9785408367397949,0.0,0.04425965869034159,0.05542669353426473,0.014456903455513405,0.01438923093460189,6.767252091151484e-05
31518,-1,12460,11604,0.9894442990127664,0.02040816326528718,0.01123087142694145,0.027730569174810128,0.11334269844827802,0.11482729850658399,0.0014846000583059737
31518,-1,12461,11605,0.9895589730125481,0.04081632653057436,0.019863327280958663,0.018207234935678752,0.3716706074575881,0.3684386133920042,0.003231994065583943
31518,1,12463,11606,0.9958246558252736,0.020408163264823153,0.010660150144535587,0.0019649837092717043,0.21776075027073363,0.21744445980402322,0.00031629046671041716
31533,-1,12465,11607,0.9822497948333018,0.0,0.016128111507403137,0.016067672962093937,4.994740073301848e-05,5.579494074314473e-05,5.847540010126249e-06
31533,-1,12466,11608,0.9973900647479652,0.020833333333313594,0.004737770773506905,0.015132915677421385,0.0004419984994842164,0.0004337293482640868,8.26915122012961e-06
31533,-1,12467,11609,0.9842107316441149,0.0,0.03510463391573031,0.03933952499958425,0.0068528550760019995,0.006637984225172867,0.00021487085082913266
31533,-1,12468,11610,0.9821833527472622,0.04166666666662719,0.02242471727621772,0.04470715373135497,0.08379239865780432,0.08048391351283882,0.003308485144965498
31533,-1,12469,11611,0.9857943959880285,0.04166666666662719,0.024702776175899062,0.02837539556613333,0.32924337248449664,0.3173911480043898,0.011852224480106865
31533,1,12471,11612,0.9952350480687545,0.0208333333328399,0.012726575047849537,0.0019902555436600933,0.14034984665537675,0.1366277234205259,0.003722123234850855
31548,-1,12473,11613,0.9867474961592491,0.04255319148932053,0.013869623413444571,0.011781606519646893,6.136264431388188e-06,7.150076771704141e-06,1.0138123403159533e-06
31548,-1,12474,11614,0.9883535431610112,0.021276595744660266,0.027504180669447018,0.01920199812928297,3.7062101845047395e-05,3.670932524432211e-05,3.527766007252822e-07
31548,-1,12475,11615,0.9795263627629573,0.0,0.04398904701063285,0.0540191431219709,0.0020829089975787987,0.001990830466740136,9.207853083866274e-05
31548,-1,12476,11616,0.9936034853208787,0.021276595744660266,0.006433641221442015,0.017725177198893414,0.031243373049952592,0.029522111441113674,0.0017212616088389185
31548,-1,12477,11617,0.9906980053894568,0.02127659574514404,0.018077271469084964,0.01755037978135828,0.1900071215688873,0.1840974092337546,0.005909712335132711
31548,1,12478,11618,0.9271138706482733,0.02127659574514404,0.06253042545606095,0.03538906478248994,0.5200370751602041,0.6644770429168251,0.14443996775662094
31548,1,12479,11619,0.9963236093407959,0.0,0.00919782599997548,0.0024066825865681663,0.18964403931589233,0.18430062137307596,0.00534341794281637
31562,-1,12481,11620,0.9967575534295988,0.04255319148934111,0.0008633330238850789,0.023207700126080505,2.9395284884794322e-05,3.516430375665143e-05,5.7690188718571056e-06
31562,-1,12482,11621,0.9558313929686666,0.021276595744670557,0.07692482527674564,0.00307467329248863,2.6795547312617214e-05,2.6872713504264524e-05,7.716619164730993e-08
31562,-1,12483,11622,0.9795263627633533,0.0,0.04398904700968659,0.054019143121029484,0.0028885972558776707,0.002594984420552453,0.0002936128353252178
31562,-1,12484,11623,0.9936034853208787,0.021276595744670557,0.006433641221445127,0.017725177198901987,0.05045398886564448,0.044888236147835076,0.005565752717809402
31562,-1,12485,11624,0.9906980053894568,0.021276595745154333,0.018077271469093707,0.01755037978136677,0.25373248445317975,0.23373317046633407,0.01999931398684568
31562,1,12486,11625,0.9271138706475532,0.021276595745154333,0.06253042545705875,0.03538906478250706,0.6244624395893559,0.6491120404521866,0.024649600862830745
31562,1,12487,11626,0.9963236093407959,0.0,0.00919782599997993,0.0024066825865693307,0.2621862250386037,0.24315933334807988,0.01902689169052385
31577,-1,12489,11627,0.986824535108097,0.04347826086952224,0.03374692878769694,0.06454334825666477,2.6152479572589085e-05,3.1353443507800685e-05,5.2009639352116e-06
31577,-1,12490,11628,0.9716308681575663,0.0,0.05952091106910227,0.016970264965966875,3.970590936130805e-05,3.8630816007869085e-05,1.0750933534389647e-06
31577,-1,12491,11629,0.9970574509147035,0.02173913043476112,9.451144290758237e-05,0.014254635277170821,0.002864058675346933,0.0024365903313900102,0.0004274683439569227
