scenario,target_r,dimension,group,trades,mean_net_R,sum_net_R,pf_net,tp_pct,positive_years,active_years
S10_C6,2.5,exit_session,TRANSITION,8,-0.06726458663713389,-0.5381166930970711,0.7922821311122243,0.0,5,7
S10_C6,2.5,doz_anchor_source_tf,15min,130,0.3303095451367739,42.94024086778061,1.6536738844157437,26.923076923076923,9,15
S10_C6,2.5,doz_anchor_source_tf,1h,75,0.22951245095411474,17.213433821558606,1.473219419629413,21.333333333333336,9,13
S10_C6,2.5,doz_anchor_source_tf,30min,99,0.2692077489580087,26.65156714684286,1.4875909649649688,27.27272727272727,11,15
S10_C6,2.5,doz_anchor_variant,DOZ_BASE,35,-0.27029941850270284,-9.4604796475946,0.5386609745305148,8.571428571428571,4,14
S10_C6,2.5,doz_anchor_variant,DOZ_BODY,205,0.426601523942205,87.45331240815203,1.8497996931701495,30.24390243902439,12,15
S10_C6,2.5,doz_anchor_variant,DOZ_LAST,64,0.13769389180663505,8.812409075624643,1.264570213889242,20.3125,8,15
S10_C6,2.5,objective_anchor_variant,ASIA_CME_HIGH,20,0.01572288036329996,0.31445760726599925,1.0260597908732851,20.0,4,11
S10_C6,2.5,objective_anchor_variant,ASIA_CME_LOW,30,0.16568266776972934,4.970480033091881,1.2586791764048164,30.0,8,13
S10_C6,2.5,objective_anchor_variant,LONDON_HIGH,25,0.06167535120795928,1.541883780198982,1.1111578319295212,20.0,6,11
S10_C6,2.5,objective_anchor_variant,LONDON_LOW,40,0.4335065446059829,17.340261784239317,1.8141885270446803,37.5,10,15
S10_C6,2.5,objective_anchor_variant,NY_AM_HIGH,52,0.38337043053903785,19.93526238802997,1.771989661615544,30.76923076923077,10,14
S10_C6,2.5,objective_anchor_variant,NY_AM_LOW,42,0.35489970531613413,14.905787623277632,1.7095336926195746,23.809523809523807,9,14
S10_C6,2.5,objective_anchor_variant,NY_PM_HIGH,25,0.13483386337375639,3.37084658434391,1.2578853178057323,20.0,6,11
S10_C6,2.5,objective_anchor_variant,NY_PM_LOW,15,0.9659557551114034,14.48933632667105,5.020492732147464,33.33333333333333,6,8
S10_C6,2.5,objective_anchor_variant,PDH,17,0.5077790430249421,8.632243731424017,2.1772689562433114,35.294117647058826,6,10
S10_C6,2.5,objective_anchor_variant,PDL,16,-0.0491413329592266,-0.7862613273476255,0.9179729951134424,12.5,4,8
S10_C6,2.5,objective_anchor_variant,TRANSITION_HIGH,12,0.22718567161867567,2.726228059424108,1.5287540623749811,8.333333333333332,5,8
S10_C6,2.5,objective_anchor_variant,TRANSITION_LOW,10,-0.06352847544371623,-0.6352847544371623,0.8646972039992513,0.0,4,8
S10_C6,2.5,doz_tradable_age_bucket,1-3d,73,0.45423719030559406,33.159314892308366,1.945277507652746,31.506849315068493,11,15
S10_C6,2.5,doz_tradable_age_bucket,1-4h,14,0.253060940113529,3.542853161589406,1.5701994162522104,14.285714285714285,4,9
S10_C6,2.5,doz_tradable_age_bucket,12-24h,33,0.504622404768825,16.652539357371225,2.156238632316886,30.303030303030305,9,12
S10_C6,2.5,doz_tradable_age_bucket,3-7d,37,0.5124413264630702,18.960329079133597,2.177083665870457,32.432432432432435,9,13
S10_C6,2.5,doz_tradable_age_bucket,4-12h,60,0.01573661543104732,0.9441969258628391,1.0249880348039615,21.666666666666668,8,15
S10_C6,2.5,doz_tradable_age_bucket,7-30d,42,0.5064919781603379,21.27266308273419,2.135740739596189,28.57142857142857,10,15
S10_C6,2.5,doz_tradable_age_bucket,<1h,7,-0.47920353126474863,-3.3544247188532403,0.26830035291947313,0.0,2,7
S10_C6,2.5,doz_tradable_age_bucket,>=30d,38,-0.11505868273590276,-4.372229943964305,0.8164652880751592,15.789473684210526,6,15
S10_C6,3.0,direction,LONG,154,0.37601406417467625,57.90616588290015,1.7064463049723668,22.727272727272727,12,15
S10_C6,3.0,direction,SHORT,150,0.2588147972955646,38.82221959433469,1.4918268207115546,19.333333333333332,7,15
S10_C6,3.0,contact_session,ASIA_CME,80,0.293306918461657,23.46455347693256,1.6716291743567324,12.5,9,15
S10_C6,3.0,contact_session,LONDON,61,0.14993317200716463,9.145923492437042,1.2479625755100325,21.311475409836063,6,15
S10_C6,3.0,contact_session,NY_AM,116,0.5094947818622108,59.10139469601644,1.9210121805507172,29.310344827586203,12,15
S10_C6,3.0,contact_session,NY_PM,39,0.1719565138418137,6.7063040398307345,1.3044214938953969,17.94871794871795,8,15
S10_C6,3.0,contact_session,TRANSITION,8,-0.2112237784977426,-1.6897902279819408,0.41371720072807183,0.0,3,6
S10_C6,3.0,confirmation_session,ASIA_CME,80,0.293306918461657,23.46455347693256,1.6716291743567324,12.5,9,15
S10_C6,3.0,confirmation_session,LONDON,61,0.14993317200716463,9.145923492437042,1.2479625755100325,21.311475409836063,6,15
S10_C6,3.0,confirmation_session,NY_AM,116,0.5094947818622108,59.10139469601644,1.9210121805507172,29.310344827586203,12,15
S10_C6,3.0,confirmation_session,NY_PM,39,0.1719565138418137,6.7063040398307345,1.3044214938953969,17.94871794871795,8,15
S10_C6,3.0,confirmation_session,TRANSITION,8,-0.2112237784977426,-1.6897902279819408,0.41371720072807183,0.0,3,6
S10_C6,3.0,entry_session,ASIA_CME,80,0.293306918461657,23.46455347693256,1.6716291743567324,12.5,9,15
S10_C6,3.0,entry_session,LONDON,61,0.14993317200716463,9.145923492437042,1.2479625755100325,21.311475409836063,6,15
S10_C6,3.0,entry_session,NY_AM,116,0.5094947818622108,59.10139469601644,1.9210121805507172,29.310344827586203,12,15
S10_C6,3.0,entry_session,NY_PM,39,0.1719565138418137,6.7063040398307345,1.3044214938953969,17.94871794871795,8,15
S10_C6,3.0,entry_session,TRANSITION,8,-0.2112237784977426,-1.6897902279819408,0.41371720072807183,0.0,3,6
S10_C6,3.0,exit_session,ASIA_CME,79,0.27173435416477276,21.46701397901705,1.614157791710596,12.658227848101266,9,15
S10_C6,3.0,exit_session,LONDON,50,0.01810883139638181,0.9054415698190905,1.029950824488957,16.0,7,14
S10_C6,3.0,exit_session,NY_AM,116,0.5762060616957865,66.83990315671123,2.0651672145178073,32.758620689655174,11,15
S10_C6,3.0,exit_session,NY_PM,51,0.15792438166244213,8.054143464784548,1.2651375327906487,15.686274509803921,7,15
S10_C6,3.0,exit_session,TRANSITION,8,-0.06726458663713389,-0.5381166930970711,0.7922821311122243,0.0,5,7
S10_C6,3.0,doz_anchor_source_tf,15min,130,0.2965937161664719,38.55718310164135,1.5518564660925669,20.0,10,15
S10_C6,3.0,doz_anchor_source_tf,1h,75,0.283023906537851,21.226792990338822,1.5835518214210849,17.333333333333336,9,13
S10_C6,3.0,doz_anchor_source_tf,30min,99,0.3731758523763096,36.94440938525465,1.6758987238148608,25.252525252525253,12,15
S10_C6,3.0,doz_anchor_variant,DOZ_BASE,35,-0.22744227564556002,-7.9604796475946005,0.6118082740313573,8.571428571428571,4,14
S10_C6,3.0,doz_anchor_variant,DOZ_BODY,205,0.4456714987354737,91.36265724077211,1.853154782192748,24.390243902439025,11,15
S10_C6,3.0,doz_anchor_variant,DOZ_LAST,64,0.20822199818839535,13.326207884057302,1.4000855657018658,17.1875,8,15
S10_C6,3.0,objective_anchor_variant,ASIA_CME_HIGH,20,0.11572288036330683,2.3144576072661365,1.1918041727622122,20.0,4,11
S10_C6,3.0,objective_anchor_variant,ASIA_CME_LOW,30,0.31568266776972886,9.470480033091865,1.4928731146304508,30.0,8,13
S10_C6,3.0,objective_anchor_variant,LONDON_HIGH,25,-0.2747940033424204,-6.869850083560509,0.5708229708211296,4.0,3,11
S10_C6,3.0,objective_anchor_variant,LONDON_LOW,40,0.4506268202448463,18.02507280979385,1.8078369631088935,30.0,9,15
S10_C6,3.0,objective_anchor_variant,NY_AM_HIGH,52,0.4686956109640587,24.372171770131054,1.9438082264197736,25.0,10,14
S10_C6,3.0,objective_anchor_variant,NY_AM_LOW,42,0.4474983689222524,18.794931494734602,1.8946616900112931,21.428571428571427,9,14
S10_C6,3.0,objective_anchor_variant,NY_PM_HIGH,25,0.15098179805195688,3.7745449512989224,1.2887701056638876,16.0,6,11
S10_C6,3.0,objective_anchor_variant,NY_PM_LOW,15,0.8273100790277094,12.40965118541564,3.6800848013010707,20.0,5,8
S10_C6,3.0,objective_anchor_variant,PDH,17,0.6842496312602442,11.63224373142415,2.5864101921277003,35.294117647058826,6,10
S10_C6,3.0,objective_anchor_variant,PDL,16,0.013358667040754696,0.21373867265207513,1.0222983663780358,12.5,4,8
S10_C6,3.0,objective_anchor_variant,TRANSITION_HIGH,12,0.2688523382853509,3.2262280594242103,1.6257294530704283,8.333333333333332,5,8
S10_C6,3.0,objective_anchor_variant,TRANSITION_LOW,10,-0.06352847544371623,-0.6352847544371623,0.8646972039992513,0.0,4,8
S10_C6,3.0,doz_tradable_age_bucket,1-3d,73,0.5231945661547241,38.19320332929486,2.0560559207296802,28.767123287671232,11,15
S10_C6,3.0,doz_tradable_age_bucket,1-4h,14,0.3244895115420876,4.5428531615892265,1.731142980731271,14.285714285714285,4,9
S10_C6,3.0,doz_tradable_age_bucket,12-24h,33,0.4538349267597221,14.976552583070829,1.970688897403505,21.21212121212121,9,12
S10_C6,3.0,doz_tradable_age_bucket,3-7d,37,0.5457090910041769,20.191236367154545,2.176863203754025,24.324324324324326,9,13
S10_C6,3.0,doz_tradable_age_bucket,4-12h,60,0.046598396584407314,2.7959037950644388,1.0739931887362941,16.666666666666664,9,15
S10_C6,3.0,doz_tradable_age_bucket,7-30d,42,0.5894116881875812,24.75529090387841,2.321677135144847,23.809523809523807,10,15
S10_C6,3.0,doz_tradable_age_bucket,<1h,7,-0.47920353126474863,-3.3544247188532403,0.26830035291947313,0.0,2,7
S10_C6,3.0,doz_tradable_age_bucket,>=30d,38,-0.14137447220958502,-5.372229943964231,0.7837050599376002,13.157894736842104,5,15
S11_C6_PRIMARY,0.5,direction,LONG,154,0.1945551885758127,29.961499040675154,2.073120980157063,81.16883116883116,13,15
S11_C6_PRIMARY,0.5,direction,SHORT,150,0.04433008357526443,6.649512536289665,1.1588117768208648,70.0,7,15
S11_C6_PRIMARY,0.5,contact_session,ASIA_CME,80,0.0949319943916266,7.594559551330128,1.392720387985958,72.5,9,15
S11_C6_PRIMARY,0.5,contact_session,LONDON,61,0.1856414007999631,11.32412544879775,1.984038383197668,81.9672131147541,12,15
S11_C6_PRIMARY,0.5,contact_session,NY_AM,116,0.16343979350815563,18.959016046946054,1.7928606006216399,80.17241379310344,11,15
S11_C6_PRIMARY,0.5,contact_session,NY_PM,39,-0.004688139049309427,-0.18283742292306765,0.9851460650843303,66.66666666666666,6,15
S11_C6_PRIMARY,0.5,contact_session,TRANSITION,8,-0.13548150589825558,-1.0838520471860447,0.6019677742630913,37.5,4,6
S11_C6_PRIMARY,0.5,confirmation_session,ASIA_CME,80,0.0949319943916266,7.594559551330128,1.392720387985958,72.5,9,15
S11_C6_PRIMARY,0.5,confirmation_session,LONDON,61,0.1856414007999631,11.32412544879775,1.984038383197668,81.9672131147541,12,15
S11_C6_PRIMARY,0.5,confirmation_session,NY_AM,116,0.16343979350815563,18.959016046946054,1.7928606006216399,80.17241379310344,11,15
S11_C6_PRIMARY,0.5,confirmation_session,NY_PM,39,-0.004688139049309427,-0.18283742292306765,0.9851460650843303,66.66666666666666,6,15
S11_C6_PRIMARY,0.5,confirmation_session,TRANSITION,8,-0.13548150589825558,-1.0838520471860447,0.6019677742630913,37.5,4,6
S11_C6_PRIMARY,0.5,entry_session,ASIA_CME,80,0.0949319943916266,7.594559551330128,1.392720387985958,72.5,9,15
S11_C6_PRIMARY,0.5,entry_session,LONDON,61,0.1856414007999631,11.32412544879775,1.984038383197668,81.9672131147541,12,15
S11_C6_PRIMARY,0.5,entry_session,NY_AM,116,0.16343979350815563,18.959016046946054,1.7928606006216399,80.17241379310344,11,15
S11_C6_PRIMARY,0.5,entry_session,NY_PM,39,-0.004688139049309427,-0.18283742292306765,0.9851460650843303,66.66666666666666,6,15
S11_C6_PRIMARY,0.5,entry_session,TRANSITION,8,-0.13548150589825558,-1.0838520471860447,0.6019677742630913,37.5,4,6
S11_C6_PRIMARY,0.5,exit_session,ASIA_CME,82,0.08504586091411863,6.973760594957728,1.3483830422833825,70.73170731707317,9,15
S11_C6_PRIMARY,0.5,exit_session,LONDON,59,0.19686480496035536,11.615023492660965,2.108986056234467,81.35593220338984,12,15
S11_C6_PRIMARY,0.5,exit_session,NY_AM,115,0.1483069946644282,17.055304386409244,1.6836773079895515,79.13043478260869,11,15
S11_C6_PRIMARY,0.5,exit_session,NY_PM,43,0.06178854297064641,2.656907347737796,1.225843524487522,72.09302325581395,6,15
S11_C6_PRIMARY,0.5,exit_session,TRANSITION,5,-0.33799684896018267,-1.6899842448009132,0.34711963991901285,40.0,2,4
S11_C6_PRIMARY,0.5,doz_anchor_source_tf,15min,130,0.1100619031224084,14.308047405913094,1.4669047572220089,75.38461538461539,10,15
S11_C6_PRIMARY,0.5,doz_anchor_source_tf,1h,75,0.10899357054484698,8.174517790863524,1.4715140613920985,72.0,8,13
S11_C6_PRIMARY,0.5,doz_anchor_source_tf,30min,99,0.14271157959786068,14.128446380188207,1.647821842294196,78.78787878787878,11,15
S11_C6_PRIMARY,0.5,doz_anchor_variant,DOZ_BASE,35,0.12433431930875784,4.351701175806524,1.5519660895231866,74.28571428571429,9,14
S11_C6_PRIMARY,0.5,doz_anchor_variant,DOZ_BODY,205,0.1304549338238518,26.743261433889618,1.5853424412427206,77.07317073170732,12,15
S11_C6_PRIMARY,0.5,doz_anchor_variant,DOZ_LAST,64,0.08618826511357315,5.516048967268682,1.3401162109503502,71.875,9,15
S11_C6_PRIMARY,0.5,objective_anchor_variant,ASIA_CME_HIGH,20,-0.0363222749891714,-0.726445499783428,0.8901281805976887,65.0,5,11
S11_C6_PRIMARY,0.5,objective_anchor_variant,ASIA_CME_LOW,30,0.2537603315716587,7.612809947149763,2.778362340406702,86.66666666666667,11,13
S11_C6_PRIMARY,0.5,objective_anchor_variant,LONDON_HIGH,25,0.4042278987099928,10.10569746774982,10.74881586206121,96.0,10,11
S11_C6_PRIMARY,0.5,objective_anchor_variant,LONDON_LOW,40,0.17681065742980553,7.072426297192221,1.9308409001813411,80.0,10,15
S11_C6_PRIMARY,0.5,objective_anchor_variant,NY_AM_HIGH,52,-0.021767501290742428,-1.1319100671186062,0.9342072167839737,67.3076923076923,7,14
S11_C6_PRIMARY,0.5,objective_anchor_variant,NY_AM_LOW,42,0.2503992020331279,10.51676648539137,2.6979361855456068,85.71428571428571,12,14
S11_C6_PRIMARY,0.5,objective_anchor_variant,NY_PM_HIGH,25,-0.10733071747412393,-2.683267936853098,0.7084660703165977,56.00000000000001,5,11
S11_C6_PRIMARY,0.5,objective_anchor_variant,NY_PM_LOW,15,0.08105517190138811,1.2158275785208217,1.3375880346764062,66.66666666666666,5,8
S11_C6_PRIMARY,0.5,objective_anchor_variant,PDH,17,0.0032552943119044764,0.055340003302376095,1.0105606460563041,64.70588235294117,6,10
S11_C6_PRIMARY,0.5,objective_anchor_variant,PDL,16,0.08730525299828956,1.396884047972633,1.3385900397472417,75.0,5,8
S11_C6_PRIMARY,0.5,objective_anchor_variant,TRANSITION_HIGH,12,0.20732952530553495,2.4879543036664193,2.196124984469043,83.33333333333334,6,8
S11_C6_PRIMARY,0.5,objective_anchor_variant,TRANSITION_LOW,10,0.06889289497745271,0.6889289497745271,1.2635532101766982,70.0,5,8
S11_C6_PRIMARY,0.5,doz_tradable_age_bucket,1-3d,73,0.1326962345903518,9.68682512509568,1.5826841641784946,78.08219178082192,12,15
S11_C6_PRIMARY,0.5,doz_tradable_age_bucket,1-4h,14,0.24926546735724803,3.4897165430014723,2.690939083180488,85.71428571428571,7,9
S11_C6_PRIMARY,0.5,doz_tradable_age_bucket,12-24h,33,0.20241510453078537,6.679698449515917,2.1598116796628437,81.81818181818183,8,12
S11_C6_PRIMARY,0.5,doz_tradable_age_bucket,3-7d,37,0.1212553973422398,4.486449701662873,1.5354869527019768,75.67567567567568,7,13
S11_C6_PRIMARY,0.5,doz_tradable_age_bucket,4-12h,60,0.06354928964159601,3.8129573784957604,1.247245220549109,70.0,7,15
S11_C6_PRIMARY,0.5,doz_tradable_age_bucket,7-30d,42,0.20746211217587537,8.713408711386766,2.1955107172968162,80.95238095238095,12,15
S11_C6_PRIMARY,0.5,doz_tradable_age_bucket,<1h,7,-0.08771956935614342,-0.6140369854930039,0.7585419957742344,57.14285714285714,4,7
S11_C6_PRIMARY,0.5,doz_tradable_age_bucket,>=30d,38,0.009368227718404006,0.35599265329935226,1.0303973576297196,68.42105263157895,10,15
S11_C6_PRIMARY,1.0,direction,LONG,154,0.31884289089108003,49.10180519722633,2.0252175551023095,64.93506493506493,13,15
S11_C6_PRIMARY,1.0,direction,SHORT,150,0.19485032025993546,29.227548038990317,1.5323406586732438,56.666666666666664,9,15
S11_C6_PRIMARY,1.0,contact_session,ASIA_CME,80,0.3156915759300884,25.255326074407073,2.1026025944090208,60.0,12,15
S11_C6_PRIMARY,1.0,contact_session,LONDON,61,0.21666766012632288,13.216727267705696,1.598653337044183,59.01639344262295,9,15
S11_C6_PRIMARY,1.0,contact_session,NY_AM,116,0.3056811728184962,35.459016046945564,1.8975439591545147,67.24137931034483,13,15
S11_C6_PRIMARY,1.0,contact_session,NY_PM,39,0.13139103279726042,5.124250279093156,1.332255960599118,53.84615384615385,7,15
S11_C6_PRIMARY,1.0,contact_session,TRANSITION,8,-0.09074580399185517,-0.7259664319348413,0.7484469303686495,25.0,3,6
S11_C6_PRIMARY,1.0,confirmation_session,ASIA_CME,80,0.3156915759300884,25.255326074407073,2.1026025944090208,60.0,12,15
S11_C6_PRIMARY,1.0,confirmation_session,LONDON,61,0.21666766012632288,13.216727267705696,1.598653337044183,59.01639344262295,9,15
S11_C6_PRIMARY,1.0,confirmation_session,NY_AM,116,0.3056811728184962,35.459016046945564,1.8975439591545147,67.24137931034483,13,15
S11_C6_PRIMARY,1.0,confirmation_session,NY_PM,39,0.13139103279726042,5.124250279093156,1.332255960599118,53.84615384615385,7,15
S11_C6_PRIMARY,1.0,confirmation_session,TRANSITION,8,-0.09074580399185517,-0.7259664319348413,0.7484469303686495,25.0,3,6
S11_C6_PRIMARY,1.0,entry_session,ASIA_CME,80,0.3156915759300884,25.255326074407073,2.1026025944090208,60.0,12,15
S11_C6_PRIMARY,1.0,entry_session,LONDON,61,0.21666766012632288,13.216727267705696,1.598653337044183,59.01639344262295,9,15
S11_C6_PRIMARY,1.0,entry_session,NY_AM,116,0.3056811728184962,35.459016046945564,1.8975439591545147,67.24137931034483,13,15
S11_C6_PRIMARY,1.0,entry_session,NY_PM,39,0.13139103279726042,5.124250279093156,1.332255960599118,53.84615384615385,7,15
S11_C6_PRIMARY,1.0,entry_session,TRANSITION,8,-0.09074580399185517,-0.7259664319348413,0.7484469303686495,25.0,3,6
S11_C6_PRIMARY,1.0,exit_session,ASIA_CME,80,0.2942184937230197,23.537479497841577,2.0074828218402123,58.75,13,15
S11_C6_PRIMARY,1.0,exit_session,LONDON,57,0.29344507384512947,16.72636920917238,1.9226132768490731,63.1578947368421,12,15
S11_C6_PRIMARY,1.0,exit_session,NY_AM,116,0.23594910843837205,27.370096578851157,1.6393261463583977,62.06896551724138,12,15
S11_C6_PRIMARY,1.0,exit_session,NY_PM,45,0.26855338582376576,12.084902362069458,1.7597451557013875,64.44444444444444,8,15
S11_C6_PRIMARY,1.0,exit_session,TRANSITION,6,-0.23158240195298493,-1.3894944117179095,0.4632058762418955,16.666666666666664,3,5
S11_C6_PRIMARY,1.0,doz_anchor_source_tf,15min,130,0.29156004604231683,37.90280598550119,1.917818617007548,62.30769230769231,12,15
S11_C6_PRIMARY,1.0,doz_anchor_source_tf,1h,75,0.16712846367365716,12.534634775524287,1.45953477969811,53.333333333333336,9,13
S11_C6_PRIMARY,1.0,doz_anchor_source_tf,30min,99,0.2817364896483957,27.891912475191173,1.8149699767204754,64.64646464646465,10,15
S11_C6_PRIMARY,1.0,doz_anchor_variant,DOZ_BASE,35,0.08692106918393601,3.0422374214377603,1.2160689787486831,48.57142857142857,7,14
S11_C6_PRIMARY,1.0,doz_anchor_variant,DOZ_BODY,205,0.3077020143143574,63.07891293444327,1.9600544174860681,64.8780487804878,14,15
S11_C6_PRIMARY,1.0,doz_anchor_variant,DOZ_LAST,64,0.19075317000524414,12.208202880335625,1.5304578131959559,54.6875,10,15
S11_C6_PRIMARY,1.0,objective_anchor_variant,ASIA_CME_HIGH,20,0.13110307988113062,2.6220615976226127,1.3344960826938992,55.00000000000001,6,11
S11_C6_PRIMARY,1.0,objective_anchor_variant,ASIA_CME_LOW,30,0.3537603315716603,10.61280994714981,2.114513374049677,70.0,10,13
S11_C6_PRIMARY,1.0,objective_anchor_variant,LONDON_HIGH,25,0.3674151025014619,9.185377562536548,2.269080828566407,68.0,9,11
S11_C6_PRIMARY,1.0,objective_anchor_variant,LONDON_LOW,40,0.3821129510144174,15.284518040576696,2.4092060764575822,67.5,9,15
S11_C6_PRIMARY,1.0,objective_anchor_variant,NY_AM_HIGH,52,0.16794363494674874,8.733069017230935,1.4299106205387417,55.769230769230774,8,14
S11_C6_PRIMARY,1.0,objective_anchor_variant,NY_AM_LOW,42,0.30559721865548406,12.835083183530331,1.9546178224759865,64.28571428571429,10,14
S11_C6_PRIMARY,1.0,objective_anchor_variant,NY_PM_HIGH,25,-0.04077201302068898,-1.0193003255172246,0.9128772804790664,44.0,5,11
S11_C6_PRIMARY,1.0,objective_anchor_variant,NY_PM_LOW,15,0.41438850523471976,6.215827578520797,2.7258935832605014,66.66666666666666,6,8
S11_C6_PRIMARY,1.0,objective_anchor_variant,PDH,17,0.30331144459936077,5.156294558189133,1.9839862403612163,58.82352941176471,6,10
S11_C6_PRIMARY,1.0,objective_anchor_variant,PDL,16,-0.10360655184649165,-1.6577048295438663,0.8016715589654684,43.75,3,8
S11_C6_PRIMARY,1.0,objective_anchor_variant,TRANSITION_HIGH,12,0.5143656630121903,6.1723879561462835,3.967477110533086,66.66666666666666,7,8
S11_C6_PRIMARY,1.0,objective_anchor_variant,TRANSITION_LOW,10,0.4188928949774599,4.188928949774599,2.6024956888174318,70.0,5,8
S11_C6_PRIMARY,1.0,doz_tradable_age_bucket,1-3d,73,0.21904276524424532,15.990121862829907,1.5853330747166345,61.64383561643836,12,15
S11_C6_PRIMARY,1.0,doz_tradable_age_bucket,1-4h,14,0.5006902573526187,7.009663602936662,3.2531022462967583,71.42857142857143,7,9
S11_C6_PRIMARY,1.0,doz_tradable_age_bucket,12-24h,33,0.38270182126693175,12.629160101808747,2.3949449567818233,66.66666666666666,9,12
S11_C6_PRIMARY,1.0,doz_tradable_age_bucket,3-7d,37,0.2954477005596063,10.931564920705432,1.9530340024623258,62.16216216216216,8,13
S11_C6_PRIMARY,1.0,doz_tradable_age_bucket,4-12h,60,0.21173887661769497,12.704332597061699,1.6056672921144377,58.333333333333336,7,15
S11_C6_PRIMARY,1.0,doz_tradable_age_bucket,7-30d,42,0.43998591174471713,18.47940829327812,2.7806892483113774,69.04761904761905,10,15
S11_C6_PRIMARY,1.0,doz_tradable_age_bucket,<1h,7,-0.20707862756413328,-1.449550392948933,0.5922497740348639,28.57142857142857,3,7
S11_C6_PRIMARY,1.0,doz_tradable_age_bucket,>=30d,38,0.05354348027750047,2.034652250545018,1.1201338226014603,50.0,9,15
S11_C6_PRIMARY,1.5,direction,LONG,154,0.3648535123821887,56.18744090685706,1.8824984394529607,50.649350649350644,13,15
S11_C6_PRIMARY,1.5,direction,SHORT,150,0.19271788034567316,28.907682051850976,1.42605200987143,41.333333333333336,9,15
S11_C6_PRIMARY,1.5,contact_session,ASIA_CME,80,0.31410629616294805,25.128503693035846,1.8290633112236967,41.25,11,15
S11_C6_PRIMARY,1.5,contact_session,LONDON,61,0.181430194895465,11.067241888623364,1.377239300406838,42.62295081967213,10,15
S11_C6_PRIMARY,1.5,contact_session,NY_AM,116,0.3438926056541934,39.891542255886435,1.7603601170422152,54.310344827586206,12,15
S11_C6_PRIMARY,1.5,contact_session,NY_PM,39,0.2757935879999582,10.75594993199837,1.651015318383099,46.15384615384615,8,15
S11_C6_PRIMARY,1.5,contact_session,TRANSITION,8,-0.21851435135449648,-1.7481148108359719,0.3942644902164219,0.0,3,6
S11_C6_PRIMARY,1.5,confirmation_session,ASIA_CME,80,0.31410629616294805,25.128503693035846,1.8290633112236967,41.25,11,15
S11_C6_PRIMARY,1.5,confirmation_session,LONDON,61,0.181430194895465,11.067241888623364,1.377239300406838,42.62295081967213,10,15
S11_C6_PRIMARY,1.5,confirmation_session,NY_AM,116,0.3438926056541934,39.891542255886435,1.7603601170422152,54.310344827586206,12,15
S11_C6_PRIMARY,1.5,confirmation_session,NY_PM,39,0.2757935879999582,10.75594993199837,1.651015318383099,46.15384615384615,8,15
S11_C6_PRIMARY,1.5,confirmation_session,TRANSITION,8,-0.21851435135449648,-1.7481148108359719,0.3942644902164219,0.0,3,6
S11_C6_PRIMARY,1.5,entry_session,ASIA_CME,80,0.31410629616294805,25.128503693035846,1.8290633112236967,41.25,11,15
S11_C6_PRIMARY,1.5,entry_session,LONDON,61,0.181430194895465,11.067241888623364,1.377239300406838,42.62295081967213,10,15
S11_C6_PRIMARY,1.5,entry_session,NY_AM,116,0.3438926056541934,39.891542255886435,1.7603601170422152,54.310344827586206,12,15
S11_C6_PRIMARY,1.5,entry_session,NY_PM,39,0.2757935879999582,10.75594993199837,1.651015318383099,46.15384615384615,8,15
S11_C6_PRIMARY,1.5,entry_session,TRANSITION,8,-0.21851435135449648,-1.7481148108359719,0.3942644902164219,0.0,3,6
S11_C6_PRIMARY,1.5,exit_session,ASIA_CME,81,0.2913321291629676,23.597902462200373,1.766987978277279,39.50617283950617,10,15
S11_C6_PRIMARY,1.5,exit_session,LONDON,51,0.19523469452768047,9.956969420911705,1.4270597395010538,43.13725490196079,10,14
S11_C6_PRIMARY,1.5,exit_session,NY_AM,119,0.311551646010857,37.074645875291985,1.681530487642689,51.26050420168067,11,15
S11_C6_PRIMARY,1.5,exit_session,NY_PM,46,0.35271722959534557,16.224992561385896,1.7934379981537012,54.347826086956516,8,15
S11_C6_PRIMARY,1.5,exit_session,TRANSITION,7,-0.2513410515831302,-1.7593873610819115,0.3203075961454221,0.0,4,6
S11_C6_PRIMARY,1.5,doz_anchor_source_tf,15min,130,0.24961024232438458,32.44933150217,1.5576721296470686,45.38461538461539,11,15
S11_C6_PRIMARY,1.5,doz_anchor_source_tf,1h,75,0.22597010682515228,16.94775801188642,1.553104828868905,40.0,8,13
S11_C6_PRIMARY,1.5,doz_anchor_source_tf,30min,99,0.3605861964106225,35.69803344465163,1.8362059455051734,51.515151515151516,11,15
S11_C6_PRIMARY,1.5,doz_anchor_variant,DOZ_BASE,35,-0.020184996236715342,-0.706474868285037,0.9588778148718444,28.57142857142857,8,14
S11_C6_PRIMARY,1.5,doz_anchor_variant,DOZ_BODY,205,0.37433797373339833,76.73928461534666,1.9068304726507956,51.707317073170735,14,15
S11_C6_PRIMARY,1.5,doz_anchor_variant,DOZ_LAST,64,0.14159864393197547,9.06231321164643,1.304972295054285,37.5,10,15
S11_C6_PRIMARY,1.5,objective_anchor_variant,ASIA_CME_HIGH,20,0.1147175676012997,2.294351352025994,1.2312423106054595,40.0,5,11
S11_C6_PRIMARY,1.5,objective_anchor_variant,ASIA_CME_LOW,30,0.34890129342904336,10.4670388028713,1.7621533174158472,53.333333333333336,10,13
S11_C6_PRIMARY,1.5,objective_anchor_variant,LONDON_HIGH,25,0.6232260315746863,15.580650789367157,3.1526720136165594,60.0,10,11
