sample,entry_model,target_r,trades,tp_pct,sl_pct,time_pct,ambiguous_same_bar_pct,avg_gross_R,pf_gross,avg_net_R_legacy22,pf_net_legacy22,avg_net_R_cost1_5x,pf_net_cost1_5x,median_risk_price,median_entry_delay_minutes,median_legacy_commission_R
DOZ_OBJECTIVE_ONLY,PASSIVE_TOUCH,2.5,27,14.814814814814813,85.18518518518519,0.0,40.74074074074074,-0.5001837559720601,0.42544209390684673,-0.6069782441926814,0.3689241563519659,-0.6603754883029921,0.34450500754256813,2.2280000000000655,0.0,0.09874326750448542
DOZ_OBJECTIVE_ONLY,PASSIVE_TOUCH,3.0,27,14.814814814814813,85.18518518518519,0.0,40.74074074074074,-0.4261096818979841,0.5105305126882188,-0.5329041701186054,0.44593903989350053,-0.586301414228916,0.41803163820424355,2.2280000000000655,0.0,0.09874326750448542
DOZ_OBJECTIVE_ONLY,TOUCH_NEXT_OPEN,0.5,35,57.14285714285714,42.857142857142854,0.0,5.714285714285714,-0.14285714285713513,0.6666666666666846,-0.20614569635886715,0.550364303566121,-0.2377899731097331,0.4977223396777936,3.5650000000005093,1.0,0.061711079943890204
DOZ_OBJECTIVE_ONLY,TOUCH_NEXT_OPEN,1.0,35,45.714285714285715,54.285714285714285,0.0,5.714285714285714,-0.08571428571428572,0.8421052631578947,-0.14900283921601773,0.7435336312270695,-0.18064711596688374,0.6989452194636079,3.5650000000005093,1.0,0.061711079943890204
DOZ_OBJECTIVE_ONLY,TOUCH_NEXT_OPEN,1.5,35,40.0,60.0,0.0,5.714285714285714,-9.719209564147085e-15,0.9999999999999838,-0.06328855350174177,0.9010734349713568,-0.09493283025260774,0.8560815439913655,3.5650000000005093,1.0,0.061711079943890204
DOZ_OBJECTIVE_ONLY,TOUCH_NEXT_OPEN,2.0,35,25.71428571428571,68.57142857142857,5.714285714285714,0.0,-0.1468113629684803,0.7885390416176551,-0.21009991647021234,0.7161526316569592,-0.24174419322107826,0.6832257724673797,3.5650000000005093,1.0,0.061711079943890204
DOZ_OBJECTIVE_ONLY,TOUCH_NEXT_OPEN,2.5,35,25.71428571428571,68.57142857142857,5.714285714285714,0.0,-0.018239934397042277,0.9737279599450503,-0.08152848789877426,0.8898540888361776,-0.11317276464964023,0.8517018563220035,3.5650000000005093,1.0,0.061711079943890204
DOZ_OBJECTIVE_ONLY,TOUCH_NEXT_OPEN,3.0,35,22.857142857142858,68.57142857142857,8.571428571428571,0.0,0.08176006560294467,1.1177637853107727,0.01847151210121266,1.0249552221977642,-0.013172764649653316,0.9827388104311287,3.5650000000005093,1.0,0.061711079943890204
MEMORY_ONLY,ACCEPTANCE_RETEST,0.5,66,53.03030303030303,45.45454545454545,1.5151515151515151,7.575757575757576,-0.18896274514291977,0.5842819606855765,-0.24660404846133685,0.4891644518317443,-0.2754247001205454,0.445895287694954,3.7080000000000837,8.0,0.0593313311845568
MEMORY_ONLY,ACCEPTANCE_RETEST,1.0,66,37.878787878787875,59.09090909090909,3.0303030303030303,7.575757575757576,-0.2182458473899275,0.6347135372679578,-0.2758871507083446,0.5650619815528436,-0.3047078023675531,0.533339351197682,3.7080000000000837,8.0,0.0593313311845568
