sample,entry_model,risk_rule,dimension,group,architecture_status,signal_label,rr15_trades,rr15_primary_mean,rr15_primary_pf,rr15_primary_positive_years,rr15_stress_mean,rr15_stress_pf,rr15_stress_positive_years,rr_positive_primary_and_stress,rr_outperform_architecture_primary_and_stress,rr15_primary_delta_vs_arch,rr15_stress_delta_vs_arch
OBJECTIVE_LIQUIDITY_ONLY,CLEAN_REJECTION,STRUCTURAL,transition:OBJECTIVE_LIQUIDITY_activation_to_entry,NY_PM->ASIA_CME,FULLY_REJECTED,NO_FROZEN_SIGNAL,871,-0.08502298835443893,0.8442436705842595,2,-0.1399797022679355,0.7480916793716007,1,0,0,-0.08336773895068665,-0.09408637314992116
OBJECTIVE_LIQUIDITY_ONLY,CLEAN_REJECTION,STRUCTURAL,transition:OBJECTIVE_LIQUIDITY_activation_to_entry,NY_PM->LONDON,FULLY_REJECTED,NO_FROZEN_SIGNAL,488,-0.03591196030706714,0.9348105005669524,8,-0.09704232969949073,0.8270942442159639,7,0,0,-0.03425671090331487,-0.0511490005814764
OBJECTIVE_LIQUIDITY_ONLY,CLEAN_REJECTION,STRUCTURAL,transition:OBJECTIVE_LIQUIDITY_activation_to_entry,NY_PM->NY_AM,FULLY_REJECTED,NO_FROZEN_SIGNAL,581,0.03367612108880529,1.0596791958615375,9,-0.025619243017324135,0.9561817892364858,5,4,6,0.035331370492557565,0.02027408610069019
OBJECTIVE_LIQUIDITY_ONLY,CLEAN_REJECTION,STRUCTURAL,transition:OBJECTIVE_LIQUIDITY_activation_to_entry,NY_PM->NY_PM,FULLY_REJECTED,NO_FROZEN_SIGNAL,1837,0.0006588316407228797,1.0012851251810237,9,-0.052838854054008004,0.8986023361380352,5,0,1,0.002314081044475155,-0.00694552493599368
OBJECTIVE_LIQUIDITY_ONLY,CLEAN_REJECTION,STRUCTURAL,transition:OBJECTIVE_LIQUIDITY_activation_to_entry,NY_PM->TRANSITION,FULLY_REJECTED,NO_FROZEN_SIGNAL,78,-0.08933297019488615,0.7815724929874146,7,-0.13915390254068336,0.6651608100488035,7,0,0,-0.08767772079113387,-0.09326057342266902
OBJECTIVE_LIQUIDITY_ONLY,CLEAN_REJECTION,STRUCTURAL,transition:OBJECTIVE_LIQUIDITY_activation_to_entry,TRANSITION->ASIA_CME,FULLY_REJECTED,NO_FROZEN_SIGNAL,2188,0.01289396653739631,1.028514044098073,10,-0.037812300202896165,0.9171838909257354,3,0,4,0.014549215941148585,0.008081028915118159
OBJECTIVE_LIQUIDITY_ONLY,CLEAN_REJECTION,STRUCTURAL,transition:OBJECTIVE_LIQUIDITY_activation_to_entry,TRANSITION->LONDON,FULLY_REJECTED,NO_FROZEN_SIGNAL,577,-0.049561308589407625,0.9053917299923304,6,-0.10556006976640415,0.8023500941428241,5,0,0,-0.04790605918565535,-0.05966674064838983
OBJECTIVE_LIQUIDITY_ONLY,CLEAN_REJECTION,STRUCTURAL,transition:OBJECTIVE_LIQUIDITY_activation_to_entry,TRANSITION->NY_AM,FULLY_REJECTED,ROBUST_HYPOTHESIS_SIGNAL,619,0.059794083660537,1.1167324166995172,10,0.03145651062763962,1.0605394369932954,9,6,6,0.06144933306428927,0.07734983974565394
OBJECTIVE_LIQUIDITY_ONLY,CLEAN_REJECTION,STRUCTURAL,transition:OBJECTIVE_LIQUIDITY_activation_to_entry,TRANSITION->NY_PM,FULLY_REJECTED,ROBUST_HYPOTHESIS_SIGNAL,162,0.13499616124256253,1.3062394055943702,11,0.07137194102664442,1.1552713268342527,11,5,6,0.1366514106463148,0.11726527014465873
OBJECTIVE_LIQUIDITY_ONLY,CLEAN_REJECTION,STRUCTURAL,transition:OBJECTIVE_LIQUIDITY_activation_to_entry,TRANSITION->TRANSITION,FULLY_REJECTED,ROBUST_HYPOTHESIS_SIGNAL,1189,0.0838041616970254,1.3259185316976885,11,0.030032286139843163,1.1164178280978108,9,5,6,0.08545941110077768,0.07592561525785749
OBJECTIVE_LIQUIDITY_ONLY,CLEAN_REJECTION,STRUCTURAL,transition:OBJECTIVE_LIQUIDITY_origin_to_entry,ASIA_CME->ASIA_CME,FULLY_REJECTED,NO_FROZEN_SIGNAL,655,-0.048976169782593115,0.914516993986391,5,-0.08327664043951659,0.8561363421949507,6,0,1,-0.04732092037884084,-0.037383311321502265
OBJECTIVE_LIQUIDITY_ONLY,CLEAN_REJECTION,STRUCTURAL,transition:OBJECTIVE_LIQUIDITY_origin_to_entry,ASIA_CME->LONDON,FULLY_REJECTED,NO_FROZEN_SIGNAL,2498,-0.09436159129814749,0.8363027317927639,1,-0.13506678610409728,0.7665224397682756,1,0,0,-0.09270634189439521,-0.08917345698608295
OBJECTIVE_LIQUIDITY_ONLY,CLEAN_REJECTION,STRUCTURAL,transition:OBJECTIVE_LIQUIDITY_origin_to_entry,ASIA_CME->NY_AM,FULLY_REJECTED,NO_FROZEN_SIGNAL,894,0.043063533776573584,1.0771675631777227,7,-0.0018268664000591678,0.9968015212494489,6,5,6,0.044718783180325856,0.044066462717955154
OBJECTIVE_LIQUIDITY_ONLY,CLEAN_REJECTION,STRUCTURAL,transition:OBJECTIVE_LIQUIDITY_origin_to_entry,ASIA_CME->NY_PM,FULLY_REJECTED,NO_FROZEN_SIGNAL,212,0.04309646415720457,1.0862959136091865,10,0.0113896337366674,1.0227740518736337,8,4,6,0.04475171356095684,0.05728296285468172
OBJECTIVE_LIQUIDITY_ONLY,CLEAN_REJECTION,STRUCTURAL,transition:OBJECTIVE_LIQUIDITY_origin_to_entry,ASIA_CME->TRANSITION,FULLY_REJECTED,NO_FROZEN_SIGNAL,21,-0.39623136582391033,0.4108344343480543,3,-0.4129488217145519,0.3896323990369312,2,0,0,-0.39457611642015805,-0.3670554925965376
OBJECTIVE_LIQUIDITY_ONLY,CLEAN_REJECTION,STRUCTURAL,transition:OBJECTIVE_LIQUIDITY_origin_to_entry,LONDON->ASIA_CME,FULLY_REJECTED,NO_FROZEN_SIGNAL,309,-0.05618279768019235,0.8929501660055748,6,-0.07528015519813096,0.8546265928235369,6,0,0,-0.05452754827644008,-0.029386826080116633
OBJECTIVE_LIQUIDITY_ONLY,CLEAN_REJECTION,STRUCTURAL,transition:OBJECTIVE_LIQUIDITY_origin_to_entry,LONDON->LONDON,FULLY_REJECTED,NO_FROZEN_SIGNAL,392,0.0345901945626855,1.0644522355903225,7,0.00637792002600838,1.0118849711295668,8,4,6,0.03624544396643777,0.0522712491440227
OBJECTIVE_LIQUIDITY_ONLY,CLEAN_REJECTION,STRUCTURAL,transition:OBJECTIVE_LIQUIDITY_origin_to_entry,LONDON->NY_AM,FULLY_REJECTED,NO_FROZEN_SIGNAL,2925,0.07124059598082191,1.1275454407246062,11,0.017039410749422387,1.0294836293666958,9,2,6,0.07289584538457419,0.06293273986743671
OBJECTIVE_LIQUIDITY_ONLY,CLEAN_REJECTION,STRUCTURAL,transition:OBJECTIVE_LIQUIDITY_origin_to_entry,LONDON->NY_PM,FULLY_REJECTED,ROBUST_HYPOTHESIS_SIGNAL,255,0.1021764796270088,1.2191426699514618,10,0.04685217974580009,1.0979994692233581,9,6,6,0.10383172903076109,0.09274550886381441
OBJECTIVE_LIQUIDITY_ONLY,CLEAN_REJECTION,STRUCTURAL,transition:OBJECTIVE_LIQUIDITY_origin_to_entry,LONDON->TRANSITION,FULLY_REJECTED,NO_FROZEN_SIGNAL,26,-0.010197399499427974,0.9646116245756475,6,-0.10600093734902877,0.6474333751486214,6,2,2,-0.008542150095675698,-0.060107608231014444
OBJECTIVE_LIQUIDITY_ONLY,CLEAN_REJECTION,STRUCTURAL,transition:OBJECTIVE_LIQUIDITY_origin_to_entry,NY_AM->ASIA_CME,FULLY_REJECTED,NO_FROZEN_SIGNAL,878,-0.08620914491559382,0.8426733131083147,4,-0.14046834150489088,0.748009526412839,2,0,0,-0.08455389551184155,-0.09457501238687654
OBJECTIVE_LIQUIDITY_ONLY,CLEAN_REJECTION,STRUCTURAL,transition:OBJECTIVE_LIQUIDITY_origin_to_entry,NY_AM->LONDON,FULLY_REJECTED,NO_FROZEN_SIGNAL,497,-0.0290006573875047,0.9469865946814522,8,-0.08933295636053808,0.8396916603571613,8,0,0,-0.027345407983752425,-0.04343962724252375
OBJECTIVE_LIQUIDITY_ONLY,CLEAN_REJECTION,STRUCTURAL,transition:OBJECTIVE_LIQUIDITY_origin_to_entry,NY_AM->NY_AM,FULLY_REJECTED,ROBUST_HYPOTHESIS_SIGNAL,835,0.0731240396446351,1.132569991545311,11,0.02680628222132042,1.0472571261850119,7,6,6,0.07477928904838738,0.07269961133933475
OBJECTIVE_LIQUIDITY_ONLY,CLEAN_REJECTION,STRUCTURAL,transition:OBJECTIVE_LIQUIDITY_origin_to_entry,NY_AM->NY_PM,FULLY_REJECTED,NO_FROZEN_SIGNAL,1715,-0.011920653226740269,0.9767825223905887,7,-0.06851792598273493,0.8687641281167539,4,0,1,-0.010265403822987993,-0.022624596864720604
OBJECTIVE_LIQUIDITY_ONLY,CLEAN_REJECTION,STRUCTURAL,transition:OBJECTIVE_LIQUIDITY_origin_to_entry,NY_AM->TRANSITION,FULLY_REJECTED,NO_FROZEN_SIGNAL,70,-0.09340350170428609,0.7691295693548869,6,-0.1414849371124622,0.6553084589486626,6,0,0,-0.09174825230053381,-0.09559160799444788
OBJECTIVE_LIQUIDITY_ONLY,CLEAN_REJECTION,STRUCTURAL,transition:OBJECTIVE_LIQUIDITY_origin_to_entry,NY_PM->ASIA_CME,FULLY_REJECTED,NO_FROZEN_SIGNAL,2032,0.010095613838421651,1.0216793720985342,9,-0.04192425416553744,0.9108991026985893,3,0,4,0.011750863242173927,0.003969074952476885
OBJECTIVE_LIQUIDITY_ONLY,CLEAN_REJECTION,STRUCTURAL,transition:OBJECTIVE_LIQUIDITY_origin_to_entry,NY_PM->LONDON,FULLY_REJECTED,NO_FROZEN_SIGNAL,469,-0.05209693537368015,0.9044383703499457,5,-0.10880163416453792,0.8036887345456556,5,0,0,-0.05044168596992788,-0.06290830504652359
OBJECTIVE_LIQUIDITY_ONLY,CLEAN_REJECTION,STRUCTURAL,transition:OBJECTIVE_LIQUIDITY_origin_to_entry,NY_PM->NY_AM,FULLY_REJECTED,ROBUST_HYPOTHESIS_SIGNAL,503,0.09103361868879628,1.1743377714024468,10,0.05899526884336072,1.11113781362533,8,6,6,0.09268886809254856,0.10488859796137504
OBJECTIVE_LIQUIDITY_ONLY,CLEAN_REJECTION,STRUCTURAL,transition:OBJECTIVE_LIQUIDITY_origin_to_entry,NY_PM->NY_PM,FULLY_REJECTED,ROBUST_HYPOTHESIS_SIGNAL,278,0.18657735536942144,1.3976984239291967,12,0.1419705385013806,1.295025971334259,11,6,6,0.18823260477317372,0.18786386761939494
OBJECTIVE_LIQUIDITY_ONLY,CLEAN_REJECTION,STRUCTURAL,transition:OBJECTIVE_LIQUIDITY_origin_to_entry,NY_PM->TRANSITION,FULLY_REJECTED,ROBUST_HYPOTHESIS_SIGNAL,1156,0.08338264284763158,1.3283276750889454,11,0.02848458153695945,1.1118154539671545,9,6,6,0.08503789225138386,0.07437791065497378
OBJECTIVE_LIQUIDITY_ONLY,CLEAN_REJECTION,STRUCTURAL,transition:OBJECTIVE_LIQUIDITY_origin_to_entry,TRANSITION->ASIA_CME,FULLY_REJECTED,NO_FROZEN_SIGNAL,3741,-0.04367793716509475,0.8844605868373161,2,-0.07109435256855227,0.8107520462430364,1,0,0,-0.04202268776134248,-0.02520102345053795
OBJECTIVE_LIQUIDITY_ONLY,CLEAN_REJECTION,STRUCTURAL,transition:OBJECTIVE_LIQUIDITY_origin_to_entry,TRANSITION->LONDON,FULLY_REJECTED,NO_FROZEN_SIGNAL,482,-0.028680527307558032,0.9364304822249092,8,-0.07129862552516686,0.8440510175151962,6,0,1,-0.027025277903805756,-0.025405296407152535
OBJECTIVE_LIQUIDITY_ONLY,CLEAN_REJECTION,STRUCTURAL,transition:OBJECTIVE_LIQUIDITY_origin_to_entry,TRANSITION->NY_AM,FULLY_REJECTED,NO_FROZEN_SIGNAL,651,0.011227429151864398,1.0230866053350942,7,-0.028006438211742406,0.9436375317015633,5,4,6,0.012882678555616674,0.017886890906271918
OBJECTIVE_LIQUIDITY_ONLY,CLEAN_REJECTION,STRUCTURAL,transition:OBJECTIVE_LIQUIDITY_origin_to_entry,TRANSITION->NY_PM,FULLY_REJECTED,NO_FROZEN_SIGNAL,204,-0.0705877968970688,0.8464773636414752,6,-0.10876312016282544,0.7661712837459284,5,0,0,-0.06893254749331652,-0.06286979104481111
OBJECTIVE_LIQUIDITY_ONLY,CLEAN_REJECTION,STRUCTURAL,transition:OBJECTIVE_LIQUIDITY_origin_to_entry,TRANSITION->TRANSITION,FULLY_REJECTED,REPEATED_HYPOTHESIS_SIGNAL,54,0.22816278085924016,1.7639297894893384,8,0.20273318838011659,1.6696315410733005,8,6,6,0.22981803026299244,0.24862651749813092
OBJECTIVE_LIQUIDITY_ONLY,FAILED_AUCTION,STRUCTURAL,contact_session,ASIA_CME,FULLY_REJECTED,NO_FROZEN_SIGNAL,790,-0.023803141404274735,0.9533012024939018,6,-0.05798748742443406,0.8886057034355179,6,0,6,0.030188289629138127,0.02862374769543767
OBJECTIVE_LIQUIDITY_ONLY,FAILED_AUCTION,STRUCTURAL,contact_session,LONDON,FULLY_REJECTED,NO_FROZEN_SIGNAL,594,-0.06798289873845514,0.8787656981423418,6,-0.10415953392641383,0.8163481769002381,5,0,1,-0.013991467705042282,-0.0175482988065421
OBJECTIVE_LIQUIDITY_ONLY,FAILED_AUCTION,STRUCTURAL,contact_session,NY_AM,FULLY_REJECTED,NO_FROZEN_SIGNAL,2087,-0.04075312937049235,0.9295317041339483,5,-0.06878679908545034,0.8829917944459424,4,0,5,0.013238301662920511,0.017824436034421395
OBJECTIVE_LIQUIDITY_ONLY,FAILED_AUCTION,STRUCTURAL,contact_session,NY_PM,FULLY_REJECTED,NO_FROZEN_SIGNAL,568,-0.13231879969414054,0.7745582227325195,4,-0.17651840144292164,0.7060306609787107,2,0,0,-0.07832736866072768,-0.0899071663230499
OBJECTIVE_LIQUIDITY_ONLY,FAILED_AUCTION,STRUCTURAL,contact_session,TRANSITION,FULLY_REJECTED,NO_FROZEN_SIGNAL,61,-0.032289909089901425,0.9180505651255041,6,-0.05909318136011557,0.8535579712268963,4,1,5,0.021701521943511437,0.02751805375975616
OBJECTIVE_LIQUIDITY_ONLY,FAILED_AUCTION,STRUCTURAL,direction,LONG,FULLY_REJECTED,NO_FROZEN_SIGNAL,2166,-0.025302661856674104,0.9539185518904683,8,-0.05694787345708828,0.8979556251322172,3,0,6,0.02868876917673876,0.029663361662783452
OBJECTIVE_LIQUIDITY_ONLY,FAILED_AUCTION,STRUCTURAL,direction,SHORT,FULLY_REJECTED,NO_FROZEN_SIGNAL,1934,-0.08612166579908825,0.8500558479429964,5,-0.11983297315585362,0.7952569913948975,4,0,0,-0.03213023476567539,-0.033221738035981885
OBJECTIVE_LIQUIDITY_ONLY,FAILED_AUCTION,STRUCTURAL,entry_session,ASIA_CME,FULLY_REJECTED,NO_FROZEN_SIGNAL,786,-0.02778033237751695,0.9457772979740104,5,-0.06193955486237056,0.881624050015555,5,0,6,0.026211098655895913,0.024671680257501175
OBJECTIVE_LIQUIDITY_ONLY,FAILED_AUCTION,STRUCTURAL,entry_session,LONDON,FULLY_REJECTED,NO_FROZEN_SIGNAL,588,-0.05891770245357716,0.8937006544170335,6,-0.08963143853571186,0.8396352703048213,5,0,1,-0.004926271420164295,-0.0030202034158401253
OBJECTIVE_LIQUIDITY_ONLY,FAILED_AUCTION,STRUCTURAL,entry_session,NY_AM,FULLY_REJECTED,NO_FROZEN_SIGNAL,2089,-0.03892128878534904,0.9326897525060558,5,-0.06856443364895581,0.8834451393485334,4,0,5,0.015070142248063821,0.01804680147091592
OBJECTIVE_LIQUIDITY_ONLY,FAILED_AUCTION,STRUCTURAL,entry_session,NY_PM,FULLY_REJECTED,NO_FROZEN_SIGNAL,565,-0.1364695359352038,0.7685308427265342,3,-0.18073406054047975,0.7004031672652786,2,0,0,-0.08247810490179094,-0.09412282542060801
OBJECTIVE_LIQUIDITY_ONLY,FAILED_AUCTION,STRUCTURAL,entry_session,TRANSITION,FULLY_REJECTED,NO_FROZEN_SIGNAL,72,-0.08991745652189925,0.7875604324391282,5,-0.1162839154529519,0.7307025844476744,5,0,1,-0.03592602548848639,-0.029672680333080168
OBJECTIVE_LIQUIDITY_ONLY,FAILED_AUCTION,STRUCTURAL,relevant_age_bucket,1-3d,FULLY_REJECTED,NO_FROZEN_SIGNAL,491,-0.10234357588992188,0.8186637148392176,4,-0.13697290050032865,0.7620630894870114,4,0,0,-0.048352144856509016,-0.050361665380456916
OBJECTIVE_LIQUIDITY_ONLY,FAILED_AUCTION,STRUCTURAL,relevant_age_bucket,1-4h,FULLY_REJECTED,NO_FROZEN_SIGNAL,507,-0.03670811411491286,0.9342459244229231,8,-0.07299086927533167,0.8719698108003616,8,0,6,0.017283316918500005,0.013620365844540058
OBJECTIVE_LIQUIDITY_ONLY,FAILED_AUCTION,STRUCTURAL,relevant_age_bucket,12-24h,FULLY_REJECTED,NO_FROZEN_SIGNAL,387,0.039660585241587956,1.0748976547990088,10,0.027188233642681782,1.0511089938952793,8,5,6,0.09365201627500082,0.11379946876255351
OBJECTIVE_LIQUIDITY_ONLY,FAILED_AUCTION,STRUCTURAL,relevant_age_bucket,3-7d,FULLY_REJECTED,NO_FROZEN_SIGNAL,371,-0.03125489611222952,0.9436319261816578,7,-0.04576276071490892,0.9179343404343385,6,0,5,0.02273653492118334,0.04084847440496281
OBJECTIVE_LIQUIDITY_ONLY,FAILED_AUCTION,STRUCTURAL,relevant_age_bucket,4-12h,FULLY_REJECTED,NO_FROZEN_SIGNAL,514,-0.02703170385681529,0.9503653708347569,9,-0.08129220810503751,0.8549047650157132,5,0,4,0.026959727176597573,0.005319027014834221
OBJECTIVE_LIQUIDITY_ONLY,FAILED_AUCTION,STRUCTURAL,relevant_age_bucket,7-30d,FULLY_REJECTED,NO_FROZEN_SIGNAL,324,-0.026206023090444616,0.9515382300066483,5,-0.06072772307238773,0.8897993289418694,4,0,6,0.027785407942968247,0.025883512047484
OBJECTIVE_LIQUIDITY_ONLY,FAILED_AUCTION,STRUCTURAL,relevant_age_bucket,<1h,FULLY_REJECTED,NO_FROZEN_SIGNAL,1281,-0.09280693287562156,0.8411115959166047,4,-0.12273350898834652,0.7931065304898448,2,0,0,-0.038815501842208694,-0.03612227386847479
OBJECTIVE_LIQUIDITY_ONLY,FAILED_AUCTION,STRUCTURAL,relevant_age_bucket,>=30d,FULLY_REJECTED,NO_FROZEN_SIGNAL,225,-0.06660226387670831,0.8810344327327744,6,-0.11425892916529512,0.8019851472040757,4,0,0,-0.01261083284329545,-0.027647694045423388
OBJECTIVE_LIQUIDITY_ONLY,FAILED_AUCTION,STRUCTURAL,relevant_source_tf,D1,FULLY_REJECTED,NO_FROZEN_SIGNAL,190,-0.061428434174670116,0.8924668762214245,8,-0.10195611813987909,0.826628922394371,7,0,0,-0.0074370031412572535,-0.01534488302000736
OBJECTIVE_LIQUIDITY_ONLY,FAILED_AUCTION,STRUCTURAL,relevant_source_tf,PRICE,FULLY_REJECTED,NO_FROZEN_SIGNAL,546,-0.16562355228510475,0.7320069455679364,6,-0.18834026307934454,0.6995545268632899,4,0,0,-0.11163212125169189,-0.1017290279594728
OBJECTIVE_LIQUIDITY_ONLY,FAILED_AUCTION,STRUCTURAL,relevant_source_tf,SESSION,FULLY_REJECTED,NO_FROZEN_SIGNAL,3348,-0.03515836299210382,0.9361900076581378,7,-0.06905417846724989,0.8768398556127738,3,0,6,0.01883306804130904,0.017557056652621847
OBJECTIVE_LIQUIDITY_ONLY,FAILED_AUCTION,STRUCTURAL,relevant_source_tf,W1,FULLY_REJECTED,NO_FROZEN_SIGNAL,16,-0.0970503686609157,0.8357918709262984,5,-0.10670177470139733,0.8209795749250718,5,2,3,-0.04305893762750283,-0.020090539581525596
OBJECTIVE_LIQUIDITY_ONLY,FAILED_AUCTION,STRUCTURAL,relevant_variant,ASIA_CME_HIGH,FULLY_REJECTED,NO_FROZEN_SIGNAL,398,-0.03380305979469792,0.9383426114553333,6,-0.07402021337075433,0.8677342102950436,5,0,3,0.02018837123871494,0.012591021749117401
OBJECTIVE_LIQUIDITY_ONLY,FAILED_AUCTION,STRUCTURAL,relevant_variant,ASIA_CME_LOW,FULLY_REJECTED,NO_FROZEN_SIGNAL,435,-0.018989708879557473,0.9650480701252192,6,-0.05517405281313011,0.8999688644101707,6,1,4,0.035001722153855386,0.03143718230674162
OBJECTIVE_LIQUIDITY_ONLY,FAILED_AUCTION,STRUCTURAL,relevant_variant,LONDON_HIGH,FULLY_REJECTED,NO_FROZEN_SIGNAL,456,-0.05875658334871464,0.8986400279769672,6,-0.08069378641477586,0.8627160187877417,6,0,3,-0.004765152315301779,0.005917448705095876
OBJECTIVE_LIQUIDITY_ONLY,FAILED_AUCTION,STRUCTURAL,relevant_variant,LONDON_LOW,FULLY_REJECTED,NO_FROZEN_SIGNAL,602,-0.052170538777963446,0.9086840736106809,7,-0.0784686645179768,0.8644300029787126,6,0,2,0.0018208922554494161,0.008142570601894938
OBJECTIVE_LIQUIDITY_ONLY,FAILED_AUCTION,STRUCTURAL,relevant_variant,NY_AM_HIGH,FULLY_REJECTED,NO_FROZEN_SIGNAL,335,-0.12876553538079558,0.7774954202091104,3,-0.17875931701692846,0.7000409254124793,4,0,0,-0.07477410434738271,-0.09214808189705673
OBJECTIVE_LIQUIDITY_ONLY,FAILED_AUCTION,STRUCTURAL,relevant_variant,NY_AM_LOW,FULLY_REJECTED,NO_FROZEN_SIGNAL,510,0.03402604012646976,1.0656787744210994,8,0.001485103882366682,1.0028267687050996,7,5,6,0.08801747115988262,0.08809633900223841
OBJECTIVE_LIQUIDITY_ONLY,FAILED_AUCTION,STRUCTURAL,relevant_variant,NY_PM_HIGH,FULLY_REJECTED,NO_FROZEN_SIGNAL,212,-0.08945965614945145,0.8412798502325831,3,-0.12162494680189156,0.7865094548529691,2,0,2,-0.03546822511603859,-0.03501371168201983
OBJECTIVE_LIQUIDITY_ONLY,FAILED_AUCTION,STRUCTURAL,relevant_variant,NY_PM_LOW,FULLY_REJECTED,NO_FROZEN_SIGNAL,285,0.05180245527957013,1.1035503895845358,8,0.020267623475261953,1.039784750656461,8,2,6,0.10579388631298299,0.10687885859513369
OBJECTIVE_LIQUIDITY_ONLY,FAILED_AUCTION,STRUCTURAL,relevant_variant,PDH,FULLY_REJECTED,NO_FROZEN_SIGNAL,92,-0.02672281800737633,0.9505689348780746,6,-0.06944134114110131,0.8754101028707802,6,3,4,0.02726861302603653,0.017169893978770417
OBJECTIVE_LIQUIDITY_ONLY,FAILED_AUCTION,STRUCTURAL,relevant_variant,PDL,FULLY_REJECTED,NO_FROZEN_SIGNAL,98,-0.09400921669906835,0.8433228413580162,7,-0.13248019450607862,0.7852556208867644,6,0,0,-0.04001778566565549,-0.04586895938620689
OBJECTIVE_LIQUIDITY_ONLY,FAILED_AUCTION,STRUCTURAL,relevant_variant,PWH,FULLY_REJECTED,NO_FROZEN_SIGNAL,5,-0.2075576850595234,0.65895742101171,2,-0.21778534473888764,0.6443519226163827,2,1,2,-0.15356625402611054,-0.1311741096190159
OBJECTIVE_LIQUIDITY_ONLY,FAILED_AUCTION,STRUCTURAL,relevant_variant,PWL,FULLY_REJECTED,NO_FROZEN_SIGNAL,11,-0.046819770297912205,0.9196959031851726,4,-0.05620924286617448,0.9045048363900797,4,3,5,0.007171660735500657,0.030401992253697253
OBJECTIVE_LIQUIDITY_ONLY,FAILED_AUCTION,STRUCTURAL,relevant_variant,ROUND_1,FULLY_REJECTED,NO_FROZEN_SIGNAL,453,-0.16748173183172632,0.7310785028348938,5,-0.1922821512569807,0.69595012837544,3,0,0,-0.11349030079831346,-0.10567091613710897
OBJECTIVE_LIQUIDITY_ONLY,FAILED_AUCTION,STRUCTURAL,relevant_variant,ROUND_10,FULLY_REJECTED,NO_FROZEN_SIGNAL,30,-0.3643098087455302,0.4114211735748287,4,-0.3734973089041998,0.4018413650114589,4,1,1,-0.31031837771211734,-0.28688607378432807
OBJECTIVE_LIQUIDITY_ONLY,FAILED_AUCTION,STRUCTURAL,relevant_variant,ROUND_25,FULLY_REJECTED,NO_FROZEN_SIGNAL,5,0.7229715935374539,4.516668514808588,2,0.7131222087189887,4.424486169838801,2,5,5,0.7769630245708667,0.7997334438388604
OBJECTIVE_LIQUIDITY_ONLY,FAILED_AUCTION,STRUCTURAL,relevant_variant,ROUND_5,FULLY_REJECTED,NO_FROZEN_SIGNAL,58,-0.12494480574511299,0.7970931039638627,3,-0.13949415342032415,0.7753764986669713,3,0,2,-0.07095337471170013,-0.052882918300452414
OBJECTIVE_LIQUIDITY_ONLY,FAILED_AUCTION,STRUCTURAL,relevant_variant,TRANSITION_HIGH,FULLY_REJECTED,NO_FROZEN_SIGNAL,50,-0.16758293699502413,0.7042793813378935,5,-0.23280030397135057,0.6086237282040251,5,0,0,-0.11359150596161127,-0.14618906885147884
OBJECTIVE_LIQUIDITY_ONLY,FAILED_AUCTION,STRUCTURAL,relevant_variant,TRANSITION_LOW,FULLY_REJECTED,NO_FROZEN_SIGNAL,65,0.008733481561630198,1.0169920222766131,8,-0.044968146420586004,0.915892975077165,8,2,5,0.06272491259504306,0.04164308869928573
OBJECTIVE_LIQUIDITY_ONLY,FAILED_AUCTION,STRUCTURAL,transition:OBJECTIVE_LIQUIDITY_activation_to_entry,ASIA_CME->ASIA_CME,FULLY_REJECTED,NO_FROZEN_SIGNAL,343,-0.1253142524120282,0.7815271370457341,4,-0.1626222741967302,0.7231616286123145,4,0,0,-0.07132282137861534,-0.07601103907685847
OBJECTIVE_LIQUIDITY_ONLY,FAILED_AUCTION,STRUCTURAL,transition:OBJECTIVE_LIQUIDITY_activation_to_entry,ASIA_CME->LONDON,FULLY_REJECTED,NO_FROZEN_SIGNAL,37,0.1443395309845687,1.2868914442766104,7,0.11043121763461597,1.2172509612454958,7,3,4,0.19833096201798156,0.1970424527544877
OBJECTIVE_LIQUIDITY_ONLY,FAILED_AUCTION,STRUCTURAL,transition:OBJECTIVE_LIQUIDITY_activation_to_entry,ASIA_CME->NY_AM,FULLY_REJECTED,NO_FROZEN_SIGNAL,70,-0.24838072630696853,0.6200248598353202,6,-0.2585176311728858,0.6078533775152517,6,0,0,-0.19438929527355567,-0.17190639605301405
OBJECTIVE_LIQUIDITY_ONLY,FAILED_AUCTION,STRUCTURAL,transition:OBJECTIVE_LIQUIDITY_activation_to_entry,ASIA_CME->NY_PM,FULLY_REJECTED,NO_FROZEN_SIGNAL,16,-0.3049780917442532,0.5668847086106098,3,-0.31668081284282856,0.5547590393816385,3,0,0,-0.25098666071084036,-0.23006957772295683
OBJECTIVE_LIQUIDITY_ONLY,FAILED_AUCTION,STRUCTURAL,transition:OBJECTIVE_LIQUIDITY_activation_to_entry,ASIA_CME->TRANSITION,FULLY_REJECTED,NO_FROZEN_SIGNAL,4,0.18083536090801305,1.336490490791195,1,0.16406795867762675,1.3004665088355054,1,4,4,0.23482679194142592,0.2506791937974985
OBJECTIVE_LIQUIDITY_ONLY,FAILED_AUCTION,STRUCTURAL,transition:OBJECTIVE_LIQUIDITY_activation_to_entry,LONDON->ASIA_CME,FULLY_REJECTED,NO_FROZEN_SIGNAL,69,-0.052598923809506246,0.890888803343431,5,-0.07075098916265748,0.8546000208000922,5,0,3,0.0013925072239066166,0.015860245957214247
