timestamp,open,high,low,close,open_bid,high_bid,low_bid,close_bid,open_ask,high_ask,low_ask,close_ask,spread,gap_abs,gap_pct,ret1_abs,range,bid_gap_abs,ask_gap_abs
2013-04-15 19:20:00+00:00,1365.9685,1366.85,1358.905,1360.786,1365.789,1366.552,1358.472,1360.453,1366.148,1367.148,1359.338,1361.119,0.66599999999994,0.18150000000014188,0.0001328551037588419,0.003926362405299533,7.944999999999936,0.06300000000010186,0.3000000000001819
2013-04-12 19:20:00+00:00,1494.4975,1494.549,1486.621,1487.9315,1494.347,1494.398,1486.408,1487.74,1494.648,1494.7,1486.834,1488.123,0.3830000000000382,0.012999999999919964,8.698651608578051e-06,0.004384789537797196,7.927999999999884,0.026000000000067303,0.0
2013-05-28 15:37:00+00:00,1394.264,1402.0955,1394.1905,1400.927,1394.114,1401.21,1394.04,1400.044,1394.414,1402.981,1394.341,1401.81,1.765999999999849,0.005000000000109139,3.586108563060026e-06,0.004775262162466376,7.904999999999973,0.004999999999881766,0.005000000000109139
2013-07-21 22:13:00+00:00,1315.368,1319.254,1311.406,1315.951,1314.122,1317.917,1310.73,1315.275,1316.614,1320.591,1312.082,1316.627,1.3519999999998618,0.01999999999998181,1.5204639239510936e-05,0.0004280105945926316,7.847999999999956,0.01999999999998181,0.01999999999998181
2013-07-03 12:15:00+00:00,1255.2085,1255.245,1247.4915,1249.738,1254.85,1254.85,1246.512,1249.468,1255.567,1255.64,1248.471,1250.008,0.5399999999999636,0.046500000000150976,3.7044265906250896e-05,0.004395122903314452,7.7534999999998035,0.09300000000007458,0.0
2013-05-03 12:30:00+00:00,1467.783,1471.024,1463.3185,1464.177,1467.15,1470.391,1462.931,1463.544,1468.416,1471.657,1463.706,1464.81,1.265999999999849,6.333000000000084,0.0042961340898545865,0.006742345921216586,7.705499999999802,6.632999999999811,6.033000000000129
2013-09-01 22:11:00+00:00,1390.6,1390.85,1383.145,1383.69,1390.342,1390.542,1382.232,1383.242,1390.858,1391.158,1384.058,1384.138,0.8959999999999582,0.0500000000001819,3.5954409808493796e-05,0.00500485384532412,7.704999999999927,0.09999999999990905,0.0
2013-06-28 14:27:00+00:00,1208.096,1215.591,1207.888,1213.9385,1207.89,1215.356,1207.717,1213.738,1208.302,1215.826,1208.059,1214.139,0.4009999999998399,0.055000000000063665,4.552825607745405e-05,0.004881870731208604,7.7029999999999745,0.03000000000020009,0.07999999999992724
2013-09-17 07:00:00+00:00,1314.9865,1322.6415000000002,1314.9865,1319.7365,1314.855,1322.325,1314.855,1319.61,1315.118,1322.958,1315.118,1319.863,0.2530000000001564,0.02250000000003638,1.7110734590480334e-05,0.0036293769259083675,7.6550000000002,0.04500000000007276,0.0
2013-04-15 02:06:00+00:00,1427.2025,1433.85,1426.2025,1431.65,1426.852,1433.252,1425.452,1431.252,1427.553,1434.448,1426.953,1432.048,0.7960000000000491,0.09999999999990905,7.006223277820158e-05,0.003045955570035064,7.647499999999809,0.09999999999990905,0.09999999999990905
2013-07-10 22:57:00+00:00,1279.795,1287.12,1279.528,1285.853,1279.273,1286.189,1279.009,1285.044,1280.317,1288.051,1280.047,1286.662,1.6179999999999382,0.029999999999972715,2.3440704783835848e-05,0.004710018947903016,7.591999999999871,0.03000000000020009,0.029999999999972715
2013-02-14 13:30:00+00:00,1645.6,1645.6,1638.03,1640.757,1645.29,1645.29,1637.72,1640.607,1645.91,1645.91,1638.34,1640.907,0.2999999999999545,0.10000000000013642,6.076441635786378e-05,0.003003585100565087,7.569999999999936,0.10000000000013642,0.09999999999990905
2013-08-08 12:30:00+00:00,1291.895,1296.5275,1288.98,1296.1765,1291.5,1296.178,1288.48,1295.873,1292.29,1296.877,1289.48,1296.48,0.6069999999999709,0.04750000000012733,3.6766342155418934e-05,0.003277235635486875,7.5474999999999,0.04500000000007276,0.049999999999954525
2013-05-22 18:03:00+00:00,1364.4545,1365.4065,1357.9155,1358.8365,1364.161,1365.165,1357.51,1358.655,1364.748,1365.648,1358.321,1359.018,0.3630000000000564,0.1454999999998563,0.0001066246519125431,0.004223582002051862,7.4909999999999854,0.19100000000003092,0.09999999999990905
2013-06-28 00:44:00+00:00,1193.841,1194.0425,1186.5549999999998,1187.374,1193.503,1193.688,1185.899,1187.015,1194.179,1194.397,1187.211,1187.733,0.7179999999998472,0.007000000000061846,5.863461754366056e-06,0.005411137561838419,7.487500000000182,0.0,0.014000000000123691
